Ag107,Ag107
589.5187,15.566163
589.5453,15.215488
589.5719,14.891064
589.5985,14.590452
589.6251,14.311444
589.6517,14.052018
589.6783,13.810353
589.7048,13.585632
589.7292,13.391582
589.7536,13.208794
589.778,13.036331
589.8023,12.873988
589.8267,12.719636
589.8511,12.573277
589.8998,12.30254
589.9486,12.056243
589.9973,11.831806
590.0461,11.625358
590.0948,11.435313
590.1436,11.258895
590.1923,11.0952
590.2411,10.942197
590.2898,10.799393
590.3386,10.665276
590.3873,10.53963
590.4361,10.421314
590.4848,10.310304
590.5336,10.2057446
590.5823,10.1077629
590.6311,10.0157465
590.6798,9.9299503
590.7286,9.8499873
590.7773,9.7762381
590.8261,9.7085328
590.8748,9.6473667
590.9236,9.59279
590.9723,9.5454012
591.0211,9.5054543
591.0698,9.473625
591.1186,9.4503383
591.1673,9.4362786
591.216,9.4319839
591.2647,9.43803
591.3002,9.449259
591.3356,9.466384
591.3711,9.489646
591.4065,9.51902
591.4354,9.547615
591.4642,9.580244
591.493,9.616974
591.5218,9.657752
591.5506,9.702493
591.5794,9.751073
591.637,9.85909
591.6946,9.980078
591.7522,10.111677
591.8674,10.394145
591.9738,10.655346
592.027,10.776962
592.0801,10.887454
592.1155,10.953279
592.1643,11.031596
592.2131,11.093307
592.2486,11.126539
592.284,11.149121
592.3327,11.16196
592.3619,11.15915
592.3911,11.148288
592.4,11.143366
592.4359,11.115857
592.4539,11.097464
592.5001,11.036416
592.5304,10.985834
592.5607,10.927235
592.605,10.827905
592.6493,10.713619
592.6937,10.585708
592.738,10.446594
592.7824,10.297641
592.8267,10.141595
592.8589,10.024715
592.9557,9.6644
593.0524,9.306554
593.1008,9.133692
593.1492,8.967357
593.1976,8.808924
593.2459,8.659749
593.2742,8.576797
593.3024,8.497543
593.3306,8.421756
593.3588,8.34947
593.3871,8.2804573
593.4153,8.2151884
593.4435,8.1533704
593.4717,8.0949416
593.5,8.0396318
593.5282,7.9877347
593.5564,7.9389396
593.5846,7.8931263
593.6129,7.850017
593.6411,7.8097803
593.6693,7.7721189
593.6975,7.7368907
593.754,7.6730517
593.8104,7.617354
593.8669,7.5685099
593.9233,7.5256804
593.9798,7.4877929
594.0362,7.4541673
594.0926,7.4240225
594.149,7.3967545
594.2377,7.3584861
594.3264,7.3245287
594.4151,7.293744
594.5038,7.2653285
594.5925,7.2387249
594.6812,7.2135476
594.8586,7.1665028
595.036,7.1228987
595.2134,7.0820578
595.3908,7.0435681
595.5681,7.0071635
595.7455,6.9725858
595.9229,6.9396827
596.1003,6.9083072
596.2777,6.8783417
596.4551,6.8496847
596.6325,6.8222492
596.9872,6.7707786
597.342,6.7234448
597.5194,6.7012422
597.6967,6.6800033
597.8741,6.6597086
598.0515,6.640408
598.2289,6.6221897
598.4062,6.6052622
598.5514,6.5926551
598.6965,6.5817172
598.8417,6.5734396
598.9143,6.570847
598.9868,6.5697391
599.0594,6.570592
599.132,6.5740297
599.2046,6.5808391
599.2771,6.5919724
599.3497,6.6086209
599.386,6.6194241
599.4222,6.632084
599.4585,6.6468631
599.4948,6.6639285
599.5311,6.6834833
599.5673,6.705667
599.6056,6.7322755
599.6439,6.7623336
599.6822,6.7960555
599.7205,6.8336341
599.7588,6.8752307
599.7971,6.9209755
599.8354,6.9709485
599.8737,7.0251828
599.912,7.0836479
599.9503,7.1462497
599.9886,7.2128189
600.0269,7.2831072
600.0652,7.3567851
600.1035,7.43344
600.1801,7.5936
600.3252,7.905364
600.3978,8.054319
600.4341,8.124368
600.4703,8.190247
600.5046,8.248317
600.5389,8.301519
600.5732,8.349271
600.6074,8.390921
600.6518,8.435334
600.6961,8.467966
600.7418,8.488693
600.7709,8.494815
600.8,8.495341
600.8292,8.490223
600.8583,8.479521
600.8899,8.461649
600.9214,8.437504
600.9604,8.399171
600.9993,8.352118
601.0383,8.296735
601.0773,8.233866
601.1163,8.164334
601.1552,8.089227
601.1978,8.001487
601.2403,7.90945
601.3253,7.716889
601.4103,7.52098
601.4953,7.330244
601.5449,7.2241392
601.5945,7.1232169
601.6441,7.0282939
601.6937,6.939953
601.7433,6.8585556
601.7929,6.7842628
601.8425,6.7170553
601.8921,6.6567661
601.9453,6.5994544
601.9984,6.5493737
602.0516,6.5057708
602.1047,6.4681949
602.1579,6.4358679
602.211,6.40828
602.2642,6.3847165
602.3173,6.3646957
602.3705,6.3476169
602.4236,6.3330745
602.4768,6.3205977
602.5299,6.309873
602.5831,6.3005495
602.6362,6.2924031
602.7424,6.27875664
602.8487,6.26759873
602.955,6.25808825
603.0613,6.24968165
603.1675,6.2420479
603.3801,6.2283275
603.5926,6.21608085
603.791,6.20567936
603.9894,6.19617377
604.1878,6.18754859
604.3862,6.17984505
604.5846,6.17315936
604.783,6.16765311
604.9814,6.1635735
605.1798,6.1613013
605.3357,6.1611583
605.4916,6.162938
605.6475,6.1673626
605.7254,6.1709246
605.8033,6.175689
605.8813,6.1820057
605.9592,6.1903384
606.0372,6.2013973
606.1151,6.2161277
606.1931,6.2359539
606.2321,6.2483507
606.271,6.262759
606.31,6.2796098
606.3489,6.2992338
606.3879,6.3222171
606.4268,6.3489991
606.4658,6.3803556
606.5048,6.4169543
606.5438,6.4596215
606.5827,6.5091462
606.6217,6.5668147
606.6607,6.6336498
606.6997,6.7109013
606.7386,6.7996794
606.7581,6.8490391
606.7776,6.9018939
606.7971,6.9584401
606.8166,7.018878
606.8361,7.083412
606.8556,7.152251
606.8751,7.225606
606.8945,7.303277
606.914,7.38628
606.9335,7.47444
606.953,7.56797
606.9724,7.66656
606.9919,7.771432
607.0114,7.882297
607.0309,7.999351
607.0503,8.122136
607.0734,8.276819
607.0964,8.440255
607.1195,8.614119
607.1425,8.79713
607.1656,8.991071
607.1886,9.194418
607.2116,9.4081
607.2346,9.632184
607.2577,9.867731
607.2807,10.112665
607.3037,10.367892
607.3267,10.633258
607.3728,11.194737
607.4188,11.792111
607.449,12.202734
607.4791,12.62503
607.5393,13.502346
607.6597,15.331994
607.7377,16.511091
607.8156,17.625962
607.8616,18.233739
607.9076,18.790895
607.9466,19.216073
607.9856,19.591879
608.0211,19.886641
608.0565,20.132155
608.0954,20.342745
608.1363,20.494132
608.1659,20.557537
608.1955,20.58154
608.2,20.581711
608.2046,20.580953
608.2194,20.572001
608.2342,20.553167
608.2637,20.486288
608.3114,20.296902
608.3586,20.014327
608.4099,19.606756
608.4485,19.236849
608.4871,18.81807
608.5342,18.248898
608.5813,17.625956
608.6585,16.518456
608.7356,15.349142
608.847,13.644659
608.9027,12.820286
608.9583,12.033045
609.0055,11.400055
609.0526,10.805605
609.0762,10.522795
609.0997,10.251577
609.1233,9.989864
609.1468,9.740024
609.1704,9.500018
609.194,9.270954
609.2176,9.052802
609.2411,8.846329
609.2647,8.649643
609.2882,8.464236
609.3118,8.288313
609.3353,8.123113
609.3578,7.974018
609.3803,7.83353
609.4028,7.701366
609.4253,7.577226
609.4478,7.460804
609.4703,7.351779
609.4928,7.249829
609.5152,7.155035
609.5377,7.066222
609.5602,6.983503
609.5827,6.906554
609.6052,6.8350556
609.6277,6.7686935
609.6502,6.7071645
609.6727,6.6501688
609.6951,6.5976469
609.7176,6.5488535
609.7401,6.5037648
609.7626,6.4621266
609.7851,6.4236971
609.8301,6.3555489
609.875,6.2977319
609.92,6.2484787
609.965,6.2065927
610.01,6.1709148
610.0549,6.1405056
610.0978,6.1155078
610.1406,6.0938781
610.1835,6.074979
610.2263,6.0584479
610.2692,6.043826
610.312,6.0308644
610.3977,6.0087861
610.4834,5.9905984
610.5691,5.9752027
610.6548,5.9618509
610.7404,5.9500475
610.8261,5.9394161
610.9118,5.9297224
611.0831,5.912499
611.2545,5.89740722
611.4258,5.88389485
611.5628,5.87396097
611.7685,5.86017962
611.9741,5.8474701
612.1797,5.83558246
612.3853,5.82434151
612.591,5.81361036
612.7966,5.80330079
613.0022,5.79332918
613.2078,5.78363419
613.6191,5.76487771
614.0303,5.74673632
614.4415,5.72898507
614.8527,5.71145691
615.401,5.6882097
615.8123,5.67073007
616.2235,5.65311268
616.6348,5.63525516
617.046,5.61707015
617.4573,5.59845595
617.8685,5.57932119
618.2797,5.55955042
618.6909,5.53902702
618.9822,5.52395896
619.2735,5.50839665
619.5648,5.49228485
619.8561,5.47556818
620.1474,5.45818518
620.4387,5.44007626
620.73,5.421182
620.8756,5.411428
621.0212,5.4014612
621.2097,5.3882389
621.3982,5.3746622
621.5867,5.3607452
621.7752,5.3465228
621.9637,5.3320574
622.058,5.3247603
622.1522,5.3174554
622.2465,5.3101501
622.3407,5.3028905
622.4349,5.2957068
622.5291,5.2886505
622.6577,5.2793359
622.7862,5.2706037
622.9147,5.2627646
622.979,5.2593149
623.0432,5.256289
623.1075,5.2537778
623.1717,5.2519213
623.236,5.2508825
623.3002,5.2508886
623.3645,5.2522374
623.4287,5.2553255
623.493,5.2607084
623.5572,5.2691104
623.6001,5.2768986
623.6429,5.2868431
623.6858,5.2994681
623.7286,5.315296
623.7715,5.3351147
623.8143,5.3596984
623.8571,5.3901391
623.8999,5.4277034
623.9428,5.4740343
623.9642,5.500951
623.9856,5.5307383
624.0071,5.56384
624.0285,5.600253
624.0499,5.640455
624.0713,5.684806
624.0928,5.733932
624.1142,5.787796
624.1356,5.847065
624.157,5.912221
624.1784,5.983784
624.1998,6.062307
624.2212,6.148382
624.2426,6.242637
624.2662,6.356873
624.2898,6.482828
624.3134,6.621516
624.3369,6.773337
624.3605,6.940716
624.384,7.123417
624.4076,7.324247
624.4311,7.542806
624.4547,7.782315
624.4783,8.043301
624.5019,8.327229
624.5254,8.634245
624.549,8.968498
624.5725,9.328709
624.5961,9.719529
624.6196,10.139229
624.6421,10.571085
624.6646,11.033701
624.6871,11.528436
624.7096,12.056615
624.7321,12.619526
624.7546,13.2184
624.7771,13.854405
624.7995,14.525544
624.822,15.238799
624.8445,15.992144
624.867,16.78634
624.8895,17.622005
624.912,18.499637
624.9345,19.419519
624.957,20.381792
624.9794,21.381813
625.003,22.480481
625.0266,23.624808
625.0737,26.041403
625.1208,28.625665
625.1679,31.362132
625.2151,34.236292
625.2622,37.209983
625.3093,40.258126
625.3564,43.344968
625.425,47.827068
625.4935,52.164597
625.5406,54.99275
625.5877,57.64102
625.6134,58.9937
625.6498,60.78058
625.6862,62.39891
625.7333,64.21404
625.7805,65.68629
625.824,66.71186
625.8646,67.36749
625.9,67.69442
625.9254,67.78663
625.9553,67.74235
625.9851,67.53464
626.0283,66.94843
626.0755,65.93507
626.1188,64.68159
626.162,63.14507
626.2052,61.3494
626.2484,59.32447
626.3034,56.46622
626.3584,53.36018
626.4017,50.78815
626.4449,48.14903
626.5313,42.78563
626.5746,40.11686
626.6178,37.50374
626.661,34.96361
626.7042,32.5167
626.7396,30.59281
626.775,28.75013
626.8104,26.99447
626.8457,25.33475
626.8811,23.764445
626.9164,22.294009
626.9518,20.915493
626.9871,19.636
627.0088,18.89592
627.0304,18.19377
627.052,17.525421
627.0736,16.89015
627.0953,16.284436
627.1169,15.712982
627.1385,15.171989
627.1601,14.660474
627.1818,14.175243
627.2034,13.719707
627.225,13.290492
627.2466,12.886503
627.2682,12.50664
627.2898,12.149806
627.3114,11.814903
627.333,11.500848
627.3497,11.271649
627.3664,11.053787
627.3831,10.846784
627.3998,10.650172
627.4165,10.463492
627.4332,10.286298
627.4499,10.118151
627.4666,9.958628
627.4833,9.807319
627.5,9.663822
627.5167,9.527751
627.5334,9.398735
627.5501,9.276413
627.5668,9.160439
627.5835,9.050481
627.6002,8.946219
627.6169,8.847347
627.6336,8.753573
627.667,8.580207
627.7004,8.424034
627.7338,8.28316
627.7672,8.155875
627.8006,8.040642
627.834,7.9360864
627.8673,7.8412533
627.9106,7.7302307
627.9538,7.6314278
627.997,7.5428267
628.0402,7.4629485
628.0835,7.390385
628.1267,7.3244192
628.1699,7.2639925
628.2131,7.2083646
628.2564,7.156798
628.2996,7.1090092
628.3428,7.0644351
628.386,7.0227064
628.4725,6.9465006
628.5589,6.8785856
628.6415,6.819979
628.724,6.7666379
628.8065,6.7177431
628.889,6.6727039
628.9715,6.6310423
629.054,6.5923629
629.1365,6.5563354
629.219,6.5226793
629.3016,6.4911177
629.3841,6.4615187
629.5491,6.4073961
629.7141,6.3590834
629.8791,6.3156535
630.052,6.2745846
630.2249,6.237396
630.3978,6.2035442
630.5707,6.1725867
630.7436,6.1441626
630.9165,6.1179759
631.0894,6.0937842
631.2622,6.07140581
631.4194,6.05248661
631.5766,6.03486778
631.7338,6.01854411
631.8909,6.00363036
632.0481,5.9904284
632.2053,5.97967482
632.2839,5.97562698
632.3625,5.97280581
632.4411,5.97157026
632.5196,5.9723683
632.5982,5.975755
632.6768,5.9823842
632.7554,5.9929979
632.834,6.0083922
632.9126,6.029374
632.9519,6.0421985
632.9912,6.0566919
633.0305,6.0729223
633.0698,6.0909455
633.1091,6.1107963
633.1483,6.1324308
633.2152,6.1735357
633.282,6.2196009
633.3488,6.2701574
633.4156,6.3243825
633.5492,6.4390735
633.616,6.4964901
633.6828,6.5515824
633.7378,6.5938438
633.7928,6.6321595
633.8478,6.6655037
633.9027,6.6928926
633.9538,6.7123847
634.0049,6.7255472
634.0458,6.7312606
634.0866,6.732549
634.1,6.7319996
634.1358,6.7281687
634.1716,6.7209194
634.2117,6.70882
634.2517,6.6926993
634.2917,6.6727343
634.3317,6.6491784
634.3717,6.6223313
634.4117,6.592532
634.4618,6.5516148
634.5118,6.5075159
634.5618,6.460963
634.6118,6.4127599
634.7118,6.3145093
634.8118,6.2184473
634.8919,6.1461626
634.9319,6.1122257
634.9719,6.079937
635.0119,6.049407
635.0519,6.0207115
635.0919,5.9938908
635.1319,5.968957
635.172,5.9458382
635.212,5.9246096
635.252,5.9051524
635.292,5.8873912
635.372,5.8565941
635.452,5.83142
635.5054,5.8173234
635.5587,5.80511878
635.6121,5.79452024
635.6654,5.78534018
635.7721,5.77035731
635.8788,5.75876998
635.9855,5.74951667
636.0922,5.74182956
636.1989,5.73518275
636.3055,5.72923451
636.5189,5.71858982
636.7323,5.70892961
637.159,5.6912191
637.5858,5.6748509
638.0125,5.65942815
638.4393,5.64473655
638.866,5.63064787
639.2928,5.61706096
639.7195,5.60390776
640.1463,5.59112454
640.573,5.5786725
641.1065,5.56351105
641.6399,5.54876367
642.1734,5.53440379
642.7068,5.52045521
643.2403,5.50699487
643.507,5.50050346
643.7737,5.49422282
644.0404,5.48821431
644.3071,5.4825749
644.5738,5.47746036
644.8405,5.47312217
645.1073,5.47000532
645.2407,5.4691596
645.374,5.46904394
645.5074,5.47001907
645.6407,5.47271742
645.7741,5.4782914
645.8408,5.4827475
645.9074,5.4887814
645.9675,5.4959937
646.0275,5.5053423
646.0875,5.5174089
646.1475,5.5328958
646.2075,5.5526537
646.2675,5.577692
646.3275,5.6091916
646.3875,5.648509
646.4176,5.6716507
646.4476,5.6972562
646.4776,5.7256129
646.5076,5.7569395
646.5376,5.7914632
646.5676,5.8294116
646.5976,5.871015
646.6276,5.9165046
646.6576,5.9661049
646.6876,6.0200348
646.7176,6.0785052
646.7476,6.141708
646.7776,6.2098242
646.8076,6.2830067
646.8376,6.3613872
646.8676,6.445063
646.896,6.529218
646.9243,6.617879
646.9527,6.711662
646.981,6.809859
647.0094,6.913075
647.0377,7.020454
647.066,7.132175
647.0943,7.248018
647.151,7.491389
647.2077,7.747437
647.321,8.282269
647.4344,8.817047
647.4911,9.070502
647.5478,9.306794
647.6112,9.543466
647.6429,9.64856
647.6745,9.743336
647.7112,9.839825
647.7478,9.920437
647.8011,10.008006
647.8413,10.049454
647.8707,10.065945
647.9,10.070601
647.9091,10.069645
647.9385,10.058782
647.9678,10.036216
647.9963,10.00318
648.0247,9.959618
648.0535,9.904909
648.0822,9.84023
648.1319,9.705623
648.1815,9.545188
648.2234,9.391757
648.2652,9.224649
648.307,9.045806
648.3488,8.857593
648.422,8.51259
648.4951,8.159102
648.5683,7.807628
648.6414,7.469015
648.6833,7.283664
648.7251,7.106623
648.7669,6.938384
648.8087,6.779664
648.8506,6.630619
648.8924,6.492257
648.9342,6.364319
648.976,6.2467499
649.0074,6.1651355
649.0388,6.0891292
649.0702,6.0185672
649.1015,5.9534555
649.1329,5.8931625
649.1642,5.8378411
649.1956,5.7868908
649.2269,5.7403804
649.2583,5.6977535
649.2897,5.6589012
649.3211,5.6235622
649.3524,5.5915753
649.3838,5.5624871
649.4151,5.5362408
649.4465,5.5124366
649.4778,5.4910058
649.5406,5.4541018
649.6033,5.4241265
649.666,5.3997028
649.7287,5.3797218
649.7915,5.3632379
649.8542,5.3495507
649.9169,5.3380265
649.9796,5.3281882
650.0633,5.3170511
650.1469,5.3076183
650.2306,5.2994176
650.3142,5.2921679
650.3979,5.285659
650.4815,5.279797
650.5651,5.2745268
650.6487,5.2698601
650.7324,5.2658635
650.816,5.2626889
650.8996,5.2605742
650.9832,5.2599036
651.0669,5.2612808
651.1505,5.2656135
651.1923,5.2692962
651.2341,5.2742794
651.2759,5.280841
651.3177,5.289315
651.3648,5.3016603
651.4118,5.3176066
651.4589,5.3380648
651.5059,5.3639626
651.553,5.3966268
651.6,5.4373577
651.6236,5.461394
651.6471,5.4880203
651.6706,5.5175867
651.6941,5.5503663
651.7177,5.5868123
651.7412,5.6269288
651.7647,5.6711954
651.7882,5.7199635
651.8118,5.7738446
651.8353,5.832778
651.8588,5.897393
651.8823,5.968124
651.9059,6.045767
651.9294,6.130136
651.9529,6.222035
651.9764,6.321966
651.9999,6.430448
652.0234,6.548011
652.0469,6.675191
652.0704,6.812536
652.0979,6.986903
652.1253,7.176104
652.1528,7.382389
652.1802,7.605107
652.2077,7.846711
652.2351,8.106229
652.2626,8.386296
652.29,8.685549
652.3175,9.006779
652.3449,9.348164
652.3724,9.712617
652.3998,10.097788
652.4273,10.506664
652.4547,10.936312
652.4821,11.388062
652.5095,11.861637
652.5383,12.382439
652.567,12.924186
652.5958,13.48968
652.6245,14.073787
652.682,15.299763
652.7395,16.587482
652.8284,18.655627
652.9172,20.738745
652.9747,22.050082
653.0322,23.29749
653.0871,24.401583
653.142,25.39527
653.1994,26.290754
653.2282,26.677366
653.2569,27.01742
653.2621,27.074024
653.2739,27.19662
653.2857,27.310991
653.3092,27.513755
653.3366,27.707149
653.3765,27.903747
653.4,27.971504
653.4423,28.002799
653.4904,27.897056
653.5321,27.685815
653.5813,27.299082
653.623,26.861048
653.6646,26.330586
653.7062,25.714917
653.7478,25.02322
653.8084,23.900295
653.869,22.670091
653.9523,20.865855
654.0356,19.007757
654.1,17.58356
654.1643,16.206057
654.1965,15.540967
654.2287,14.895943
654.2609,14.273195
654.293,13.676377
654.3177,13.234387
654.3423,12.809676
654.3669,12.400828
654.3915,12.008137
654.4161,11.631794
654.4407,11.27189
654.4653,10.928425
654.4899,10.601316
654.5145,10.2904
654.5391,9.995444
654.5637,9.716154
654.5883,9.452179
654.6129,9.203119
654.6375,8.96853
654.6621,8.747936
654.6867,8.540832
654.7076,8.375083
654.7284,8.219084
654.7492,8.071684
654.77,7.932544
654.7909,7.800709
654.8117,7.677098
654.8325,7.560719
654.8533,7.451234
654.8742,7.34783
654.895,7.251169
654.9158,7.160417
654.9366,7.075261
654.9575,6.995023
654.9783,6.920176
654.9991,6.8500357
655.0199,6.7843267
655.0408,6.7224968
655.0616,6.6648829
655.1032,6.5604221
655.1449,6.4686155
655.1865,6.3882621
655.2282,6.3174983
655.2698,6.2553577
655.3114,6.2005084
655.353,6.151941
655.3928,6.1105422
655.4325,6.0735092
655.4723,6.0400751
655.512,6.0099089
655.5518,5.9824296
655.5915,5.9574055
655.671,5.9132465
655.7505,5.8754256
655.83,5.8424839
655.9095,5.8133659
655.989,5.7873017
656.0685,5.7637251
656.148,5.7422122
656.2275,5.7224412
656.307,5.7041628
656.466,5.671331
656.625,5.6425302
656.7765,5.6180857
656.9279,5.5960456
657.0794,5.57597856
657.2308,5.55759953
657.3823,5.54063404
657.5337,5.5249043
657.8365,5.49649446
658.1394,5.47137498
658.4422,5.44890778
658.7451,5.4287008
658.8965,5.41943179
659.0479,5.41080131
659.169,5.40448342
659.2901,5.39888994
659.4416,5.39342911
659.593,5.39072906
659.6688,5.39094275
659.7445,5.3925844
659.8202,5.39600826
659.8959,5.40162107
659.9717,5.4098796
660.0474,5.4212197
660.1231,5.4360982
660.1988,5.4549075
660.2745,5.4779389
660.3502,5.5053293
660.4259,5.5370111
660.5016,5.5726603
660.5622,5.6036555
660.6228,5.6363503
660.7439,5.7043448
660.8045,5.7382152
660.8651,5.770852
660.9257,5.801353
660.9862,5.8287663
661.0298,5.8461509
661.0733,5.8611757
661.1169,5.8736399
661.1604,5.8832523
661.2034,5.8897934
661.2463,5.8932478
661.3,5.8931158
661.3358,5.8902446
661.3716,5.885158
661.423,5.8740649
661.4743,5.8587209
661.5321,5.8366897
661.5899,5.8101609
661.6477,5.7797865
661.7054,5.7463577
661.8049,5.6836767
661.9044,5.6180379
662.0039,5.5530868
662.1033,5.4918681
662.1531,5.4632767
662.2028,5.4363868
662.2525,5.4112645
662.3022,5.3879832
662.352,5.366528
662.4017,5.3469683
662.4514,5.3292116
662.5011,5.313179
662.5524,5.2983321
662.6037,5.2850884
662.6551,5.2732877
662.7064,5.26283266
662.8091,5.24529977
662.9118,5.23140281
663.0144,5.22020143
663.1171,5.21090363
663.2198,5.20292952
663.4251,5.18934714
663.6048,5.17878737
663.7845,5.16876018
664.1438,5.14923237
664.5032,5.12972399
664.8625,5.10990231
665.2219,5.08955859
665.5812,5.06854896
665.9405,5.04673195
666.2998,5.02397418
666.5822,5.00533553
666.8645,4.98596751
667.1469,4.96578022
667.4292,4.94470736
667.7116,4.9226506
667.9939,4.8995348
668.2763,4.8752487
668.5586,4.8497126
668.764,4.8302857
668.9693,4.8101147
669.1747,4.7891459
669.38,4.7673707
669.5854,4.7447484
669.7907,4.7212949
669.996,4.6970163
670.0987,4.6845766
670.2013,4.6719662
670.3425,4.6543436
670.4837,4.6364632
670.6249,4.6184079
670.766,4.6003114
670.9072,4.5823129
670.9778,4.5734269
671.0483,4.564676
671.1189,4.5560811
671.1895,4.5477091
671.2601,4.5396239
671.3306,4.5319171
671.4397,4.5209408
671.4943,4.5160018
671.5488,4.5115354
671.6034,4.5076129
671.6579,4.5043538
671.7125,4.5018761
671.767,4.5003477
671.8216,4.49996
671.8761,4.5009572
671.9307,4.5036557
671.9852,4.5084353
672.0398,4.5158163
672.0943,4.5264128
672.1489,4.5410915
672.2034,4.5608628
672.2387,4.5770261
672.274,4.596357
672.3093,4.619387
672.3446,4.646745
672.3799,4.679166
672.4152,4.71751
672.4505,4.762775
672.4857,4.815963
672.521,4.878724
672.5563,4.952473
672.5916,5.039009
672.6269,5.140387
672.6446,5.197532
672.6622,5.258959
672.6799,5.32571
672.6975,5.397399
672.7152,5.475229
672.7328,5.558737
672.7504,5.648778
672.768,5.745815
672.7841,5.841123
672.8001,5.942433
672.8162,6.051421
672.8322,6.167162
672.8483,6.291554
672.8643,6.423522
672.8804,6.565208
672.8964,6.715365
672.9125,6.876409
672.9285,7.046895
672.9446,7.229537
672.9606,7.422667
672.9767,7.629327
672.9927,7.847595
673.0087,8.079381
673.0247,8.32537
673.0408,8.587948
673.0568,8.864584
673.0729,9.159498
673.0889,9.469794
673.105,9.800151
673.121,10.147273
673.137,10.513976
673.153,10.901097
673.1691,11.312108
673.1851,11.742768
673.2012,12.199349
673.2172,12.677063
673.2333,13.182784
673.2493,13.711128
673.2653,14.266051
673.2813,14.848447
673.299,15.525812
673.3167,16.239084
673.3344,16.989455
673.352,17.773512
673.3697,18.60131
673.3873,19.464575
673.405,20.374193
673.4226,21.320895
673.4403,22.316405
673.4579,23.350388
673.4932,25.560053
673.5285,27.955762
673.5638,30.54201
673.5991,33.321723
673.6344,36.295955
673.6697,39.463722
673.705,42.8218
673.7403,46.36449
673.7756,50.08349
673.8109,53.96776
673.8461,57.99182
673.8846,62.54588
673.9231,67.23461
673.9616,72.02849
674.0001,76.89429
674.0707,85.87989
674.1413,94.73072
674.2119,103.17237
674.2472,107.15106
674.2824,110.91085
674.3177,114.43892
674.353,117.69151
674.3883,120.63778
674.4236,123.24948
674.4588,125.49547
674.4941,127.36666
674.5405,129.21574
674.5703,130.02464
674.6,130.52966
674.6109,130.63893
674.6461,130.71199
674.6813,130.35891
674.7099,129.76178
674.7384,128.89527
674.7668,127.76895
674.7952,126.38871
674.8288,124.44171
674.8623,122.18
674.9191,117.67649
674.9758,112.44686
675.0326,106.60616
675.0893,100.31597
675.177,90.01437
675.2647,79.46455
675.3215,72.71619
675.3782,66.17213
675.435,59.89738
675.4634,56.88803
675.4917,53.98392
675.5201,51.17045
675.5485,48.46288
675.5769,45.86502
675.6052,43.38818
675.6336,41.01668
675.662,38.76038
675.6904,36.61938
675.7187,34.59995
675.7471,32.68644
675.7755,30.88425
675.8039,29.19083
675.8323,27.60321
675.8607,26.11801
675.8891,24.7315
675.9175,23.4397
675.9458,22.242499
675.9742,21.127133
676.0026,20.093549
676.031,19.137285
676.0593,18.256853
676.0877,17.44163
676.1161,16.690471
676.1445,15.999118
676.1728,15.365593
676.2012,14.781426
676.2296,14.245141
676.258,13.753054
676.2864,13.301715
676.3148,12.887834
676.3432,12.508323
676.3716,12.160283
676.3999,11.842085
676.4283,11.54897
676.4567,11.279775
676.4851,11.032344
676.5134,10.805457
676.5418,10.595692
676.5702,10.402207
676.5986,10.223479
676.6269,10.058674
676.6489,9.93892
676.6708,9.826385
676.6927,9.720017
676.7146,9.619361
676.7366,9.523571
676.7585,9.433127
676.8023,9.265531
676.8462,9.113252
676.89,8.974826
676.9339,8.847791
676.9777,8.7311848
677.0216,8.623175
677.0654,8.5231566
677.1093,8.4297461
677.1531,8.3425857
677.197,8.2606132
677.2408,8.1836375
677.2847,8.1108234
677.3285,8.0420878
677.3853,7.9581964
677.4421,7.8796223
677.4989,7.8058114
677.5556,7.7364118
677.6124,7.6707776
677.6691,7.6087938
677.7259,7.5499407
677.7826,7.494159
677.8962,7.3904182
678.0097,7.2961759
678.1232,7.2100603
678.2367,7.1310272
678.3709,7.0455422
678.505,6.967626
678.6392,6.8961864
678.7733,6.8305181
678.9075,6.7698418
679.0416,6.7136716
679.1757,6.6614666
679.3098,6.6128054
679.4234,6.5740844
679.5369,6.5374823
679.7639,6.4698613
679.9909,6.4087403
680.2179,6.3531818
680.445,6.3023966
680.672,6.2557931
680.899,6.2128218
681.126,6.1730364
681.3531,6.1360446
681.5801,6.1015591
681.8072,6.06927401
682.0342,6.03898207
682.2613,6.01045114
682.4883,5.98352798
682.7153,5.95804084
682.9423,5.93384978
683.3964,5.88885262
683.8504,5.84770997
684.3045,5.80973908
684.7585,5.77442334
685.2126,5.7412968
685.6666,5.70998632
686.1206,5.68015205
686.5746,5.65149594
686.9049,5.63123476
687.3383,5.60522004
687.7717,5.57966071
688.2051,5.55435392
688.6385,5.52909755
689.0719,5.50368296
689.5053,5.47789668
689.722,5.46479301
689.9387,5.45151033
690.1554,5.43801768
690.3721,5.4242838
690.5992,5.40959442
690.8262,5.39457599
691.0532,5.37918953
691.2802,5.3634062
691.5073,5.3472054
691.7343,5.3306033
691.9613,5.31363
692.0748,5.3050304
692.1883,5.2963806
692.3431,5.2845551
692.4979,5.272797
692.6527,5.26128
692.8075,5.2502834
692.8849,5.2451149
692.9623,5.2402753
693.0397,5.2358823
693.1171,5.2320987
693.1945,5.2291542
693.2719,5.2273726
693.3493,5.2272207
693.4267,5.2293724
693.4783,5.2325513
693.5299,5.2375667
693.5815,5.2449137
693.6331,5.255217
693.6847,5.2692717
693.7363,5.2880726
693.7879,5.312862
693.8395,5.3451814
693.8653,5.3647424
693.8911,5.3869283
693.9169,5.4120418
