Cu65,Cu65
6527.182,24.7760958
6529.532,23.7769145
6531.882,22.8587895
6534.232,22.0128078
6536.583,21.2308994
6538.933,20.5070273
6541.283,19.8349966
6543.633,19.209695
6545.983,18.62663862
6548.333,18.08190122
6550.683,17.57234561
6553.033,17.09529125
6556.024,16.52931703
6559.015,16.00385149
6562.006,15.51555599
6564.997,15.0605442
6567.988,14.63515415
6570.979,14.2375804
6573.97,13.86464108
6575.466,13.68651706
6576.214,13.59995663
6576.961,13.51609453
6577.683,13.43913818
6578.044,13.40301555
6578.404,13.36914897
6578.765,13.33792208
6579.125,13.3100987
6579.486,13.2861368
6579.846,13.2666954
6580.207,13.2520341
6580.567,13.242381
6580.928,13.2374718
6581.288,13.2367066
6582.009,13.2429515
6582.37,13.2466238
6582.73,13.2479581
6582.971,13.2465014
6583.211,13.2424677
6583.451,13.2353312
6583.691,13.2246341
6584.0,13.2050753
6584.203,13.1884845
6584.491,13.1597689
6584.779,13.125118
6585.201,13.0645463
6585.623,12.9942975
6586.045,12.9172653
6586.467,12.8366017
6586.889,12.75537
6587.311,12.6761601
6587.733,12.6008706
6588.154,12.530844
6588.607,12.4616813
6589.06,12.39880314
6589.513,12.34157726
6589.966,12.28910331
6590.419,12.24044485
6590.872,12.19473207
6591.325,12.1512018
6591.777,12.10939564
6592.683,12.02893256
6593.588,11.95148234
6595.399,11.80223172
6599.021,11.52051067
6602.643,11.25684556
6608.9,10.83802217
6615.157,10.45988859
6621.414,10.11453423
6627.67,9.79882132
6633.927,9.50887522
6640.183,9.24162181
6646.44,8.99432227
6652.696,8.76481573
6659.941,8.51868811
6667.185,8.29118752
6674.43,8.080088
6681.674,7.88360447
6696.163,7.528032
6710.651,7.21393129
6723.823,6.95715729
6730.409,6.83696986
6736.995,6.72067286
6740.371,6.66176499
6742.059,6.63208596
6743.746,6.6019608
6744.59,6.58673147
6745.012,6.5791652
6745.434,6.57173777
6745.856,6.56459611
6746.278,6.55796635
6746.7,6.55217992
6747.121,6.54769384
6747.543,6.54506038
6747.965,6.54497467
6748.387,6.54817924
6748.809,6.5553912
6749.231,6.56718436
6749.653,6.5838455
6750.075,6.6052293
6750.496,6.6305812
6750.99,6.6636855
6751.484,6.6975144
6751.978,6.7283644
6752.471,6.7523611
6752.8,6.7629441
6753.0,6.7668698
6753.265,6.7689265
6753.684,6.7646414
6754.102,6.7514159
6754.432,6.7352924
6754.762,6.7149876
6755.421,6.6657845
6756.081,6.6117252
6756.411,6.5851775
6756.74,6.5599491
6757.07,6.53635114
6757.4,6.51474458
6757.73,6.49525171
6758.059,6.47790793
6758.389,6.46249303
6758.719,6.44887931
6759.049,6.43684738
6759.378,6.42619473
6759.797,6.41421659
6760.215,6.40365755
6760.634,6.39411822
6761.052,6.38537185
6761.889,6.36939532
6762.725,6.35469142
6764.398,6.32719873
6766.071,6.30113569
6772.763,6.20389147
6786.148,6.026051355
6802.622,5.825538226
6819.096,5.640368491
6835.57,5.467912535
6852.043,5.305919587
6868.517,5.152557264
6884.991,5.006581779
6901.465,4.866773196
6917.938,4.731982195
6942.649,4.536911957
6955.52,4.43742231
6968.39,4.338087709
6981.26,4.23674
6987.695,4.183765034
6990.913,4.156095059
6994.13,4.127101363
6997.991,4.089587665
6999.922,4.06912628
7001.852,4.04696648
7003.783,4.02229506
7004.748,4.00864109
7005.713,3.99381104
7006.679,3.97755551
7007.162,3.96887985
7007.644,3.95994571
7008.127,3.95093542
7008.609,3.94236067
7008.851,3.9384706
7009.092,3.93508466
7009.333,3.93240263
7009.574,3.93070578
7009.864,3.93047181
7010.154,3.93294402
7010.444,3.93908572
7010.733,3.9500248
7011.023,3.9672209
7011.312,3.9921399
7011.602,4.0267171
7011.891,4.0725864
7012.181,4.1319727
7012.47,4.2062809
7012.76,4.2976183
7013.049,4.4065461
7013.339,4.5344459
7013.628,4.6803231
7013.918,4.844179
7014.207,5.022879
7014.626,5.302814
7015.044,5.594716
7015.253,5.740302
7015.462,5.882585
7015.671,6.019159
7015.88,6.147609
7016.025,6.230707
7016.17,6.308015
7016.315,6.378828
7016.459,6.442088
7016.7,6.530684
7016.932,6.593827
7017.0,6.608
7017.165,6.63399
7017.405,6.650242
7017.645,6.640965
7017.884,6.607061
7018.023,6.576547
7018.161,6.538842
7018.437,6.443045
7018.714,6.323057
7018.99,6.184426
7019.433,5.934736
7019.875,5.670166
7020.097,5.537386
7020.318,5.4079739
7020.539,5.2829957
7020.76,5.1638133
7020.982,5.0509863
7021.203,4.9462835
7021.424,4.8496448
7021.645,4.76128
7021.866,4.6811754
7022.087,4.6091309
7022.308,4.5447987
7022.529,4.487719
7022.843,4.4180238
7023.156,4.3603576
7023.47,4.3126247
7023.783,4.27347804
7024.097,4.24114893
7024.41,4.21451158
7024.723,4.19232225
7025.036,4.17364353
7025.35,4.15767155
7025.663,4.14390339
7025.977,4.13178112
7026.29,4.12102041
7026.917,4.10240562
7027.543,4.08658595
7028.17,4.07265209
7028.797,4.0601184
7030.05,4.03807993
7031.303,4.01889507
7032.556,4.0017201
7035.358,3.968166391
7038.159,3.938882938
7040.961,3.912173494
7043.762,3.887205014
7049.365,3.840618452
7054.968,3.796838309
7069.124,3.692428811
7083.279,3.592423333
7105.692,3.437653485
7128.104,3.284494595
7150.517,3.131247491
7172.929,2.976898618
7195.342,2.820693315
7217.754,2.662054748
7240.167,2.500425917
7262.579,2.335230964
7290.89,2.12078355
7305.046,2.01090379
7319.201,1.89928613
7333.357,1.78583235
7347.512,1.67070761
7361.667,1.55396262
7375.822,1.43592759
7387.029,1.34179277
7398.235,1.24741156
7409.441,1.15321391
7420.647,1.05980174
7431.854,0.96802728
7443.06,0.87915142
7454.266,0.79455889
7459.869,0.75474342
7465.472,0.717044
7470.191,0.68726482
7474.909,0.6596437
7479.628,0.63455839
7484.346,0.6124782
7489.065,0.59393167
7493.783,0.57942257
7496.143,0.57392578
7498.502,0.56984109
7500.861,0.56725139
7503.22,0.56626307
7506.464,0.56778045
7509.708,0.57301578
7511.33,0.57717582
7512.952,0.58245168
7514.574,0.58891483
7516.196,0.59664193
7517.818,0.60571501
7519.44,0.61622244
7521.062,0.62825901
7522.684,0.64192677
7524.306,0.65733558
7525.928,0.67460357
7527.55,0.69385821
7529.172,0.71523666
7531.237,0.74575729
7533.301,0.78024847
7535.365,0.81905616
7537.429,0.86261363
7539.493,0.91145474
7541.557,0.96610457
7543.621,1.02709382
7545.685,1.09503145
7547.308,1.15378593
7548.93,1.21760239
7550.552,1.2869295
7552.174,1.36221651
7553.796,1.44396212
7555.418,1.53270956
7557.04,1.62905862
7558.662,1.73367076
7560.284,1.84727713
7561.906,1.97068267
7563.528,2.10478123
7565.15,2.25056562
7566.772,2.4091348
7568.394,2.58171595
7570.016,2.76967468
7571.637,2.97440809
7573.259,3.19787618
7574.881,3.44187401
7576.503,3.7085549
7578.125,4.0003457
7579.747,4.3199824
7581.369,4.6705603
7582.991,5.0555855
7584.613,5.4790437
7585.424,5.7065792
7586.235,5.9454706
7587.046,6.1963855
7587.857,6.4600388
7588.668,6.7371939
7589.479,7.0286686
7590.29,7.3353394
7591.101,7.6581432
7591.912,7.9980886
7592.723,8.3562548
7593.534,8.7338006
7594.345,9.1319707
7595.156,9.5521036
7595.967,9.9956375
7596.778,10.4641148
7597.589,10.9592116
7598.4,11.4827002
7599.211,12.0365282
7600.022,12.6227541
7600.833,13.2436279
7601.644,13.9015411
7602.455,14.5991066
7603.266,15.3390987
7604.077,16.1245437
7604.888,16.9586594
7605.699,17.8449358
7606.51,18.7871246
7607.321,19.7892297
7608.132,20.8555869
7608.943,21.9908143
7609.754,23.1998323
7610.565,24.4879333
7611.36,25.8327679
7612.155,27.2645642
7612.95,28.7892175
7613.745,30.4129144
7614.54,32.1420927
7615.335,33.9834201
7616.13,35.9437345
7616.924,38.027216
7617.719,40.2460092
7618.514,42.6042895
7619.309,45.1085117
7620.104,47.764613
7620.899,50.577781
7621.694,53.5521802
7622.489,56.6905186
7623.283,59.989346
7624.138,63.723465
7624.992,67.6355877
7625.846,71.7190264
7626.7,75.9570349
7628.408,84.7968203
7630.116,93.8850259
7631.825,102.842565
7632.679,107.117884
7633.533,111.169111
7634.387,114.925555
7635.241,118.318062
7636.095,121.281441
7636.949,123.758291
7638.001,126.071527
7639.052,127.512718
7640.103,128.056704
7640.958,127.841198
7641.812,127.057656
7642.666,125.739489
7643.52,123.931502
7644.374,121.687056
7645.228,119.065341
7646.082,116.1291524
7646.936,112.941264
7648.645,106.0455401
7650.353,98.8143679
7652.061,91.577595
7653.769,84.5753533
7654.961,79.9139051
7656.153,75.4768579
7657.345,71.2829274
7658.537,67.3401184
7659.729,63.6484591
7660.921,60.2023411
7662.113,56.9923749
7663.304,54.0092509
7664.577,51.053713
7665.85,48.3226367
7667.123,45.7994777
7668.395,43.4699776
7669.668,41.3152579
7670.94,39.3241571
7672.213,37.4795009
7673.485,35.7709022
7674.652,34.3114094
7675.818,32.9480582
7676.985,31.6713228
7678.151,30.4768587
7679.318,29.3565643
7680.484,28.306712
7681.651,27.3203114
7682.817,26.3942616
7683.984,25.5225918
7685.15,24.7028072
7687.483,23.2016265
7689.816,21.864984
7692.149,20.671283
7693.634,19.9774515
7695.119,19.3300345
7696.604,18.7253709
7698.088,18.1605157
7701.057,17.1372146
7704.026,16.2408611
7706.995,15.4550307
7709.964,14.7621034
7712.933,14.1507987
7715.902,13.6132738
7718.448,13.2052883
7720.993,12.8418527
7723.538,12.5191983
7726.083,12.234241
7728.628,11.9843504
7731.173,11.76727925
7733.718,11.58113271
7736.263,11.42429832
7739.657,11.25850582
7743.05,11.1400142
7746.444,11.0668884
7749.837,11.0379169
7754.503,11.0688375
7759.169,11.1814013
7763.835,11.3768091
7768.501,11.6577808
7773.167,12.0286256
7775.5,12.2495375
7777.833,12.4952514
7780.166,12.7667922
7782.499,13.0652654
7784.832,13.3919372
7787.165,13.7481642
7789.498,14.1354539
7791.831,14.5554745
7794.164,15.0100447
7796.497,15.5011242
7798.83,16.0308833
7801.163,16.6016634
7803.496,17.2160367
7805.829,17.8767763
7808.162,18.5868963
7810.495,19.3496822
7812.828,20.1687002
7815.161,21.0477981
7817.494,21.9911648
7819.827,23.0033507
7822.16,24.0892675
7824.492,25.2537154
7827.674,26.9805095
7830.855,28.8805369
7834.037,30.9720357
7837.218,33.2692994
7840.4,35.7970311
7843.581,38.5858842
7846.763,41.6611647
7849.944,45.0473959
7852.277,47.7468338
7854.61,50.6433386
7856.943,53.750343
7859.276,57.0816488
7861.609,60.6513756
7863.942,64.4736595
7866.275,68.5626621
7868.607,72.9314435
7870.734,77.175205
7872.86,81.6715223
7874.986,86.4223218
7877.112,91.4295824
7879.238,96.6975847
7881.364,102.2264373
7883.49,108.0108521
7885.616,114.040853
7889.869,126.7854243
7894.121,140.223434
7898.373,153.9455179
7902.625,167.5693135
7904.922,174.6762983
7907.219,181.4702566
7909.516,187.843653
7911.813,193.6903859
7914.11,198.9101068
7916.407,203.4127408
7918.704,207.1233013
7921.0,209.9841035
7924.063,212.4229842
7927.125,213.272452
7929.614,212.8246119
7932.102,211.4169018
7934.591,209.1276251
7937.079,206.0546613
7939.568,202.3017619
7942.056,197.9798109
7947.032,188.0299967
7952.009,177.1299331
7956.985,165.8775059
7961.962,154.7218298
7964.45,149.2970051
7966.938,144.0139965
7970.0,137.7373942
7972.362,133.0793015
7974.724,128.5878018
7977.086,124.2672753
7979.448,120.1195937
7981.81,116.1440203
7984.172,112.3382138
7986.534,108.6986303
7988.895,105.2219312
7991.257,101.9001584
7993.619,98.7288937
7995.981,95.7023132
7998.343,92.8142244
8000.705,90.0584362
8003.067,87.4287896
8005.429,84.9192271
8007.79,82.5248174
8010.152,80.2378289
8012.514,78.0537642
8014.876,75.9673137
8017.238,73.9734095
8021.962,70.2441876
8026.685,66.8309414
8031.409,63.6999799
8036.132,60.8238534
8040.856,58.1756912
8045.579,55.7337773
8050.303,53.4768021
8055.027,51.3872734
8059.751,49.4491676
8064.474,47.6486117
8069.198,45.97215645
8073.921,44.40921442
8078.645,42.94903956
8083.368,41.58378717
8087.877,40.36647898
8092.386,39.2174865
8096.895,38.13220991
8101.404,37.10666275
8105.913,36.13888588
8110.422,35.22347774
8119.44,33.53359375
8128.458,32.01112783
8137.476,30.6345256
8146.494,29.3838009
8155.511,28.24349528
8164.959,27.1533747
8174.406,26.15663655
8183.853,25.24243171
8193.3,24.4016777
8202.747,23.62550377
8212.194,22.90755774
8221.641,22.2415283
8231.088,21.62192712
8240.536,21.0445403
8249.983,20.50504385
8259.43,19.99994684
8268.877,19.52625003
8287.771,18.66149355
8306.665,17.89186445
8322.125,17.32199521
8337.584,16.79805585
8353.043,16.31302835
8360.773,16.0826341
8368.502,15.85870937
8375.588,15.65766359
8382.673,15.45778612
8386.216,15.35672462
8389.758,15.25326182
8391.53,15.19985786
8393.301,15.1448007
8395.072,15.08732383
8396.843,15.02631062
8397.81,14.99092793
8398.776,14.95378358
8399.259,14.9345399
8399.742,14.91498518
8400.225,14.89538025
8400.708,14.87627084
8401.192,14.85861298
8401.434,14.85083208
8401.675,14.84414073
8401.917,14.83884707
8402.158,14.83542658
8402.4,14.8343846
8402.641,14.8363643
8402.883,14.8421262
8403.124,14.8524512
8403.366,14.8683985
8403.607,14.8908885
8403.849,14.9212978
8404.09,14.9605894
8404.332,15.010388
8404.573,15.0715972
8404.788,15.1370091
8405.003,15.213514
8405.218,15.3018647
8405.432,15.402213
8405.647,15.5159807
8405.862,15.6430101
8406.077,15.783349
8406.291,15.93603
8406.506,16.101969
8406.721,16.279612
8407.15,16.664003
8407.579,17.076391
8408.008,17.49819
8408.264,17.745255
8408.519,17.981679
8408.774,18.203287
8409.029,18.405027
8409.163,18.50147
8409.296,18.589866
8409.471,18.694079
8409.645,18.78303
8409.78,18.841345
8409.915,18.8899
8410.0,18.915331
8410.121,18.944536
8410.267,18.968698
8410.413,18.980636
8410.62,18.976639
8410.826,18.948635
8411.033,18.897181
8411.239,18.823943
8411.446,18.729791
8411.652,18.61748
8411.893,18.465353
8412.134,18.294386
8412.615,17.912442
8413.097,17.501292
8413.338,17.294167
8413.578,17.091085
8413.877,16.846511
8414.175,16.6158428
8414.473,16.4012778
8414.771,16.2047687
8415.069,16.0273181
8415.367,15.8690891
8415.665,15.7295746
8415.963,15.6077425
8416.262,15.5018715
8416.56,15.411069
8416.858,15.3332444
8417.156,15.2666711
8417.454,15.2097412
8417.752,15.16094849
8418.05,15.11891861
8418.348,15.08249748
8418.692,15.04610394
8419.036,15.014545
8419.38,14.98677434
8419.724,14.96199475
8420.068,14.9395755
8420.412,14.91902361
8421.1,14.88216875
8421.788,14.84939972
8422.476,14.81954616
8423.852,14.76591353
8425.228,14.7179139
8426.604,14.6738075
8429.356,14.59352635
8432.108,14.52034253
8434.86,14.45189897
8440.364,14.32446211
8445.868,14.20539753
8451.372,14.092138024
8462.38,13.878676575
8473.388,13.678055946
8495.404,13.307724458
8517.42,12.969534437
8539.435,12.658931794
8567.322,12.299395833
8595.208,11.972697832
8623.095,11.672887886
8650.981,11.398339298
8678.868,11.144691332
8706.754,10.909287683
8762.527,10.485866587
8824.171,10.080323385
8885.815,9.724452586
8947.459,9.407935716
9009.103,9.120369243
9044.328,8.963962483
9078.086,8.813533757
9094.965,8.734413349
9103.404,8.692413152
9111.843,8.647478668
9118.448,8.609064209
9125.052,8.566141811
9128.355,8.542158124
9131.657,8.51582253
9134.959,8.486239906
9138.261,8.451974712
9139.821,8.433562484
9141.38,8.413292301
9142.94,8.390675289
9144.499,8.365100651
9146.059,8.33561979
9147.618,8.30089429
9148.398,8.28091901
9149.178,8.25874885
9149.958,8.23395185
9150.737,8.20611584
9151.104,8.19184414
9151.471,8.17683042
9151.838,8.16113373
9152.205,8.14489313
9152.572,8.12836458
9152.939,8.11197946
9153.306,8.09640054
9153.673,8.08260088
9154.04,8.0719501
9154.407,8.0662993
9154.774,8.068054
9155.141,8.0802356
9155.508,8.1064933
9155.875,8.1510588
9156.059,8.1817517
9156.242,8.2186228
9156.425,8.2624384
9156.608,8.3138119
9156.792,8.37369
9156.975,8.4419886
9157.159,8.5199841
9157.342,8.607291
9157.526,8.705249
9157.709,8.813086
9157.893,8.932158
9158.076,9.061223
9158.26,9.201595
9158.443,9.351502
9158.81,9.681242
9159.177,10.044974
9159.543,10.43328
9159.888,10.812885
9160.232,11.193399
9160.404,11.380655
9160.576,11.563815
9160.748,11.74129
9160.92,11.911503
9161.058,12.04178
9161.195,12.164755
9161.333,12.281498
9161.47,12.389643
9161.63,12.505338
9161.856,12.647657
9162.0,12.724588
9162.176,12.803323
9162.309,12.851315
9162.442,12.889195
9162.642,12.926901
9162.841,12.941435
9163.068,12.930411
9163.294,12.891159
9163.52,12.825193
9163.746,12.734478
9163.986,12.61369
9164.225,12.47151
9164.704,12.134838
9165.183,11.753505
9165.422,11.5554
9165.661,11.356404
9165.901,11.158566
9166.14,10.966046
9166.38,10.779369
9166.619,10.6018045
9166.859,10.4331906
9167.098,10.2758645
9167.338,10.1290903
9167.577,9.9943507
9167.817,9.8705013
9168.056,9.7583245
9168.296,9.6564482
9168.535,9.5651449
9168.775,9.4829729
9169.014,9.4098794
9169.253,9.3447353
9169.492,9.2867723
9169.745,9.2324013
9169.998,9.18438088
9170.251,9.14191585
9170.503,9.10442021
9170.756,9.07094149
9171.009,9.04105679
9171.262,9.01425371
9171.514,8.99018025
9172.02,8.94828275
9172.525,8.91312432
9173.031,8.88284573
9173.536,8.85636237
9174.042,8.83272198
9174.547,8.81142148
9175.558,8.77405196
9176.569,8.74195441
9177.579,8.71376961
9179.069,8.67740205
9180.559,8.64554536
9182.049,8.616898818
9183.538,8.590579766
9186.517,8.542366817
9189.496,8.497052366
9191.305,8.469713956
9193.114,8.441789812
9194.923,8.412627394
9196.732,8.381452638
9198.541,8.34726925
9200.35,8.30867888
9201.255,8.28710382
9202.159,8.26359035
9203.064,8.23763167
9203.968,8.20870597
9204.82,8.17805487
9205.671,8.14348887
9206.097,8.12454516
9206.522,8.10455756
9206.948,8.08355819
9207.373,8.06195154
9207.799,8.04022389
9208.225,8.01943383
9208.438,8.00986057
9208.651,8.00117662
9208.864,7.9937031
9209.076,7.9878484
9209.289,7.9840064
9209.502,7.9827349
9209.715,7.9846348
9209.927,7.990349
9210.14,8.0006922
9210.353,8.0164884
9210.566,8.0386517
9210.778,8.0680088
9210.978,8.1032981
9211.177,8.1466289
9211.377,8.1993369
9211.576,8.2617884
9211.776,8.3354889
9211.975,8.420525
9212.175,8.5185108
9212.374,8.629122
9212.574,8.754001
9212.773,8.892273
9212.973,9.045516
9213.172,9.212176
9213.372,9.393669
9213.571,9.587669
9213.97,10.013533
9214.37,10.481314
9214.769,10.974563
9214.969,11.226304
9215.168,11.476449
9215.368,11.724826
9215.567,11.966197
9215.74,12.169203
9215.913,12.363957
9216.086,12.548699
9216.258,12.720777
9216.418,12.869098
9216.577,13.004098
9216.819,13.18358
9217.0,13.295723
9217.165,13.380511
9217.359,13.45813
9217.54,13.508545
9217.72,13.537408
9217.891,13.545243
9218.062,13.534281
9218.233,13.505018
9218.404,13.458137
9218.585,13.390295
9218.765,13.305435
9218.946,13.204002
9219.126,13.088644
9219.487,12.820398
9219.848,12.514551
9220.0,12.377938
9220.38,12.024865
9220.57,11.845696
9220.76,11.667067
9220.95,11.490507
9221.14,11.317375
9221.33,11.148866
9221.52,10.985983
9221.71,10.8295569
9221.9,10.6802375
9222.09,10.5385089
9222.28,10.4046997
9222.47,10.2789922
9222.66,10.1614414
9222.85,10.0519868
9223.039,9.9509873
9223.22,9.86141
9223.4,9.7790012
9223.761,9.6325413
9224.122,9.5088706
9224.483,9.4050332
9224.844,9.3180897
9225.205,9.24527588
9225.566,9.18410371
9225.926,9.13254353
9226.287,9.08848712
9226.648,9.05058585
9227.009,9.01762367
9227.37,8.98863375
9227.731,8.96285548
9228.092,8.93969644
9228.813,8.89954708
9229.535,8.86548586
9230.257,8.83596967
9230.979,8.80995843
9231.7,8.78677513
9233.144,8.74681992
9234.587,8.71338509
9236.031,8.684714282
9237.474,8.659717816
9238.917,8.63758516
9240.36,8.61774752
9243.247,8.583348635
9246.134,8.554147138
9249.021,8.528638673
9251.908,8.505900811
9257.682,8.466429536
9263.455,8.432516898
9269.229,8.402383976
9275.003,8.374972377
9286.55,8.325567788
9298.098,8.281179946
9309.645,8.240165929
9327.27,8.182116526
9344.895,8.127812194
9380.145,8.027285731
9450.645,7.845863002
9547.887,7.623492582
9596.508,7.520561377
9645.129,7.42120856
9674.302,7.362615867
9703.474,7.30395684
9732.647,7.243864192
9747.233,7.212460069
9761.819,7.179169428
9772.151,7.153699504
9777.317,7.140074468
9782.483,7.125631136
9787.649,7.110133384
9792.815,7.093283283
9797.981,7.074477141
9803.147,7.052928862
9805.578,7.041505683
9808.009,7.029011307
9810.44,7.015195998
9812.871,6.99973499
9815.302,6.982173877
9817.733,6.961831545
9818.949,6.95031767
9820.164,6.93771815
9821.38,6.92381532
9822.595,6.90838997
9823.811,6.89110999
9825.026,6.8716227
9826.242,6.84945082
9826.85,6.83723939
9827.457,6.82428862
9828.065,6.81066585
9828.673,6.79672871
9829.281,6.78326136
9829.888,6.77189297
9830.192,6.76784792
9830.496,6.76561564
9830.8,6.76593863
9831.104,6.7697683
9831.408,6.7783053
9831.712,6.7930351
9832.016,6.8157625
9832.319,6.8485113
9832.604,6.8907315
9832.889,6.9464131
9833.174,7.0181599
9833.459,7.1087852
9833.744,7.2212558
9834.029,7.3585943
9834.314,7.5237703
9834.599,7.7195544
9834.884,7.9483555
9835.169,8.212042
9835.454,8.511746
9835.739,8.847678
9836.024,9.218952
9836.309,9.623436
9836.594,10.057645
9836.878,10.515044
9837.562,11.677769
9837.904,12.263734
9838.245,12.828854
9838.454,13.158143
9838.663,13.469515
9838.872,13.759013
9839.081,14.022896
9839.29,14.257715
9839.499,14.460384
9839.653,14.587605
9839.806,14.694441
9840.0,14.800788
9840.097,14.841446
9840.243,14.886664
9840.388,14.912435
9840.603,14.91551
9840.817,14.877393
9840.983,14.82025
9841.149,14.739876
9841.315,14.637282
9841.48,14.514493
9841.792,14.230505
9842.104,13.887751
9842.416,13.498019
9842.727,13.075124
9843.312,12.229484
9843.604,11.802158
9843.896,11.382457
9844.189,10.975906
9844.481,10.590856
9844.773,10.230108
9845.065,9.8965728
9845.358,9.5909519
9845.65,9.3159455
9845.942,9.0701543
9846.234,8.8525301
9846.527,8.6608539
9846.819,8.4944253
9847.111,8.3503029
9847.403,8.2261345
9847.696,8.1192338
9847.988,8.0280567
9848.28,7.9500872
9848.572,7.8833853
9848.865,7.8260329
9849.157,7.77689414
9849.449,7.73443984
9849.741,7.6975473
9850.034,7.66516731
9850.326,7.63673437
9850.91,7.58887184
9851.495,7.54989105
9852.079,7.51735338
9852.664,7.48945394
9853.248,7.46516511
9854.417,7.42441221
9855.586,7.39124155
9856.755,7.36349131
9857.924,7.33980327
9859.093,7.3192636
9860.418,7.2989811
9861.743,7.28123724
9864.393,7.251503152
9867.043,7.227321002
9869.692,7.207010117
9872.342,7.189523061
9874.992,7.174199642
9877.642,7.1605609
9880.291,7.148259197
9885.903,7.125503376
9891.514,7.10603883
9897.126,7.088770753
9902.737,7.073106676
9913.96,7.045189216
9925.182,7.020330266
9943.887,6.983056951
9962.591,6.949061693
10000.0,6.886565416
10062.94,6.7907274047
10125.87,6.7016863473
10251.74,6.5357777291
10404.58,6.3503161507
10557.41,6.1764260953
10710.25,6.010892454
10863.08,5.8504889956
10966.47,5.7424832823
11018.17,5.6871516588
11044.02,5.6584239136
11069.86,5.6279412988
11083.35,5.6106484885
11090.09,5.6014491103
11096.83,5.5915971038
11103.58,5.580841368
11110.32,5.568777552
11113.69,5.562025983
11117.06,5.554621312
11120.43,5.546356944
11123.8,5.536849426
11126.05,5.529548911
11128.3,5.521221369
11130.55,5.511525895
11132.79,5.499995409
11133.92,5.493215461
11135.04,5.485659863
11136.17,5.476973447
11137.29,5.467024935
11137.86,5.461341481
11138.42,5.455295637
11138.98,5.448765578
11139.54,5.44176668
11140.1,5.43438927
11140.38,5.43062208
11140.66,5.42686218
11140.94,5.42317538
11141.22,5.41964999
11141.5,5.41639926
11141.78,5.41357073
11142.17,5.41068983
11142.56,5.409631
11142.95,5.41121973
11143.33,5.4162924
11143.72,5.4263282
11144.11,5.4426791
11144.5,5.4669418
11144.88,5.4998124
11145.27,5.5446903
11145.66,5.6024251
11146.05,5.6743314
11146.43,5.758856
11146.82,5.8607024
11147.2,5.9741679
11147.59,6.1038584
11147.97,6.2409006
11148.48,6.435886
11148.99,6.634671
11149.25,6.733862
11149.5,6.825905
11149.75,6.913231
11150.0,6.994448
11150.3,7.082001
11150.6,7.15683
11150.72,7.182801
11150.98,7.230711
11151.0,7.233905
11151.05,7.241577
11151.1,7.248799
11151.2,7.261869
11151.54,7.292389
11151.77,7.300688
11152.0,7.29908
11152.23,7.2878
11152.46,7.267248
11152.8,7.221065
11153.14,7.158077
11153.48,7.080998
11153.81,6.995555
11154.49,6.7987882
11154.83,6.6959437
11155.16,6.5967199
11155.66,6.452067
11156.15,6.321534
11156.64,6.2054104
11157.13,6.105194
11157.38,6.0602538
11157.63,6.019372
11157.88,5.9823832
11158.12,5.9503389
11158.37,5.92033546
11158.61,5.89453267
11158.86,5.87051655
11159.1,5.8499602
11159.35,5.83088973
11159.6,5.81395549
11159.85,5.79891454
11160.09,5.78604721
11160.34,5.77407982
11160.58,5.76379831
11160.83,5.75418354
11161.07,5.74586865
11161.32,5.73803163
11161.57,5.7309253
11162.06,5.71874501
11162.55,5.70839926
11163.04,5.699449162
11163.78,5.687900471
11164.52,5.678096297
11165.26,5.669575924
11166.0,5.662045691
11167.48,5.649206311
11168.95,5.638610081
11170.43,5.629514923
11171.9,5.621665226
11173.38,5.614691397
11174.85,5.60850241
11177.8,5.597778447
11180.75,5.588700798
11183.7,5.580758147
11186.65,5.573653061
11190.84,5.564651371
11195.02,5.556609276
11203.38,5.5424154962
11211.74,5.5298883669
11220.1,5.5183141597
11236.82,5.4970221164
11253.54,5.4771710448
11283.06,5.4439282497
11312.57,5.4117979699
11371.59,5.3488841274
11481.78,5.2318056551
11591.96,5.1123008551
11702.14,4.9876207326
11812.32,4.8550354928
11906.76,4.7311403891
11953.98,4.6633552505
12001.2,4.588861565
12019.9,4.55636954
12038.59,4.521247724
12057.28,4.482211704
12066.63,4.460617567
12075.97,4.43699444
12085.81,4.409123078
12095.65,4.376870688
12100.57,4.358434714
12105.49,4.33791245
12110.41,4.314737384
12115.32,4.288069345
12120.49,4.254593065
12123.07,4.235122073
12125.65,4.213253273
12128.24,4.188288739
12130.82,4.159617532
12133.4,4.126034754
12135.98,4.08588158
12137.34,4.06125349
12138.69,4.03381529
12140.04,4.00274902
12141.39,3.96721384
12142.75,3.92575822
12144.1,3.8774956
12144.78,3.84994225
12145.45,3.82039867
12146.13,3.78791271
12146.8,3.75368678
12147.17,3.73413038
12147.54,3.71444954
12147.91,3.69509006
12148.28,3.67670684
12148.65,3.66022284
12149.02,3.6469084
12149.39,3.638459
12149.75,3.6370065
12150.12,3.6452028
12150.49,3.6666479
12150.86,3.7055142
12151.23,3.7667004
12151.6,3.855794
12151.97,3.9789686
12152.34,4.1427942
12152.7,4.3475721
12152.91,4.4901055
12153.11,4.642925
12153.31,4.81328
12153.51,5.001927
12153.71,5.209486
12153.91,5.436422
12154.11,5.683012
12154.31,5.949321
12154.51,6.235182
12154.71,6.540171
12154.91,6.863594
12155.11,7.204466
12155.31,7.561508
12155.51,7.933143
12155.91,8.712392
12156.31,9.523809
12156.71,10.344978
12156.91,10.75135
12157.11,11.150452
12157.31,11.53885
