U237,U237
25.88143,463.88716
25.8846,487.08775
25.88776,510.86261
25.89409,560.29059
25.90042,611.8378
25.90674,665.00642
25.91138,704.84446
25.91602,745.11969
25.9253,826.01289
25.93374,898.49723
25.94218,968.16936
25.95146,1039.39451
25.9561,1072.17835
25.96074,1102.69379
25.96539,1130.72713
25.97003,1155.90341
25.97467,1178.05386
25.9793,1196.93417
25.98642,1219.28819
25.99354,1233.12191
26.0,1238.0394
26.00389,1237.45511
26.00777,1234.22095
26.01165,1228.3646
26.01553,1219.92823
26.01941,1208.97509
26.02396,1193.02774
26.0285,1173.92297
26.03305,1151.75667
26.03759,1126.83019
26.04224,1098.62644
26.04688,1068.04477
26.05153,1035.2292
26.05617,1000.60749
26.06546,926.83357
26.07474,849.17056
26.08825,733.67013
26.09501,676.52762
26.10176,620.82026
26.10641,583.53229
26.11105,547.39567
26.1157,512.3921
26.12034,478.78643
26.12499,446.5266
26.12963,415.82227
26.13428,386.59203
26.13892,358.99322
26.14357,332.92117
26.14821,308.48609
26.15286,285.56615
26.1575,264.23122
26.16215,244.34923
26.16679,225.95674
26.17143,208.95303
26.17607,193.27576
26.1803,180.08323
26.18452,167.91243
26.18874,156.67734
26.19296,146.32336
26.19719,136.77467
26.20141,128.02241
26.20563,119.990287
26.20985,112.626951
26.21408,105.867513
26.2183,99.696289
26.22252,94.051225
26.22674,88.889348
26.23096,84.170126
26.23518,79.855534
26.2394,75.910087
26.24362,72.300761
26.24827,68.676391
26.25291,65.392285
26.25756,62.400145
26.2622,59.681937
26.26685,57.19795
26.27149,54.933722
26.27613,52.861117
26.28077,50.959959
26.28542,49.208582
26.29006,47.598435
26.29471,46.108221
26.29935,44.731642
26.304,43.451446
26.30864,42.263174
26.31328,41.155133
26.31792,40.119519
26.32468,38.7263
26.33143,37.455652
26.33819,36.288371
26.34494,35.214955
26.3517,34.22129
26.35845,33.301078
26.36521,32.443695
26.37196,31.644977
26.37872,30.896797
26.38547,30.196375
26.39223,29.537305
26.39898,28.917744
26.40574,28.332542
26.41249,27.780525
26.41925,27.257428
26.426,26.762497
26.43529,26.122307
26.44458,25.525317
26.45387,24.9673923
26.46316,24.4449106
26.47245,23.9546963
26.48174,23.4939461
26.49103,23.0601671
26.50031,22.6515773
26.5096,22.2653029
26.51889,21.9000353
26.52818,21.5541684
26.53746,21.2266061
26.55604,20.6195325
26.57461,20.0704176
26.58559,19.7697285
26.59657,19.4851961
26.60755,19.215601
26.61852,18.9600666
26.64048,18.4861504
26.66243,18.0569645
26.68439,17.6663311
26.70634,17.3097519
26.72829,16.9829349
26.75024,16.6824032
26.76882,16.4463419
26.7874,16.2254267
26.80598,16.0182757
26.82455,15.8237761
26.84313,15.6406465
26.8617,15.4681394
26.88028,15.3051905
26.89885,15.1512193
26.91743,15.0053697
26.936,14.8671638
26.97315,14.6111881
27.0103,14.3793748
27.04745,14.1684802
27.0711,14.0438613
27.09474,13.9260796
27.11838,13.8145341
27.14202,13.7087558
27.18931,13.5127744
27.23659,13.3352163
27.28388,13.1735159
27.33116,13.0256085
27.37844,12.889717
27.42572,12.7644812
27.46625,12.6647305
27.50678,12.5713602
27.54731,12.4838272
27.58784,12.4016721
27.62837,12.3244819
27.6689,12.2519186
27.70943,12.1836927
27.74995,12.1195743
27.8175,12.0212697
27.88505,11.9331671
27.91883,11.892809
27.9526,11.854909
27.98638,11.8194572
28.02015,11.7865086
28.05393,11.7560737
28.0877,11.7282685
28.12148,11.7031557
28.15525,11.6808896
28.18903,11.661632
28.2228,11.6455919
28.25658,11.6330376
28.29035,11.6243092
28.32751,11.6195861
28.36466,11.6205672
28.40181,11.627988
28.43896,11.6427441
28.47612,11.665942
28.51327,11.6989282
28.55042,11.7433857
28.569,11.7705576
28.58757,11.801399
28.61966,11.8644031
28.65174,11.9414964
28.68383,12.0352663
28.69987,12.0893324
28.71591,12.1487954
28.73196,12.214215
28.748,12.2860923
28.76404,12.3651269
28.78008,12.4520605
28.79613,12.5477986
28.81217,12.6531833
28.82821,12.7693634
28.84425,12.8975894
28.86283,13.0630724
28.88141,13.2492431
28.89999,13.4591735
28.91856,13.6963905
28.93714,13.9655431
28.95571,14.2716558
28.965,14.4406901
28.97429,14.6215513
28.98358,14.81529
28.99286,15.0228484
29.00215,15.2459864
29.01144,15.4859639
29.02073,15.7444479
29.03001,16.0230145
29.0393,16.3244133
29.04859,16.6508186
29.05788,17.00506
29.06716,17.38998
29.07645,17.810232
29.08574,18.269926
29.09503,18.774424
29.10431,19.329506
29.1136,19.944133
29.12289,20.627247
29.13218,21.390606
29.14146,22.247889
29.15075,23.219345
29.1554,23.755228
29.16004,24.327451
29.16469,24.94241
29.16933,25.601886
29.17398,26.313722
29.17862,27.080493
29.18327,27.911903
29.18791,28.81157
29.19256,29.791498
29.1972,30.856616
29.20185,32.021828
29.20649,33.293655
29.21113,34.687433
29.21577,36.217589
29.22042,37.904066
29.22506,39.757558
29.22971,41.806081
29.23435,44.062873
29.239,46.562053
29.24364,49.319594
29.24828,52.369786
29.25292,55.744431
29.25757,59.486499
29.26221,63.61722
29.26686,68.19463
29.2715,73.241945
29.27615,78.826629
29.28079,84.972841
29.28543,91.742484
29.29007,99.188194
29.29324,104.691664
29.29641,110.553821
29.29958,116.792669
29.30274,123.404798
29.30591,130.450171
29.30908,137.926869
29.31225,145.852733
29.31541,154.21845
29.31858,163.094362
29.32175,172.471716
29.32492,182.366725
29.32808,192.761192
29.33125,203.7353
29.33441,215.23314
29.33758,227.33954
29.34074,239.98889
29.34539,259.67571
29.35003,280.61255
29.35468,302.90105
29.35932,326.44627
29.36397,351.3387
29.36861,377.44736
29.37325,404.78644
29.37789,433.30357
29.38127,454.78019
29.38464,476.74847
29.39013,513.62952
29.39562,551.70498
29.40111,590.76231
29.4066,630.55838
29.41589,698.80568
29.42517,766.81451
29.43235,818.27487
29.43953,867.83445
29.44882,927.78358
29.45811,981.38366
29.46275,1005.24956
29.46739,1026.92004
29.47204,1046.25685
29.47668,1063.01714
29.48314,1081.87423
29.4896,1095.24781
29.4948,1101.87856
29.5,1104.74588
29.5039,1104.40884
29.5117,1097.36699
29.5195,1082.01744
29.52405,1069.37634
29.52859,1054.18399
29.53314,1036.50169
29.53768,1016.5532
29.54232,993.9546
29.54696,969.3074
29.55624,914.67678
29.56552,854.36085
29.5748,790.12539
29.58155,741.94049
29.5883,693.25121
29.6018,596.71712
29.61109,532.68426
29.61573,501.84935
29.62037,471.93032
29.62501,443.02068
29.62965,415.19852
29.63429,388.52644
29.63893,363.0521
29.64357,338.80941
29.64821,315.81872
29.65285,294.08849
29.65749,273.61581
29.66213,254.38767
29.66677,236.38252
29.67141,219.57054
29.67605,203.91584
29.68027,190.64795
29.68449,178.2684
29.68871,166.74019
29.69293,156.02464
29.69715,146.08178
29.70137,136.87093
29.70559,128.35105
29.7098,120.499143
29.71402,113.237562
29.71824,106.546014
29.72246,100.385884
29.72667,94.732636
29.73089,89.523533
29.73511,84.738178
29.73933,80.34384
29.74354,76.318668
29.74819,72.254425
29.75283,68.562974
29.75747,65.201426
29.76211,62.138623
29.76675,59.34589
29.77139,56.796953
29.77603,54.467823
29.78067,52.336648
29.78531,50.383662
29.78995,48.590913
29.79459,46.94229
29.79923,45.423266
29.80387,44.020776
29.80851,42.723149
29.81315,41.519959
29.81779,40.401859
29.82454,38.910371
29.83129,37.559285
29.83804,36.329805
29.84479,35.206073
29.85154,34.174685
29.85829,33.224334
29.86504,32.345425
29.87179,31.529809
29.87854,30.770562
29.88529,30.061742
29.89204,29.398255
29.89879,28.775693
29.90554,28.190261
29.91229,27.6386
29.91904,27.117814
29.92578,26.626032
29.93506,25.990951
29.94434,25.3999404
29.95362,24.8485541
29.9629,24.3329888
29.97218,23.8498949
29.98146,23.3963509
29.99074,22.9697785
30.00002,22.5679076
30.0093,22.1887079
30.01858,21.8303673
30.02786,21.4912551
30.03714,21.1699324
30.0557,20.5754954
30.07426,20.0379347
30.08523,19.7438498
30.0962,19.4656449
30.10717,19.2021227
30.11814,18.9521929
30.14008,18.4892394
30.16201,18.070122
30.18395,17.6887406
30.20588,17.3406813
30.22782,17.0215923
30.24975,16.7283563
30.26832,16.4979561
30.28688,16.2824819
30.30544,16.0804427
30.324,15.8906581
30.34256,15.7120746
30.36112,15.5437624
30.37968,15.3848797
30.39824,15.234686
30.4168,15.0924887
30.43536,14.9576886
30.47248,14.7081246
30.5096,14.4821783
30.54672,14.276702
30.57035,14.155342
30.59397,14.0406709
30.61759,13.9321285
30.64121,13.8292307
30.68846,13.6387206
30.7357,13.4663407
30.78295,13.3095826
30.83019,13.1664591
30.87744,13.0352549
30.92468,12.9146674
30.96518,12.8188868
31.00568,12.7295046
31.04618,12.6460026
31.08667,12.5679623
31.12717,12.4949719
31.16766,12.4267389
31.20816,12.362965
31.24865,12.3034758
31.31615,12.2133174
31.38364,12.1340428
31.41739,12.0983999
31.45114,12.0654301
31.48489,12.0351661
31.51863,12.0076581
31.55238,11.9829788
31.58613,11.9612388
31.61988,11.9425542
31.65362,11.9271165
31.68737,11.9151181
31.72112,11.9068142
31.75487,11.9025336
31.78861,11.9026657
31.82574,11.9084507
31.86286,11.9208224
31.89998,11.9406501
31.9371,11.9689606
31.97423,12.0070328
32.01135,12.0563847
32.04847,12.118937
32.06703,12.1558796
32.08559,12.1970488
32.11765,12.2792731
32.14971,12.3776151
32.18177,12.4949322
32.1978,12.5617784
32.21383,12.6347574
32.22986,12.71445
32.24589,12.801509
32.26192,12.8966745
32.27795,13.000777
32.29398,13.1147605
32.31001,13.2396987
32.32604,13.3768125
32.34206,13.5273994
32.36063,13.7210398
32.37919,13.9378319
32.39775,14.1813098
32.41631,14.4555749
32.43487,14.7655522
32.45343,15.1172165
32.46271,15.3109054
32.47199,15.5178821
32.48127,15.7393371
32.49055,15.9766011
32.49899,16.2073717
32.50743,16.4537156
32.51587,16.7170437
32.5243,16.9986027
32.53274,17.3008498
32.54118,17.6254944
32.54962,17.9748528
32.55805,18.3511289
32.56649,18.758285
32.57493,19.199464
32.58337,19.678847
32.5918,20.200721
32.60024,20.772164
32.60867,21.398793
32.61711,22.090503
32.62554,22.855823
32.63061,23.356968
32.63567,23.891478
32.64073,24.463827
32.64579,25.078007
32.65086,25.739849
32.65592,26.451842
32.66098,27.221008
32.66604,28.053826
32.67111,28.959499
32.67617,29.942766
32.68123,31.014647
32.68629,32.185678
32.69135,33.467629
32.69641,34.873748
32.70147,36.418829
32.70653,38.119365
32.71117,39.83105
32.71581,41.704496
32.72045,43.756845
32.72509,46.00683
32.72973,48.474836
32.73437,51.183027
32.73901,54.155347
32.74365,57.417616
32.74829,60.997531
32.75293,64.924699
32.75757,69.230569
32.76221,73.948413
32.76685,79.113286
32.77149,84.761847
32.77613,90.9322
32.78077,97.663744
32.78436,103.282629
32.78795,109.280616
32.79154,115.67688
32.79512,122.47104
32.79871,129.72016
32.80229,137.40271
32.80588,145.58004
32.80946,154.22457
32.81305,163.40213
32.81664,173.1057
32.82023,183.35082
32.82381,194.12088
32.8274,205.48903
32.83098,217.4029
32.83457,229.9387
32.83815,243.03373
32.84279,260.89682
32.84743,279.76966
32.85207,299.64921
32.85671,320.52414
32.86135,342.37402
32.86599,365.16867
32.87063,388.86782
32.87526,413.36684
32.87991,438.76487
32.88455,464.82781
32.89383,518.76086
32.90311,574.41431
32.91239,630.81707
32.92167,686.85518
32.93095,741.30434
32.94023,792.87229
32.94951,840.25051
32.9588,882.21053
32.96344,900.74671
32.96808,917.48851
32.9767,943.42037
32.98101,953.69636
32.98532,962.08702
32.99266,971.89028
33.0,975.8947
33.00147,975.99167
33.00625,974.67914
33.01102,970.90073
33.0158,964.67439
33.02057,956.08038
33.0251,945.78312
33.02963,933.48393
33.03869,903.2569
33.04797,865.2964
33.05725,821.351
33.06654,772.58988
33.07582,720.40431
33.09016,635.91308
33.1045,550.66341
33.11378,496.9298
33.12306,445.35312
33.1277,420.59258
33.13234,396.6124
33.13698,373.47001
33.14162,351.21261
33.14626,329.87713
33.1509,309.49049
33.15554,290.07064
33.16018,271.62674
33.16482,254.16006
33.16946,237.66468
33.1741,222.12813
33.17874,207.53216
33.18338,193.85349
33.18802,181.06464
33.19266,169.13454
33.1973,158.02926
33.20194,147.71249
33.20658,138.14648
33.21122,129.292269
33.21586,121.110345
33.2205,113.561036
33.22514,106.604965
33.22978,100.203347
33.23442,94.31829
33.23906,88.913086
33.2437,83.952369
33.24834,79.402275
33.25298,75.230575
33.25763,71.398869
33.26227,67.894848
33.26691,64.68294
33.27155,61.737978
33.27619,59.03655
33.28083,56.556969
33.28547,54.279203
33.29011,52.184846
33.29475,50.256984
33.29939,48.480175
33.30403,46.840314
33.30867,45.324584
33.31331,43.921339
33.31795,42.620047
33.32259,41.411169
33.32723,40.286107
33.33441,38.692536
33.34158,37.258035
33.34875,35.95902
33.35592,34.777469
33.36309,33.698166
33.37026,32.708228
33.37743,31.796731
33.3846,30.954404
33.39177,30.173365
33.39894,29.446896
33.40611,28.769221
33.41328,28.13541
33.42045,27.541164
33.42762,26.982778
33.43479,26.457013
33.44196,25.9610296
33.45124,25.3592642
33.46052,24.7985038
33.4698,24.2746772
33.47908,23.7842745
33.48836,23.3242369
33.49764,22.8918605
33.50692,22.484767
33.5162,22.1008563
33.52548,21.738251
33.53476,21.3952741
33.55332,20.7623275
33.57188,20.191699
33.59044,19.6748827
33.60226,19.3705387
33.61407,19.083835
33.62588,18.8130945
33.63769,18.5570838
33.6495,18.314678
33.66131,18.0848429
33.68493,17.6593064
33.70856,17.2739283
33.73218,16.9237051
33.7558,16.6040294
33.77942,16.3111615
33.79799,16.0976455
33.81655,15.8975254
33.83511,15.7094973
33.85367,15.5325227
33.87223,15.3656751
33.89079,15.2081386
33.90935,15.0591594
33.92791,14.9180774
33.96503,14.6572425
34.00215,14.4214624
34.03927,14.2073095
34.07639,14.0119515
34.1017,13.8882892
34.12701,13.7716055
34.15232,13.6613348
34.17763,13.5569451
34.20294,13.4579799
34.22825,13.3640208
34.27887,13.1896446
34.32949,13.0311328
34.38011,12.8863307
34.43073,12.7535111
34.48134,12.6312824
34.51509,12.5550606
34.54883,12.4827447
34.58258,12.4140177
34.61632,12.3486794
34.68381,12.2272855
34.7513,12.1172007
34.8188,12.0173756
34.88629,11.9271307
34.92004,11.8854557
34.95378,11.8460471
34.98753,11.8088951
35.02127,11.7740223
35.05502,11.7414448
35.08877,11.7112298
35.12252,11.6834587
35.15626,11.6582535
35.19001,11.6357438
35.22375,11.6161106
35.2575,11.5995895
35.29124,11.5864751
35.32837,11.576372
35.36549,11.5713357
35.40261,11.5720178
35.43973,11.5792251
35.47685,11.5939437
35.51397,11.6173979
35.55109,11.6511086
35.56965,11.6723843
35.58821,11.6969684
35.62027,11.7481637
35.65233,11.8120805
35.66836,11.8495206
35.68439,11.8910617
35.70042,11.9370872
35.71645,11.9880254
35.73248,12.0443604
35.74851,12.1066396
35.76454,12.1754795
35.78057,12.2515791
35.7966,12.3357352
35.81263,12.4288532
35.82866,12.5319722
35.84468,12.6462093
35.86324,12.7943534
35.8818,12.9618485
35.90036,13.1516785
35.91892,13.3674234
35.93748,13.6134265
35.95604,13.8949984
35.96532,14.0511175
35.9746,14.2187126
35.98388,14.3988727
35.99316,14.5928267
36.00245,14.8021998
36.01173,15.028126
36.02101,15.2726419
36.03029,15.5378426
36.03957,15.8261762
36.04885,16.1405053
36.05813,16.4842148
36.06741,16.8613444
36.07669,17.276749
36.08597,17.736322
36.09525,18.247275
36.10453,18.818497
36.11381,19.461026
36.12309,20.188607
36.12773,20.589516
36.13237,21.01846
36.13701,21.478278
36.14165,21.972155
36.14629,22.503656
36.15093,23.076751
36.15557,23.695909
36.16021,24.366112
36.16485,25.092902
36.16949,25.882488
36.17413,26.741752
36.17877,27.678357
36.18341,28.700787
36.18805,29.818458
36.19269,31.041732
36.19733,32.382055
36.20197,33.85199
36.20661,35.465311
36.21125,37.237059
36.21589,39.183642
36.22053,41.322849
36.22517,43.673964
36.22981,46.257745
36.23445,49.096515
36.23909,52.214164
36.24373,55.636122
36.24837,59.389381
36.25301,63.50243
36.25765,68.005187
36.26229,72.928907
36.26693,78.306069
36.27157,84.170181
36.27621,90.555619
36.28085,97.497357
36.28549,105.030703
36.29013,113.191009
36.2933,119.144539
36.29646,125.397671
36.29963,132.000825
36.30279,138.922631
36.30596,146.217075
36.30912,153.847538
36.31229,161.8716
36.31545,170.24707
36.31862,179.03485
36.32178,188.18642
36.32495,197.7659
36.32811,207.71827
36.33128,218.11063
36.33444,228.88056
36.3376,240.06205
36.34076,251.65569
36.3454,269.42432
36.35004,288.0714
36.35468,307.58164
36.35932,327.93159
36.36396,349.08999
36.3686,371.01682
36.37324,393.66325
36.37787,416.92066
36.38125,434.27747
36.38758,467.53085
36.39391,501.57653
36.40024,536.17157
36.40656,570.99052
36.41584,622.00046
36.42511,671.91197
36.43355,715.54574
36.44199,756.60047
36.45127,797.78619
36.46055,833.82212
36.46984,863.7926
36.47447,876.19136
36.4791,886.78512
36.48629,899.49277
36.49348,907.46724
36.5,910.49705
36.50393,910.37383
36.51177,905.76038
36.5196,895.44666
36.52415,886.91665
36.5287,876.59434
36.53779,850.90376
36.54708,818.29148
36.55637,780.1413
36.56566,737.45636
36.57494,691.35681
36.5817,656.22105
36.58845,620.29555
36.60196,547.44327
36.61125,497.84107
36.62054,449.59478
36.62983,403.3888
36.63447,381.25031
36.63911,359.81361
36.64376,339.08083
36.6484,319.17857
36.65305,300.05047
36.65769,281.79999
36.66234,264.36255
36.66698,247.82002
36.67162,232.13461
36.67626,217.30094
36.68049,204.51131
36.68471,192.43706
36.68893,181.03293
36.69315,170.28216
36.69737,160.16599
36.70159,150.66353
36.70581,141.75282
36.71003,133.41031
36.71426,125.594
36.71848,118.315941
36.7227,111.531762
36.72692,105.216134
36.73114,99.343745
36.73536,93.889524
36.73958,88.828835
36.7438,84.137557
36.74845,79.367997
36.75309,74.997242
36.75774,70.977448
36.76238,67.298326
36.76703,63.917755
36.77167,60.82557
36.77631,57.990953
36.78095,55.392178
36.7856,53.004055
36.79024,50.817956
36.79489,48.806933
36.79953,46.963486
36.80418,45.264777
36.80882,43.704484
36.81346,42.266352
36.8181,40.939019
36.82148,40.035925
36.82486,39.182429
36.83161,37.612972
36.83837,36.201388
36.84512,34.930663
36.85188,33.77874
36.85863,32.733392
36.86538,31.779423
36.87213,30.905406
36.87889,30.100393
36.88564,29.358381
36.8924,28.670011
36.89915,28.03117
36.90591,27.434703
36.91266,26.877832
36.91941,26.35575
36.92616,25.865087
36.93545,25.2358294
36.94474,24.6540615
36.95403,24.1143237
36.96331,23.6125744
36.9726,23.143812
36.98189,22.7052751
36.99118,22.2940825
37.00046,21.9081265
37.00975,21.5443893
37.01904,21.2013725
37.02833,20.8773655
37.03761,20.5711675
37.0469,20.280763
37.05618,20.0055536
37.07475,19.4952199
37.08573,19.2163522
37.09671,18.9528018
37.10769,18.7033758
37.11866,18.4671944
37.14061,18.0299104
37.16256,17.6342314
37.18451,17.2746089
37.20646,16.9464229
37.22841,16.6457843
37.25036,16.3694183
37.26894,16.152372
37.28751,15.9493584
37.30609,15.7588778
37.32466,15.5799922
37.34324,15.4115238
37.36181,15.2527566
37.38038,15.1027996
37.39895,14.9609514
37.41753,14.8265084
37.4361,14.6990251
37.47324,14.4627175
37.51039,14.2483233
37.54753,14.0529941
37.57117,13.9374124
37.59481,13.8279841
37.61845,13.7242162
37.64209,13.6256733
37.68937,13.4427198
37.73665,13.276389
37.78393,13.1243926
37.83121,12.9848414
37.87849,12.8561502
37.92576,12.7370624
37.96629,12.6417729
38.00681,12.552209
38.04734,12.4678112
38.08786,12.3882221
38.12839,12.3129981
38.16891,12.2418642
38.20943,12.1745324
38.24995,12.110765
38.3175,12.011869
38.38504,11.9216928
38.41881,11.87973
38.45258,11.8398188
38.48635,11.8019473
38.52012,11.7661313
38.5539,11.7323771
38.58767,11.7007681
38.62144,11.6713618
38.65521,11.6442444
38.68898,11.6195654
38.72275,11.5974816
38.75652,11.5781916
38.79029,11.5619735
38.82744,11.548042
38.86459,11.5386928
38.90174,11.5345333
38.93888,11.5363057
38.97603,11.5449348
39.01318,11.5615607
39.05033,11.5876051
39.0689,11.6046931
39.08747,11.624833
39.11956,11.6677138
39.15164,11.7223823
39.16768,11.7548152
39.18372,11.7910717
39.19976,11.8315151
39.2158,11.8765571
39.23184,11.9266593
39.24788,11.9823435
39.26392,12.0442025
39.27996,12.1129072
39.296,12.1892245
39.31204,12.2740286
39.32808,12.3683232
39.34412,12.4732664
39.3627,12.6099065
39.38127,12.76499
39.39985,12.9416134
39.41842,13.1431224
39.437,13.374046
39.45557,13.6394568
39.46486,13.7872351
39.47414,13.9461241
39.48343,14.117582
39.49271,14.3025031
39.502,14.5027367
39.51129,14.7197734
39.52058,14.9555542
39.52986,15.2120682
39.53915,15.4925449
39.54844,15.7999057
39.55773,16.1379677
39.56701,16.5109182
39.5763,16.92517
39.58559,17.387224
39.59488,17.905562
39.60416,18.490035
39.61345,19.154949
39.6181,19.522706
39.62274,19.915994
39.62739,20.33919
39.63203,20.793451
39.63667,21.282931
39.64131,21.811336
39.64596,22.384037
39.6506,23.00313
39.65525,23.676361
39.65989,24.406457
39.66454,25.202813
39.66918,26.068848
39.67382,27.013801
39.67846,28.045966
39.68311,29.177043
39.68775,30.412207
39.69239,31.764725
39.69703,33.246518
39.70168,34.874227
39.70632,36.65492
39.71096,38.60712
39.7156,40.747164
39.72025,43.09789
39.72489,45.66797
39.72954,48.48854
39.73418,51.568702
39.73883,54.944228
39.74347,58.62417
39.74811,62.640133
39.75275,67.017769
39.7574,71.794372
39.76204,76.976818
39.76668,82.602992
39.77132,88.701348
39.77597,95.315405
39.78061,102.445525
39.78525,110.133861
39.78989,118.408376
39.79306,124.412462
39.79623,130.710997
39.7994,137.312181
39.80256,144.201252
39.80573,151.42897
39.8089,158.98071
39.81207,166.86254
39.81523,175.05352
39.8184,183.61026
39.82157,192.51139
39.82474,201.76016
39.8279,211.32797
39.83107,221.27676
39.83423,231.54406
39.8374,242.19409
39.84056,253.1577
39.84521,269.91433
39.84985,287.36144
39.85449,305.51332
39.85913,324.34252
39.86378,343.85765
39.86842,363.9337
39.87306,384.56416
39.8777,405.69378
39.88277,429.2792
39.88783,453.24854
39.89797,502.16867
39.9081,551.45733
39.91738,596.10787
39.92666,639.40419
39.93342,669.58495
39.94017,698.1913
39.94947,734.47736
39.95875,766.3112
39.96804,793.03589
39.97732,813.9357
39.98407,825.19348
39.99082,832.95667
39.99541,836.18537
40.0,837.73098
40.00394,837.70893
40.01182,833.93755
40.01969,825.28911
40.02879,809.43888
40.03788,787.73831
40.04716,760.10053
40.05644,727.61748
40.06572,691.08059
40.07499,651.38527
40.08174,620.97089
40.08849,589.66377
40.10198,525.72564
40.11126,481.71464
40.12054,438.50461
40.12982,396.70614
40.1391,356.82558
40.14374,337.733
40.14838,319.26012
40.15302,301.44001
40.15766,284.29875
40.1623,267.8566
40.16694,252.12749
40.17158,237.12009
40.17622,222.83779
40.18044,210.47672
40.18466,198.71001
40.18888,187.53069
40.19309,176.9537
40.19731,166.91733
40.20153,157.4336
40.20575,148.48736
40.20996,140.08124
40.21418,132.15757
40.2184,124.718092
40.22262,117.743276
40.22683,111.228051
40.23105,105.121102
40.23526,99.430933
40.23948,94.109966
40.24369,89.163135
40.24833,84.105326
40.25297,79.435506
40.25761,75.128089
40.26225,71.158305
40.26689,67.502295
40.27153,64.13724
40.27617,61.041351
40.28081,58.193992
40.28545,55.575614
40.29009,53.167845
40.29473,50.953459
40.29937,48.916336
40.30401,47.041485
40.30865,45.314968
40.31329,43.723897
40.31792,42.259423
40.3213,41.261712
40.32467,40.322523
40.32805,39.432586
40.33142,38.593754
40.33817,37.046401
40.34491,35.659085
40.35166,34.407317
40.35841,33.275617
40.36516,32.248651
40.3719,31.314526
40.37865,30.459102
40.3854,29.674008
40.39215,28.950829
40.39889,28.28325
40.40564,27.663085
40.41239,27.086002
40.41914,26.547384
40.42588,26.043961
40.43516,25.4008198
40.44444,24.8088024
40.45372,24.2616267
40.463,23.7540512
40.47228,23.2816873
40.48156,22.8408027
40.49084,22.4282141
40.50011,22.0416169
40.50939,21.677794
40.51867,21.3351111
40.52795,21.0117665
40.53723,20.7061671
40.54651,20.4168867
40.55579,20.1426488
40.57434,19.6351708
40.58531,19.3580463
40.59627,19.0965072
40.60724,18.8488733
40.6182,18.6145018
40.64013,18.1807889
40.66206,17.7886056
40.68399,17.4323436
40.70592,17.1073728
40.72785,16.8098014
40.74978,16.5363577
40.76834,16.3217133
40.7869,16.1209
40.80546,15.9326328
40.82401,15.7558793
40.84257,15.5894541
40.86112,15.4326552
40.87968,15.2845133
40.89823,15.1445103
40.91679,15.0118406
40.93535,14.8860149
40.97246,14.6529756
41.00957,14.4417556
41.04668,14.2494412
41.0703,14.1357502
41.09392,14.0281765
41.11754,13.9262472
41.14115,13.8295759
41.18839,13.6502458
41.23562,13.4875861
41.28286,13.3392788
41.33009,13.2035176
41.37733,13.0787149
41.42456,12.9636525
41.47855,12.8427278
41.53253,12.7319126
41.58651,12.6301299
41.64049,12.5365257
41.69447,12.4504049
41.74845,12.3712152
41.81593,12.2813575
41.88341,12.2011603
41.91715,12.1645999
41.95089,12.1303937
41.98463,12.0985546
42.01837,12.0691146
42.05211,12.042148
42.08585,12.0177333
42.11959,11.9959742
42.15333,11.9770115
42.18707,11.9610313
42.22081,11.9482506
42.25455,11.9389399
42.28829,11.933428
42.32541,11.9322219
42.36252,11.9367185
42.39963,11.9476571
42.43674,11.9659585
42.47386,11.992739
42.51097,12.0293768
42.54808,12.0775666
42.56664,12.1066523
42.58519,12.1394413
42.61725,12.2059335
42.6493,12.2867016
42.66533,12.3332571
42.68135,12.3843852
42.69738,12.4405798
42.7134,12.5022505
42.72943,12.5700169
42.74546,12.6444551
42.76149,12.7262553
42.77751,12.8161481
42.79354,12.9151358
42.80956,13.0241158
42.82559,13.1443954
42.84161,13.2771702
42.86017,13.4487674
42.87873,13.6421758
42.89729,13.8608085
42.91584,14.1086537
42.9344,14.391029
42.94368,14.5470175
42.95295,14.7138863
42.96223,14.8930226
42.97151,15.0854247
42.98079,15.2924207
42.99006,15.5152816
42.9985,15.7336371
43.00693,15.9679861
43.01537,16.2206159
43.0238,16.4929259
43.03224,16.787889
43.04067,17.1075202
43.04911,17.4557724
43.05754,17.835593
43.06598,18.252367
43.07441,18.710449
43.08285,19.21733
43.09128,19.779481
43.09972,20.407481
43.10815,21.110947
43.11659,21.90492
43.12502,22.803589
43.13009,23.402813
43.13515,24.050599
43.14021,24.753427
43.14527,25.51723
43.15033,26.348558
43.15539,27.25469
43.16045,28.243646
43.16551,29.324266
43.17057,30.50629
43.17563,31.800358
43.18069,33.218139
43.18575,34.772348
43.19081,36.47681
43.19587,38.346484
43.20093,40.39757
43.20599,42.647454
43.21063,44.901256
43.21527,47.353219
43.21991,50.019554
43.22455,52.917357
43.22919,56.064569
43.23383,59.479939
43.23847,63.183004
43.24311,67.193988
43.24775,71.533742
43.25239,76.223649
43.25703,81.285479
43.26167,86.741302
43.26631,92.613283
43.27095,98.923527
43.27559,105.693935
43.28022,112.929721
43.28381,118.883353
43.28739,125.12898
43.29098,131.71028
43.29456,138.59887
43.29815,145.84097
43.30173,153.40328
43.30532,161.33442
43.3089,169.59582
43.31249,178.23809
43.31607,187.21687
43.32324,206.29131
43.33041,226.82516
43.33758,248.80336
43.34222,263.77892
43.34686,279.32748
43.3515,295.42799
43.35614,312.0546
43.36542,346.75688
43.37469,383.08427
43.38397,420.72284
43.39325,459.16162
43.41181,536.19628
43.42109,573.52936
43.43036,609.13248
43.43964,642.38934
