Ag110_m1,Ag110_m1
E_eV,Sig_b
63.95682,6.11462557432
63.98759,6.09550047762
64.01836,6.07742608092
64.04913,6.06032398422
64.07991,6.04411568752
64.11068,6.02874659081
64.17223,6.0002754974
64.23378,5.97449710398
64.29532,5.95106651055
64.35687,5.92968471711
64.41841,5.91011272367
64.47996,5.89213303023
64.5415,5.87557123677
64.60305,5.86026884332
64.6646,5.84609274985
64.72615,5.83292855638
64.78769,5.8206749629
64.84924,5.80924156942
64.91079,5.79855157593
64.97234,5.78853598244
65.03388,5.77913728893
65.09543,5.77029589543
65.15698,5.76196840191
65.21853,5.75410990839
65.28007,5.74668481486
65.34162,5.73965472133
65.40316,5.73299302779
65.46471,5.72666803425
65.52625,5.7206577407
65.64935,5.70948525358
65.77244,5.69931982643
65.89554,5.69002890927
66.01863,5.68150144207
66.14173,5.67364584486
66.26482,5.66638256762
66.38791,5.65964622036
66.511,5.65337849307
66.6341,5.64752911576
66.75719,5.64205577842
66.88029,5.63692162107
67.00338,5.63209330369
67.12648,5.62754278628
67.24957,5.62324441886
67.37266,5.61917622141
67.49575,5.61531934393
67.61885,5.61165346644
67.74194,5.60816603892
67.86504,5.60484129138
67.98813,5.60166696382
68.23432,5.59572378862
68.4805,5.59026061334
68.72669,5.58521162797
68.97288,5.58052443251
69.21907,5.57615306696
69.46525,5.57206297133
69.71144,5.56821987561
69.95763,5.5645994298
70.20382,5.56117851391
70.45,5.55793996793
70.69619,5.55486535188
70.94238,5.55194388573
71.18857,5.54916445951
71.43475,5.5465206732
71.68094,5.54400417681
71.92713,5.54161492034
72.17332,5.53935075379
72.4195,5.53721606716
72.66569,5.53521696045
72.91188,5.53336435367
73.03498,5.53249745524
73.15807,5.5316739468
73.28116,5.53089774834
73.40425,5.53017161985
73.52735,5.52950049135
73.65044,5.52889018283
73.77354,5.52834532429
73.89663,5.52787471574
74.01973,5.52748756716
74.14282,5.52719174856
74.26591,5.52700217995
74.389,5.52693079131
74.5121,5.52699540266
74.63519,5.52721568399
74.75829,5.5276165353
74.88138,5.52822639659
75.00448,5.52907971786
75.12757,5.53021951911
75.25066,5.53169582035
75.37375,5.53357345157
75.4353,5.53468576717
75.49685,5.53592974277
75.5584,5.53731654836
75.61994,5.53886162395
75.68149,5.54058042953
75.74304,5.54249123511
75.80459,5.54461444068
75.86613,5.54697224625
75.92768,5.54959285182
75.98923,5.55250535738
76.05078,5.55574166294
76.11232,5.55934266849
76.17387,5.56335197404
76.23541,5.56782097958
76.29696,5.57281008512
76.3585,5.57838599065
76.42005,5.58463079618
76.4816,5.5916376017
76.54315,5.59951660723
76.60469,5.60839671274
76.66624,5.61843541825
76.72779,5.62981602376
76.78934,5.64276112926
76.82011,5.64990103201
76.85088,5.65753683476
76.88166,5.66571353751
76.91243,5.67447414026
76.94321,5.683876843
76.97398,5.69397284575
77.00476,5.70483534849
77.03553,5.71653045123
77.0663,5.72914055397
77.09707,5.74275995671
77.12785,5.75749535945
77.15862,5.77345246219
77.18939,5.79076876493
77.22016,5.80959196766
77.25094,5.8300997704
77.28171,5.85247157313
77.31248,5.87693597586
77.34325,5.90374697859
77.37403,5.93321158132
77.4048,5.96564878405
77.43558,6.00147988678
77.46635,6.04114478951
77.49713,6.08521479223
77.5279,6.13430659496
77.55867,6.18919659768
77.57406,6.21910569904
77.58944,6.2507995004
77.60483,6.28446350176
77.62022,6.32023550312
77.63561,6.35828750448
77.65099,6.39878550584
77.66638,6.4419935072
77.68177,6.48811950856
77.69716,6.53742550992
77.71254,6.59016551128
77.72793,6.64672951264
77.74332,6.707445514
77.75871,6.77271951536
77.77409,6.84295651672
77.78948,6.91875951807
77.80486,7.00060551943
77.82025,7.08925452079
77.83563,7.18533252214
77.85102,7.2898085235
77.86641,7.40358952486
77.8818,7.52778152621
77.89718,7.66357052757
77.91257,7.81260252892
77.92796,7.97650553028
77.94335,8.15726853163
77.95873,8.35708953299
77.97412,8.57896453434
77.98951,8.8260115357
77.99721,8.96024053638
78.0049,9.10207953705
78.01259,9.25229953773
78.02028,9.41155453841
78.02798,9.58079153908
78.03567,9.76036353976
78.04336,9.95135554044
78.05105,10.1547315411
78.05875,10.3718455418
78.06644,10.6033125425
78.07413,10.8507125431
78.08182,11.1154975438
78.08952,11.3996685445
78.09721,11.7042955452
78.10491,12.0321935458
78.1126,12.3847815465
78.1203,12.7655225472
78.12799,13.1762955479
78.13568,13.6208085486
78.14337,14.1027175492
78.15107,14.6268785499
78.15876,15.1966505506
78.16645,15.8180545513
78.17414,16.4972315519
78.18184,17.2422335526
78.18953,18.0592245533
78.19722,18.9584135539
78.20491,19.9505675546
78.21261,21.0496215553
78.2203,22.267141556
78.228,23.6231305567
78.23185,24.358473557
78.23569,25.1335655573
78.23954,25.9553985577
78.24339,26.825198558
78.24724,27.7464005583
78.25108,28.7201335587
78.25493,29.755461559
78.25877,30.8513065594
78.26262,32.0180325597
78.26646,33.25455956
78.27031,34.5726985604
78.27416,35.9751205607
78.27801,37.467991561
78.28185,39.0536395614
78.2857,40.7473135617
78.28954,42.547565562
78.29339,44.4715365624
78.29723,46.5172905627
78.30108,48.7038505631
78.30493,51.0345965634
78.30878,53.5180945637
78.31262,56.1556785641
78.31647,58.9690655644
78.32031,61.9508385647
78.32416,65.1226335651
78.328,68.4723335654
78.3325,72.6369635658
78.337,77.0574085662
78.3415,81.7236425666
78.346,86.615446567
78.3505,91.6998415674
78.355,96.9284675678
78.3595,102.235219568
78.364,107.534568569
78.3685,112.720899569
78.373,117.670450569
78.3775,122.24466457
78.382,126.29709657
78.3865,129.682872571
78.391,132.270049571
78.3955,133.951692571
78.4,134.656547572
78.4045,134.356798572
78.409,133.070845573
78.4135,130.861440573
78.418,127.828045573
78.4225,124.097069574
78.427,119.809673574
78.4315,115.110283574
78.436,110.137316575
78.4405,105.015676575
78.445,99.8530315757
78.454,89.7389635764
78.4585,84.9084405768
78.463,80.2823495772
78.4675,75.8839445776
78.472,71.726106578
78.47685,67.5194945785
78.4817,63.5957505789
78.48655,59.9470835793
78.49139,56.5685015797
78.49624,53.4319525802
78.50109,50.5292365806
78.50594,47.844411581
78.51078,45.3664965814
78.51563,43.0698465818
78.52048,40.9450445823
78.52533,38.9781745827
78.53017,37.1598765831
78.53502,35.4706285835
78.53987,33.903237584
78.54472,32.4475115844
78.54956,31.0968275848
78.55441,29.8370855852
78.55926,28.6634295856
78.56411,27.5687785861
78.56895,26.5487185865
78.5738,25.5932025869
78.57865,24.6990725874
78.5835,23.8614735878
78.58834,23.0775425882
78.59319,22.3400435886
78.59804,21.646975589
78.60289,20.9949825895
78.60773,20.3822365899
78.61258,19.8034455903
78.61743,19.2573355907
78.62228,18.7415835912
78.62712,18.2550195916
78.63197,17.793689592
78.63682,17.3568275924
78.64651,16.5507715933
78.65621,15.8234945941
78.6659,15.166577595
78.6756,14.5701915958
78.68529,14.0283225966
78.69499,13.5336235975
78.70468,13.0817475984
78.71438,12.6671115992
78.72407,12.2865366
78.73377,11.9357166009
78.74346,11.6123006017
78.75316,11.3129236026
78.76285,11.0358276034
78.77255,10.7783476043
78.78224,10.5391606051
78.79194,10.316130606
78.80163,10.1082536068
78.81133,9.91379860764
78.82102,9.73199860848
78.83072,9.56143460933
78.84041,9.40152261017
78.85011,9.25108761101
78.8598,9.10967761186
78.8695,8.9763136127
78.87919,8.85064961355
78.88889,8.73186061439
78.89858,8.61967861523
78.90828,8.51340461608
78.91797,8.41283261692
78.93736,8.2268466186
78.95675,8.05898662029
78.97614,7.90695362198
78.99553,7.76880162366
79.01492,7.64287462534
79.03431,7.52775862703
79.0537,7.42223562871
79.07309,7.3252576304
79.09247,7.23595763208
79.11186,7.15345263376
79.13125,7.07710163544
79.15064,7.00629663712
79.17003,6.9405066388
79.18942,6.87926064048
79.20881,6.82214164216
79.2282,6.76878244384
79.24759,6.71885454552
79.26698,6.6720631472
79.28637,6.62814664888
79.30576,6.58686955056
79.32515,6.54802075224
79.34454,6.51140785391
79.36393,6.47686055559
79.38332,6.44422285727
79.4027,6.41336735894
79.42209,6.38413606062
79.44148,6.35642686229
79.48026,6.30515936564
79.51904,6.25881776899
79.55782,6.21677667234
79.5966,6.17850467568
79.63538,6.14355277902
79.67416,6.11153718237
79.71293,6.0821359857
79.75171,6.05504858904
79.79049,6.03003849238
79.82927,6.00689009571
79.86805,5.98541739905
79.90683,5.96545630238
79.94561,5.94686420571
79.98439,5.92951210904
80.02316,5.91329291236
80.06194,5.89809841569
80.10072,5.88384391901
80.1395,5.87044972233
80.17828,5.85784462565
80.21706,5.84596592897
80.25584,5.83475543229
80.29462,5.8241618356
80.33339,5.81414043892
80.37217,5.80464434223
80.41095,5.79563804554
80.44973,5.78708504885
80.48851,5.77895475216
80.56607,5.76384835877
80.64362,5.75011706537
80.72118,5.73758487197
80.79874,5.72610937856
80.8763,5.71556638514
80.95385,5.70585259172
81.03141,5.69687349829
81.10897,5.68855270486
81.18653,5.68082179142
81.26409,5.67362229797
81.34165,5.66690111452
81.41921,5.66061328106
81.49677,5.65471930759
81.57432,5.64918290412
81.65188,5.64397180064
81.72944,5.63905880716
81.807,5.63441873367
81.88455,5.63002983017
81.96211,5.62587122667
82.03967,5.62192461316
82.11723,5.61817478964
82.19478,5.61460599612
82.3499,5.60796072906
82.50501,5.60189607198
82.66013,5.59633564487
82.81524,5.59121450773
82.97036,5.58647882058
83.12547,5.5820825634
83.28059,5.57798630619
83.4357,5.57415720896
83.59082,5.57056646171
83.74594,5.56718738443
83.90106,5.56399957713
84.05617,5.56098367981
84.21129,5.55812281246
84.3664,5.55540376509
84.52152,5.5528103077
84.67663,5.55033448028
84.83175,5.54796398284
84.98686,5.54568947538
85.29709,5.54139787039
85.60732,5.5374051753
85.91755,5.53366318013
86.22779,5.53013535486
86.53802,5.52679076951
86.84825,5.52360121407
87.15848,5.52054667854
87.46871,5.51760591293
87.77894,5.51476516722
88.08917,5.51201005144
88.3994,5.50932847556
88.70964,5.50671069961
89.01987,5.50414942357
89.3301,5.50163711744
89.64033,5.49917030123
89.95056,5.49674506494
90.26079,5.49436072857
90.57102,5.49201872212
90.88125,5.48972272559
91.03637,5.48859406729
91.19149,5.48748031898
91.34661,5.48638209064
91.50172,5.48530371228
91.65684,5.48424462391
91.81195,5.48321096551
91.96707,5.4822033671
92.12218,5.48122742866
92.2773,5.48028870021
92.43241,5.47939202174
92.58753,5.47854483324
92.74264,5.47775638473
92.89776,5.4770353662
93.05287,5.47639511765
93.20799,5.47584856908
93.3631,5.47541353049
93.51822,5.47511019189
93.67334,5.47496369326
93.82846,5.47500241462
93.98357,5.47526407595
94.13869,5.47579130727
94.2938,5.47663783857
94.37136,5.47720154421
94.44892,5.47787024985
94.52648,5.47865615548
94.60403,5.47957176111
94.68159,5.48062786674
94.75915,5.48184217235
94.83671,5.48323037797
94.91426,5.48481228358
94.99182,5.48660828919
95.06938,5.48864419479
95.14694,5.49094600038
95.22449,5.49354550597
95.30205,5.49647901156
95.37961,5.49978671715
95.45717,5.50351622272
95.53472,5.5077178283
95.61228,5.51245773387
95.68984,5.51780373943
95.7674,5.52384124499
95.84495,5.53066545055
95.92251,5.5383903561
96.00007,5.54714796165
96.07763,5.55709656719
96.15519,5.56842217273
96.23275,5.58134717826
96.31031,5.59613858379
96.34909,5.60433178655
96.38787,5.61311728931
96.42665,5.62254699207
96.46542,5.63267339483
96.5042,5.64356609759
96.54298,5.65529160035
96.58176,5.6679273031
96.62054,5.68155880586
96.65932,5.69628410861
96.6981,5.71221141137
96.73688,5.72946081412
96.77565,5.74816431687
96.81443,5.76848651962
96.85321,5.79059702237
96.89199,5.81469242511
96.93077,5.84099922786
96.96955,5.86977453061
97.00833,5.90131123335
97.04711,5.93595073609
97.08588,5.97407063883
97.12466,6.01614424157
97.16344,6.06268904431
97.20222,6.11431804705
97.241,6.17175404979
97.27978,6.23585005253
97.31856,6.30761305526
97.35734,6.388250058
97.37673,6.43233505936
97.39611,6.47917906073
97.4155,6.52905406209
97.43489,6.58219206346
97.45428,6.63886706483
97.47367,6.69938906619
97.49306,6.76409806756
97.51245,6.83337306892
97.53184,6.90763607029
97.55123,6.98735607165
97.57062,7.07306307301
97.59001,7.16534507438
97.6094,7.26486807574
97.62879,7.3723800771
97.64818,7.48872907847
97.66757,7.61487407983
97.68696,7.75190908119
97.70634,7.90099708255
97.72573,8.06372208392
97.74512,8.24164608528
97.76451,8.43666208664
97.7839,8.650959088
97.80329,8.88708408936
97.82268,9.14800909072
97.84207,9.43722509208
97.86146,9.75884809344
97.88085,10.1177560948
97.89055,10.3130720955
97.90024,10.5197700962
97.90994,10.7391840968
97.91963,10.9718650975
97.92933,11.2193920982
97.93902,11.4824680989
97.94872,11.7629750996
97.95841,12.0618191002
97.96811,12.3812571009
97.9778,12.7224561016
97.9875,13.0881531023
97.99719,13.4798561029
98.00688,13.9004611036
98.01657,14.3527961043
98.02627,14.840571105
98.03596,15.3663621057
98.04566,15.9353131064
98.05535,16.550820107
98.06505,17.2193701077
98.07474,17.9455021084
98.08444,18.7374911091
98.09413,19.6014341097
98.10383,20.5480351104
98.11352,21.5855831111
98.12322,22.7281131118
98.13291,23.9870351125
98.14261,25.3810241131
98.1523,26.9259921138
98.162,28.6472191145
98.16685,29.5813191148
98.17169,30.5671351152
98.17654,31.6127481155
98.18139,32.7205361158
98.18624,33.8952901162
98.19108,35.1395671165
98.19593,36.4641801169
98.20078,37.8728941172
98.20563,39.3725241175
98.21047,40.9671611179
98.21532,42.6715821182
98.22017,44.4916171186
98.22502,46.4371751189
98.22986,48.5146761192
98.23471,50.7446811196
98.23956,53.1361671199
98.24441,55.7036271202
98.24925,58.4570621206
98.2541,61.4252861209
98.25895,64.6220211213
98.2638,68.0682681216
98.26864,71.7790861219
98.27349,75.7948261223
98.27834,80.1353951226
98.28319,84.8302701229
98.28803,89.9001931233
98.29288,95.3997911236
98.29773,101.354470124
98.30258,107.801008124
98.30742,114.761712125
98.31227,122.301878125
98.31711,130.424622125
98.32196,139.193126126
98.3268,148.593324126
98.33138,158.095718126
98.33595,168.161399127
98.34053,178.811732127
98.3451,189.954493127
98.34968,201.563576128
98.35425,213.478597128
98.35883,225.601155128
98.3634,237.684095129
98.36798,249.539898129
98.37255,260.835025129
98.37713,271.30295413
98.3817,280.56491513
98.38628,288.33060813
98.39085,294.26552813
98.39543,298.150718131
98.4,299.806458131
98.40458,299.175088131
98.40915,296.300438132
98.41373,291.311528132
98.4183,284.455518132
98.42288,275.989828133
98.42745,266.271728133
98.43203,255.587968133
98.4366,244.299588134
98.44118,232.642458134
98.44575,220.912648134
98.45033,209.260458135
98.4549,197.894978135
98.45948,186.884698135
98.46405,176.360498136
98.46863,166.329918136
98.4732,156.866368136
98.47917,145.340708137
98.48513,134.769518137
98.4911,125.081208137
98.49706,116.256028138
98.50303,108.203798138
98.50899,100.887678139
98.51496,94.2194781391
98.52092,88.1605181395
98.52689,82.63299814
98.53285,77.6024481404
98.53882,73.0034681408
98.54478,68.8075781412
98.55075,64.9610981416
98.55671,61.441392142
98.56267,58.2100371424
98.56863,55.2386891429
98.5746,52.4976371433
98.58056,49.9734471437
98.58653,47.6374561441
98.59249,45.4794561445
98.59846,43.4761061449
98.60442,41.6197091453
98.61038,39.8939471458
98.61634,38.2872931462
98.62231,36.7869711466
98.62827,35.388726147
98.63424,34.0794551474
98.6402,32.8560191478
98.64617,31.7074981483
98.65213,30.6315731487
98.65809,29.6207191491
98.66405,28.6698931495
98.67002,27.7730641499
98.67598,26.9290761503
98.68195,26.1313061507
98.68791,25.3789741512
98.69388,24.6664021516
98.69984,23.993084152
98.70581,23.3541221524
98.71177,22.7492431528
98.7237,21.6288921536
98.73563,20.6163191545
98.74756,19.6982241553
98.75948,18.8639381561
98.77141,18.102360157
98.78334,17.4058841578
98.79527,16.7672981586
98.80719,16.1808471595
98.81912,15.6401181603
98.83105,15.1408861611
98.84298,14.6790031619
98.8549,14.2511701628
98.86683,13.8534561636
98.87876,13.4833951644
98.89069,13.1384701652
98.90262,12.8164391661
98.91455,12.5153081669
98.92648,12.2332951677
98.93841,11.9688021685
98.95033,11.7205991694
98.96226,11.4869781702
98.97419,11.266991171
98.98612,11.0595891719
98.99804,10.8639771727
99.00997,10.6789671735
99.0219,10.5039401743
99.03383,10.3381841752
99.04575,10.181175176
99.06961,9.89041817765
99.09347,9.6276251793
99.11733,9.38927718095
99.14118,9.17247718261
99.16504,8.97450418426
99.18889,8.79335518591
99.21275,8.62700818756
99.2366,8.47399118921
99.26046,8.33277619086
99.28432,8.20221119251
99.30818,8.08123319416
99.33203,7.9689491958
99.35589,7.86444519745
99.37974,7.7670841991
99.4036,7.67613820075
99.42745,7.59111520239
99.45131,7.51143220404
99.47517,7.43667320569
99.49903,7.36643020733
99.52288,7.30036420898
99.54674,7.23809021062
99.57059,7.17936621227
99.59445,7.12387221391
99.6183,7.07141321555
99.64216,7.0217253172
99.66602,6.97462921884
99.68988,6.92994302048
99.71373,6.88751712213
99.76144,6.80877942541
99.80915,6.73734482869
99.85687,6.67229563197
99.90458,6.61289483525
99.95229,6.55847273852
100.0,6.5084702418
100.0394,6.47016454663
100.0787,6.43439255144
100.118,6.40084375625
100.1573,6.36933076106
100.1966,6.33968496587
100.2359,6.31175597068
100.2752,6.28540887548
100.3145,6.26052158029
100.3539,6.2369239851
100.3932,6.2146369899
100.4325,6.19350769469
100.4718,6.17345269949
100.5111,6.15439870428
100.5504,6.13627590907
100.629,6.10257891865
100.7077,6.07188292823
100.7863,6.0438952378
100.8649,6.01825764735
100.9435,5.9947002569
101.0222,5.97296606645
101.1008,5.95291097598
101.1794,5.93433228551
101.258,5.91708009502
101.3367,5.90100490455
101.4153,5.88603111405
101.4939,5.87203692355
101.5725,5.85893203303
101.6512,5.84662354253
101.7298,5.835071252
101.8084,5.82419736147
101.887,5.81394477092
101.9657,5.80425188039
102.0443,5.79509788983
102.1229,5.78642909927
102.2015,5.7782104087
102.2801,5.77040691812
102.3587,5.76298932754
102.4373,5.75592924694
102.5159,5.74920326635
102.6732,5.73665563514
102.8304,5.72520109389
102.9877,5.71469135262
103.1449,5.70502709132
103.3022,5.69609760999
103.4594,5.68783242863
103.6167,5.68014901725
103.7739,5.67299684583
103.9312,5.6663125844
104.0884,5.66005729292
104.2457,5.65418295143
104.4029,5.6486602899
104.5602,5.64345200835
104.7174,5.63853461676
104.8746,5.63388078515
105.0318,5.62946829351
105.1891,5.62527357185
105.3463,5.62128513015
105.5036,5.61748204844
105.6608,5.61385274669
105.8181,5.61038042492
105.9753,5.60705896311
106.1326,5.60387122129
106.2898,5.60081216943
106.6043,5.59503856565
106.9188,5.58967304175
107.2333,5.58466270775
107.5477,5.57996491363
107.8622,5.57553725942
108.1767,5.57134773511
108.4912,5.56736790069
108.8056,5.56357300615
109.1201,5.55994117153
109.4346,5.5564510368
109.7491,5.55308907198
110.0635,5.54983859704
110.378,5.54668503201
110.6925,5.54361776688
111.007,5.54062745166
111.3215,5.53770319633
111.636,5.53484002091
111.9505,5.53203126539
112.265,5.52927232977
112.5794,5.52656206405
112.8939,5.52389868824
113.0512,5.52258603531
113.2084,5.52128791234
113.3657,5.52000285936
113.5229,5.51873563634
113.6802,5.51748467331
113.8374,5.51625443025
113.9947,5.51504781717
114.1519,5.51386657406
114.3092,5.51271686094
114.4664,5.51160254778
114.6237,5.51053020462
114.7809,5.50950798141
114.9381,5.50854488819
115.0953,5.50765222494
115.2526,5.50684157168
115.4098,5.50613190838
115.5671,5.50554230508
115.7243,5.50509758174
115.8816,5.50482847839
116.0388,5.504772135
116.1175,5.50483787331
116.1961,5.50497382161
116.2747,5.50518956989
116.3533,5.50549370818
116.432,5.50589391646
116.5106,5.50640225474
116.5892,5.507030823
116.6678,5.50779173126
116.7465,5.50870443953
116.8251,5.50978094777
116.9037,5.51104475602
116.9823,5.51251736426
117.061,5.5142276725
117.1396,5.51620048073
117.2182,5.51847118895
117.2968,5.52107949716
117.3754,5.52407110537
117.454,5.52749721358
117.5326,5.53142002178
117.6112,5.53590972997
117.6899,5.54105773817
117.7685,5.54694924635
117.8471,5.55370625453
117.9257,5.5614670627
118.0044,5.57040907088
118.083,5.58070957904
118.1223,5.58644668312
118.1616,5.5926194872
118.2009,5.59926599127
118.2402,5.60643009535
118.2796,5.61417789943
118.3189,5.6225241035
118.3582,5.63154350757
118.3975,5.64130271164
118.4368,5.65187381571
118.4761,5.66333831977
118.5154,5.67578712384
118.5547,5.6893245279
118.594,5.70406573196
118.6333,5.72014183603
118.6726,5.73770374008
118.7119,5.75692114414
118.7512,5.7779886482
118.7905,5.80112915226
118.8298,5.82659965631
118.8691,5.85469536036
118.9085,5.88584456442
118.9478,5.92028876847
118.9871,5.95857107252
119.0264,6.00124187657
119.0657,6.04894838062
119.105,6.10246238466
119.1443,6.16270138871
119.164,6.19576639073
119.1836,6.23076939275
119.2033,6.26824539477
119.223,6.3082113968
119.2427,6.35088439882
119.2623,6.39626140084
119.282,6.44506840286
119.3016,6.49709740488
119.3213,6.5532064069
119.3409,6.61318440891
119.3606,6.67804941094
119.3802,6.74759641295
119.3999,6.82304841497
119.4195,6.90420941698
119.4392,6.992566419
119.4588,7.08795642102
119.4785,7.19219842304
119.4981,7.30519042505
119.5178,7.42918942707
119.5375,7.56492142909
119.5572,7.71385443111
119.5768,7.87682543312
119.5965,8.05747343514
119.6161,8.25625843714
119.6358,8.47792343916
119.6554,8.72339844117
119.6751,8.99899044319
119.6849,9.14824244419
119.6947,9.3064044452
119.7046,9.47594644621
119.7144,9.65422144721
119.7242,9.84374244822
119.734,10.0454454492
119.7439,10.2626324502
119.7537,10.4920714512
119.7635,10.7371614522
119.7733,10.9993124532
119.7832,11.2830674543
119.793,11.5844654553
119.8028,11.9082414563
119.8126,12.2565964573
119.8225,12.6359884583
119.8323,13.0415654593
119.8421,13.4801714603
119.8519,13.9553754613
119.8618,14.4767264623
119.8716,15.0383414633
119.8814,15.6505724643
119.8912,16.3194594653
119.9011,17.0598074663
119.9109,17.8647554673
119.9207,18.7507634683
119.9305,19.7286564693
119.9404,20.8226854703
119.9502,22.0256684713
119.96,23.3655074723
119.9649,24.0930204728
119.9698,24.8627364733
119.9748,25.6949474738
119.9797,26.5598794743
119.9846,27.4774884748
119.9895,28.4518914753
119.9944,29.4876234759
119.9993,30.5896234763
120.0042,31.7633194769
120.0091,33.0146664773
120.0141,34.3783764779
120.019,35.8072264784
120.0239,37.3355084789
120.0288,38.9719354794
120.0337,40.7260904799
120.0386,42.6085204804
120.0435,44.6308384809
120.0484,46.8058434814
120.0534,49.1972384819
120.0583,51.7251094824
120.0632,54.4525564829
120.0681,57.3981974834
120.073,60.5824224839
120.0779,64.0273824844
120.0828,67.7571104849
120.0877,71.7974384854
120.0927,76.2690324859
120.0976,81.0226274864
120.1025,86.1743394869
120.1074,91.7548744874
120.1123,97.7944424879
120.1172,104.321404488
120.1221,111.360481489
120.127,118.929930489
120.1316,126.52640549
120.1362,134.59412149
120.1408,143.114367491
120.1453,151.851221491
120.1499,161.133001492
120.1544,170.470843492
120.159,180.159654493
120.1635,189.627503493
120.1681,199.104100494
120.1727,208.149773494
120.1773,216.508971495
120.1818,223.762614495
120.1864,229.970744495
120.1909,234.631522496
120.1955,237.757770496
120.2,239.087840497
120.2046,238.628830497
120.2092,236.363730498
120.2138,232.406430498
120.2183,227.072780499
120.2229,220.353180499
120.2274,212.7868405
120.232,204.2981405
120.2365,195.499160501
120.2411,186.225150501
120.2457,176.866210501
120.2503,167.585860502
120.2548,158.706840502
120.2594,149.928650503
120.2639,141.697710503
120.2685,133.691250504
120.273,126.281090504
120.2777,118.997070505
120.2823,112.316730505
120.2869,106.070210506
120.2915,100.241350506
120.2962,94.6966405066
120.3008,89.6496005071
120.3054,84.9549405076
120.31,80.589360508
120.3147,76.4449305085
120.3193,72.675440509
120.3239,69.1683705094
120.3285,65.9037905099
120.3331,62.8630855104
120.3377,60.0288715109
120.3423,57.3850745113
120.3469,54.9168355118
120.3516,52.5620365123
120.3562,50.4080905127
120.3608,48.3916625132
120.3654,46.5021875137
120.3701,44.6926925142
120.3747,43.0311615146
120.3793,41.4697485151
120.3839,40.0010255156
120.3886,38.589038516
120.3932,37.2875335165
120.3978,36.059843517
120.4024,34.9007385174
120.407,33.8054165179
120.4116,32.7694705184
120.4162,31.7888195189
120.4208,30.8597525193
120.4255,29.9601755198
120.4301,29.1251595203
120.4393,27.5783935212
120.4486,26.1645585221
120.4578,24.8961695231
120.4671,23.730086524
120.4763,22.678180525
120.4855,21.7160175259
120.4947,20.8338145268
120.504,20.0145955278
120.5132,19.2684915287
120.5224,18.5798155297
120.5316,17.9428625306
120.5409,17.3464375315
120.5501,16.7988995325
120.5593,16.2896615334
120.5685,15.8152455343
120.5778,15.3679045353
120.587,14.9544735362
120.5963,14.5634345372
120.6055,14.2009665381
120.6148,13.8571585391
120.624,13.53759954
120.6332,13.2368675409
120.6424,12.9535035419
120.6517,12.6833705428
120.6609,12.4310715437
120.6701,12.1925305447
120.6793,11.9667575456
120.6886,11.7505905466
120.6978,11.5478465475
120.7162,11.1725175494
120.7347,10.8313285512
120.7532,10.5218785531
120.7717,10.240311555
120.7901,9.98467055685
120.8086,9.74936855873
120.827,9.53455556059
120.8455,9.33580656247
120.8639,9.15347356434
120.8824,8.98399156621
120.9009,8.82700556809
120.9194,8.68129556996
120.9378,8.54649757183
120.9563,8.4202035737
120.9748,8.30232957558
120.9933,8.19213157745
121.0117,8.08948457932
121.0302,7.99268058119
121.0487,7.90176558306
121.0672,7.81625758494
121.0856,7.7361525868
121.1041,7.66019258867
121.1225,7.58885359053
121.141,7.52104159241
121.1594,7.45720559427
121.1779,7.39639159614
121.1964,7.33871559801
121.2333,7.23220460174
121.2702,7.13581560547
121.3071,7.0482751092
121.3441,6.96829561294
121.381,6.89539151666
121.4179,6.82855132039
121.4548,6.76710092411
121.4918,6.71031232785
121.5287,6.65798533157
121.5657,6.6093947353
121.6026,6.56441943902
121.6396,6.52247714275
121.6765,6.48349724647
121.7134,6.44710165018
121.7503,6.4130572539
121.7873,6.38107435762
121.8242,6.35114286133
121.8611,6.32301006505
121.898,6.29652666876
121.935,6.27149707248
121.9719,6.24793697618
122.0088,6.22566867989
122.0457,6.2045957836
122.0827,6.18457808731
122.1196,6.16564439102
122.1565,6.14766429472
122.1934,6.13057329842
122.2673,6.09878040583
122.3411,6.06992501323
122.415,6.04357112063
122.4888,6.01948672802
122.5627,5.99734693541
122.6365,5.97699134279
122.7104,5.95817265017
122.7843,5.94075585755
122.8582,5.92459586492
122.932,5.90958737228
123.0059,5.89558167965
123.0797,5.882518287
123.1536,5.87027759436
123.2274,5.8588186017
123.3013,5.84804270905
123.3751,5.83792031638
123.449,5.82836902372
123.5228,5.81937003105
123.5967,5.81085393838
123.6705,5.80280714569
123.7444,5.79517185301
123.8182,5.78793823032
123.8921,5.78105768763
123.966,5.77451460494
124.0399,5.76828563225
124.1137,5.76235701954
124.2614,5.75129210411
124.4091,5.74118114867
124.5568,5.73191002322
124.7045,5.72337922774
124.8522,5.71550648225
124.9999,5.70821787674
125.0001,34.8268249768
137.5001,33.4256101449
150.0,32.2042282114
160.0,31.3318940024
170.0,30.5380737454
185.0,29.4702497818
200.0,28.5255127373
212.5,27.8146774804
225.0,27.1650251809
237.5,26.5683058436
250.0,26.0177694723
275.0,25.0284496404
300.0,24.1684397069
325.0,23.4100264947
350.0,22.7325081499
375.0,22.1263176908
400.0,21.5761471323
425.0,21.0759784864
450.0,20.618711763
475.0,20.1985669706
500.0,19.8108161163
550.0,19.115235245
600.0,18.5098001884
660.0,17.8764733172
720.0,17.3250832606
760.0,16.9944834682
800.0,16.6893646139
850.0,16.3388839679
