Co58,Co58
1922.189,6.4231725836
1922.517,6.6322623736
1922.844,6.8514920639
1923.171,7.0820838543
1923.498,7.3246875446
1923.826,7.5807883347
1924.153,7.849560025
1924.48,8.1325368154
1924.807,8.4305415057
1925.231,8.8407543636
1925.654,9.2786761217
1926.078,9.7485978796
1926.501,10.2507256377
1926.925,10.7900954956
1927.348,11.3670742538
1927.771,11.9860810119
1928.194,12.6506228701
1928.618,13.3663086279
1929.041,14.1340223861
1929.465,14.9621041439
1929.888,15.8518570021
1930.312,16.8132327599
1930.735,17.8480915181
1931.159,18.9684172759
1931.582,20.1768101341
1932.006,21.4877688919
1932.429,22.9049276501
1932.853,24.4459814079
1933.276,26.1159402661
1933.7,27.9365480239
1934.123,29.9147267821
1934.547,32.0773796399
1934.97,34.4341023981
1935.394,37.0184701559
1935.817,39.8436839141
1936.241,42.9520587719
1936.664,46.3617955301
1936.876,48.198235459
1937.088,50.1266512879
1937.3,52.1526072169
1937.511,54.2717560461
1937.723,56.510534975
1937.934,58.8545849043
1938.146,61.3333987332
1938.357,63.9313556624
1938.569,66.6814415914
1938.781,69.5806464203
1938.993,72.6386543492
1939.204,75.8501522785
1939.416,79.2566401074
1939.628,82.8552080363
1939.84,86.6586058652
1940.051,90.6609737945
1940.263,94.9148317234
1940.475,99.4173995523
1940.687,104.185397481
1940.898,109.21216541
1941.11,114.564353239
1941.322,120.239141168
1941.534,126.257938997
1941.745,132.612676927
1941.957,139.387654855
1942.169,146.579012684
1942.381,154.213240613
1942.592,162.278868542
1942.804,170.880896371
1943.016,180.0119043
1943.228,189.701882229
1943.439,199.931410059
1943.651,210.827507987
1943.863,222.372575816
1944.075,234.594733745
1944.286,247.457281674
1944.498,261.105039503
1944.71,275.497397432
1944.922,290.647855361
1945.133,306.486323191
1945.349,323.483261018
1945.564,341.176508946
1945.779,359.619036774
1945.994,378.772804602
1946.424,418.982830358
1946.854,461.164886113
1947.285,504.472231769
1947.715,547.445907525
1948.145,588.663293281
1948.36,608.086431108
1948.575,626.427548936
1948.932,653.912525417
1949.288,676.835141897
1949.466,686.363570038
1949.644,694.491398278
1949.822,701.151426518
1950.0,706.292594759
1950.286,711.291101963
1950.572,712.234189067
1950.805,710.046096789
1951.037,705.322634411
1951.269,698.191972133
1951.501,688.824029855
1951.733,677.419387477
1951.965,664.2026752
1952.197,649.413522922
1952.429,633.299790644
1952.893,598.085075989
1953.357,560.440321333
1953.821,522.002826777
1954.285,484.080252122
1954.593,459.674669019
1954.901,436.122866015
1955.209,413.566402912
1955.516,392.165549909
1955.824,371.832246806
1956.131,352.716663803
1956.439,334.6867407
1956.746,317.832837597
1956.981,305.660565318
1957.216,294.096362939
1957.451,283.11623066
1957.686,272.694448282
1957.921,262.804826003
1958.156,253.420923624
1958.391,244.516631245
1958.625,236.101298967
1958.86,228.078436588
1959.095,220.460844309
1959.33,213.22570193
1959.564,206.379739552
1959.799,199.843787273
1960.034,193.628174894
1960.269,187.714482515
1960.503,182.108490237
1960.775,175.924937546
1961.047,170.076434754
1961.319,164.540598063
1961.591,159.296910372
1961.863,154.326001681
1962.135,149.61013899
1962.407,145.132822299
1962.678,140.893912608
1962.95,136.847981817
1963.222,132.997866125
1963.766,125.837428743
1964.31,119.32499636
1964.853,113.395746978
1965.397,107.962778496
1965.941,102.981186114
1966.485,98.4019627312
1967.029,94.1825532488
1967.573,90.2858338664
1968.117,86.679385484
1968.661,83.3348070016
1969.204,80.2326246195
1969.674,77.7209269619
1970.144,75.3564673043
1970.614,73.1273635468
1971.083,71.0271708895
1971.553,69.0372052319
1972.022,67.1573255746
1972.492,65.3718119171
1972.961,63.6813831598
1973.431,62.0726075022
1973.901,60.5434358446
1974.371,59.088570187
1974.84,57.7059935298
1975.779,55.1279942149
1976.718,52.7774638001
1977.509,50.9538009349
1978.3,49.2580880697
1979.091,47.6779532044
1979.881,46.0680483399
1980.51,44.973538029
1981.139,43.9341238181
1981.768,42.9459705072
1982.396,42.0070402966
1983.025,41.1111299857
1983.654,40.2568477748
1984.911,38.6638002533
1986.169,37.2063367315
1987.426,35.87064421
1988.684,34.6408032882
1989.941,33.5069586668
1991.199,32.457089745
1992.456,31.4840475235
1993.714,30.5785939017
1994.971,29.7354546802
1996.229,28.9474087584
1997.486,28.2105263369
1998.743,27.5195795155
2000.0,26.870536194
2001.068,26.3493049161
2002.135,25.8541883382
2003.203,25.3824363602
2004.27,24.9333086824
2005.338,24.5044693044
2006.405,24.0953411266
2008.539,23.3300874708
2010.674,22.628002315
2012.809,21.9819700592
2014.944,21.3855893034
2017.078,20.8336535476
2019.213,20.3209232918
2021.348,19.843607536
2023.483,19.3981557802
2025.617,18.9816507245
2027.752,18.5910066686
2029.886,18.2241834129
2032.021,17.8787416571
2034.155,17.5531379014
2036.29,17.2453899455
2038.425,16.9541698897
2040.56,16.6781632339
2042.694,16.4162865782
2044.829,16.1672219224
2046.964,15.9301375666
2049.099,15.7041433107
2051.233,15.488555655
2053.368,15.2824562992
2055.503,15.0852692434
2057.638,14.8964277876
2059.772,14.7154403318
2064.041,14.3747647203
2068.31,14.0597125087
2072.58,13.7672087971
2076.849,13.4948539855
2081.119,13.2403187739
2085.388,13.0018334624
2089.658,12.7776449907
2093.927,12.5664135192
2098.196,12.3668444776
2102.465,12.1778206261
2106.735,11.9983300744
2111.004,11.8275978129
2115.274,11.6647502613
2119.543,11.5091802197
2123.813,11.3601818981
2128.082,11.2172741065
2132.351,11.079897655
2136.62,10.9475866234
2140.89,10.8198974218
2145.159,10.6964802202
2149.429,10.5769294786
2153.698,10.4609561471
2157.968,10.3481947754
2162.237,10.2384062239
2166.506,10.1312868523
2170.775,10.0265772908
2175.045,9.9240092292
2179.314,9.8233966976
2183.584,9.724475156
2187.853,9.6270856044
2192.123,9.5309961328
2194.258,9.483396187
2196.392,9.4360892712
2198.527,9.3890170954
2200.661,9.3422107697
2202.796,9.2956185439
2204.93,9.2492800981
2207.065,9.2031541323
2209.2,9.1572718265
2211.335,9.1116523707
2213.469,9.066349315
2215.604,9.0213651591
2217.739,8.9767886033
2219.874,8.9327139475
2222.008,8.8892882918
2224.143,8.846643636
2225.211,8.825681058
2226.278,8.8050327802
2227.346,8.7846992022
2228.413,8.7647688243
2229.48,8.7452772465
2230.547,8.7262896686
2231.615,8.7078665907
2232.682,8.6901296128
2233.749,8.6731642349
2234.816,8.6570908571
2235.884,8.6420389791
2236.951,8.6282007012
2238.018,8.6157578234
2239.085,8.6049409455
2240.153,8.5960171676
2241.22,8.5893282897
2242.288,8.5852503117
2243.355,8.5842585339
2244.423,8.5869114559
2245.49,8.5938860781
2246.557,8.6060060002
2247.624,8.6242844223
2248.158,8.6361233833
2248.692,8.6499936444
2249.226,8.6660980054
2249.759,8.6846271665
2250.293,8.7059034275
2250.827,8.7301797886
2251.361,8.7577780496
2251.894,8.7889947107
2252.428,8.8243548717
2252.962,8.8642646327
2253.496,8.9092488938
2254.029,8.9598005549
2254.563,9.0167904159
2255.096,9.080778277
2255.63,9.152897138
2256.163,9.2339018991
2256.697,9.3252827602
2257.231,9.4282767212
2257.765,9.5444913822
2258.298,9.6755421433
2258.832,9.8241256044
2259.366,9.9926144654
2259.9,10.1840922264
2260.433,10.4018060875
2260.967,10.6509709485
2261.234,10.7888263291
2261.501,10.9365227096
2261.768,11.0949061901
2262.035,11.2649095706
2262.302,11.4475619511
2262.568,11.6432464317
2262.835,11.8547018122
2263.102,12.0826331927
2263.369,12.3286226732
2263.635,12.5933980538
2263.902,12.8809284343
2264.169,13.1924759149
2264.436,13.5305372954
2264.702,13.896511676
2264.969,14.2963381565
2265.236,14.732324537
2265.503,15.2086049175
2265.77,15.729893398
2266.037,16.3015777785
2266.304,16.929880159
2266.571,17.6219516396
2266.837,18.3830650201
2267.104,19.2285054007
2267.371,20.1667728812
2267.638,21.2109662617
2267.904,22.3718966423
2268.171,23.6764291228
2268.305,24.390323813
2268.438,25.1420045033
2268.572,25.9461271935
2268.705,26.7943468838
2268.838,27.6964486741
2268.971,28.6567943644
2269.105,29.6881230546
2269.238,30.7803217449
2269.372,31.9557174351
2269.505,33.2031981254
2269.639,34.5486938157
2269.772,35.9799856059
2269.906,37.5273832962
2270.039,39.1774429865
2270.173,40.9657886767
2270.306,42.877637367
2270.44,44.9551260572
2270.573,47.1820148475
2270.707,49.6084135377
2270.84,52.216492228
2270.973,55.0440809183
2271.106,58.1139496086
2271.24,61.4777782988
2271.373,65.1140170891
2271.507,69.1096857793
2271.64,73.4409144696
2271.774,78.2130731598
2271.907,83.3992318501
2272.04,89.0821706404
2272.173,95.3155993307
2272.307,102.212178021
2272.44,109.733016711
2272.574,118.060345402
2272.707,127.141744092
2272.841,137.187872782
2272.974,148.120671572
2273.107,160.077240263
2273.24,173.110978953
2273.35,184.728457945
2273.46,197.107376837
2273.57,210.228955729
2273.68,224.046634721
2273.79,238.479303613
2273.9,253.403412605
2274.12,283.977670389
2274.23,299.114469381
2274.34,313.716288273
2274.45,327.399147265
2274.56,339.751986157
2274.67,350.361885148
2274.78,358.84543404
2274.89,364.882652932
2275.0,368.247421924
2275.111,368.823440816
2275.222,366.587439708
2275.333,361.6876687
2275.443,354.457877592
2275.554,345.103556584
2275.664,334.173375476
2275.775,321.868674368
2275.885,308.79444336
2276.107,281.115321144
2276.328,253.635879028
2276.439,240.344557919
2276.549,227.671326911
2276.66,215.460425803
2276.77,203.976414795
2276.848,196.217303989
2276.926,188.779653284
2277.004,181.661712478
2277.082,174.858821772
2277.16,168.364260967
2277.238,162.169410261
2277.316,156.264609455
2277.393,150.70959875
2277.471,145.349197944
2277.549,140.245837238
2277.627,135.388026433
2277.705,130.764145727
2277.783,126.362854921
2277.861,122.173114216
2278.016,114.433152704
2278.172,107.363341193
2278.328,100.941339682
2278.484,95.0994181701
2278.639,89.8092666588
2278.795,84.9484451474
2278.951,80.5041736361
2279.107,76.4333521247
2279.262,72.7206706134
2279.418,69.284489102
2279.574,66.1197175906
2279.73,63.1996560792
2279.885,60.5172555679
2280.041,58.0169550565
2280.197,55.6980035451
2280.353,53.5436950337
2280.508,51.5515365224
2280.664,49.682572011
2280.82,47.9381964997
2280.976,46.3077099883
2281.131,44.790995477
2281.287,43.3598699656
2281.443,42.0166704542
2281.599,40.7543759428
2281.754,39.5740004315
2281.91,38.4545999201
2282.066,37.3988004087
2282.222,36.4018698973
2282.377,35.465356386
2282.533,34.5732718746
2282.689,33.7282453633
2282.845,32.9269768519
2283.0,32.1712463406
2283.312,30.7613433178
2283.623,29.4882882951
2283.935,28.3275072723
2284.246,27.2725393496
2284.558,26.3046742269
2284.869,25.4199203042
2285.181,24.6037632814
2285.492,23.8538112587
2285.804,23.1585872359
2286.115,22.5167782132
2286.426,21.9210301905
2286.737,21.3668901678
2287.049,20.8488441451
2287.36,20.3667631224
2287.672,19.9144520996
2287.983,19.4920650769
2288.295,19.0944500541
2288.606,18.7219600314
2288.918,18.3702610087
2289.229,18.039827986
2289.541,17.7269569632
2289.852,17.4322159405
2290.164,17.1524379177
2290.475,16.888220895
2290.787,16.6368048723
2291.098,16.3988468496
2291.409,16.1726219269
2291.72,15.9573405042
2292.343,15.5561116587
2292.966,15.1907213132
2293.589,14.8567620678
2294.212,14.5505204223
2294.835,14.2688130768
2295.458,14.0089273314
2296.081,13.7684851859
2296.703,13.5458226405
2297.326,13.338440195
2297.949,13.1451544496
2298.572,12.9646139041
2299.195,12.7956279586
2299.818,12.6371438132
2300.441,12.4882113677
2301.064,12.3480204222
2301.686,12.2160256769
2302.309,12.0911520314
2302.932,11.9730137859
2303.555,11.8610770405
2304.178,11.754877695
2304.801,11.6539703495
2305.424,11.5579772041
2306.047,11.4665269586
2306.669,11.3794409132
2307.915,11.2165117223
2309.161,11.0673012313
2310.407,10.9300719404
2311.652,10.8034850495
2312.898,10.6860909586
2314.144,10.5769548677
2315.39,10.4751705767
2316.635,10.3800356859
2317.881,10.2907224949
2319.127,10.206724504
2320.373,10.1275268131
2321.619,10.0526805221
2322.865,9.9817880312
2324.111,9.9145005403
2325.357,9.8505042493
2326.602,9.7895718585
2327.848,9.7313577675
2329.094,9.6756916766
2330.34,9.6223735857
2331.585,9.5712662948
2332.831,9.5221267039
2334.077,9.4748489129
2336.568,9.3853997612
2339.06,9.3019280093
2341.551,9.2237335275
2344.043,9.1501117256
2346.534,9.0805785338
2349.026,9.014616982
2351.517,8.9518855802
2354.009,8.8919946183
2356.5,8.8346979865
2358.992,8.7796953346
2361.484,8.7267866928
2363.976,8.6757756109
2366.467,8.6265098891
2368.959,8.5787972572
2371.45,8.5325400055
2376.433,8.4438488318
2381.416,8.3596151481
2386.399,8.2791736645
2391.382,8.2019799308
2396.365,8.1275854072
2401.349,8.0556003234
2406.332,7.9857388698
2411.315,7.9177205061
2416.298,7.8513199824
2421.281,7.7863459388
2426.264,7.7226358951
2431.247,7.6600538515
2436.23,7.5984875878
2441.214,7.5378343441
2446.197,7.4780504604
2451.18,7.4190772367
2456.163,7.3608930931
2461.146,7.3035038194
2466.129,7.2469453258
2471.112,7.1912943221
2476.095,7.1366703084
2481.079,7.0832438847
2486.062,7.031292851
2488.554,7.0059680592
2491.045,6.9811628374
2493.537,6.9569211055
2496.028,6.9333398837
2498.52,6.9104896918
2501.011,6.8884905001
2503.503,6.8674485082
2505.994,6.8475206664
2508.486,6.8288585845
2510.977,6.8116730027
2513.469,6.7961788209
2515.96,6.7826606391
2518.452,6.7714287572
2520.944,6.7628714753
2523.436,6.7574421935
2525.927,6.7556861117
2528.419,6.7582545298
2530.91,6.765935848
2533.402,6.7796940661
2535.893,6.8006876844
2537.139,6.8143408934
2538.385,6.8303698025
2539.631,6.8490072115
2540.876,6.8704947207
2542.122,6.8951579298
2543.368,6.9233072388
2544.614,6.9553091479
2545.859,6.991543257
2547.105,7.0325337661
2548.351,7.0787774752
2549.597,7.1308699842
2550.842,7.1894385934
2552.088,7.2553464024
2553.334,7.3294309115
2554.58,7.4127019206
2555.825,7.5062410297
2557.071,7.6115384388
2558.317,7.7300753478
2559.563,7.8636572569
2560.809,8.014391266
2562.055,8.184747775
2563.301,8.3776377841
2564.547,8.5965033932
2565.792,8.8452298023
2567.038,9.1291103114
2567.661,9.2859607659
2568.284,9.4538529204
2568.907,9.633718575
2569.53,9.8265893295
2570.153,10.033600484
2570.775,10.2556445387
2571.398,10.4948301932
2572.021,10.7523698477
2572.644,11.0299956023
2573.267,11.3296422568
2573.89,11.6534706113
2574.513,12.0039171658
2575.136,12.3837032204
2575.758,12.795226175
2576.381,13.2432611295
2577.004,13.7311300841
2577.627,14.2632830386
2578.25,14.8448239931
2578.873,15.4815819477
2579.496,16.1802139022
2580.119,16.9484108567
2580.741,17.7935798113
2581.364,18.7286897659
2581.987,19.7643648204
2582.61,20.9144977749
2583.233,22.1954097295
2583.856,23.626238684
2584.479,25.2296526385
2584.791,26.1057406158
2585.102,27.0325365931
2585.413,28.0169295704
2585.724,29.0634685477
2586.036,30.1808375249
2586.347,31.3673475022
2586.659,32.6366814794
2586.97,33.9873204567
2587.282,35.435281434
2587.593,36.9793234113
2587.905,38.6382863885
2588.216,40.4113383658
2588.528,42.320799343
2588.839,44.3664173203
2589.151,46.5747552976
2589.462,48.9464273749
2589.774,51.5131723521
2590.085,54.2767883294
2590.396,57.2654183067
2590.707,60.501563284
2591.019,64.0219992612
2591.33,67.8320432385
2591.642,71.9873322158
2591.953,76.4955961931
2592.265,81.4240961703
2592.576,86.7832711476
2592.888,92.6540641248
2593.199,99.0494281021
2593.511,106.065675079
2593.822,113.717002057
2594.134,122.115359034
2594.445,131.272336011
2594.757,141.313102988
2595.068,152.237629966
2595.379,164.135046943
2595.69,177.05271402
2595.96,189.117751401
2596.229,201.927128781
2596.499,215.556086161
2596.768,229.855653542
2597.038,244.847420922
2597.307,260.291708302
2597.845,291.925903063
2598.115,307.641060443
2598.384,322.739607824
2598.654,336.932415204
2598.923,349.687062684
2599.193,360.667610065
2599.462,369.394977445
2599.731,375.582914825
2600.0,378.999072206
2600.27,379.529109586
2600.54,377.177186966
2600.81,372.095474347
2601.08,364.547671727
2601.35,354.880589107
2601.62,343.489646488
2601.89,330.786603868
2602.16,317.170271248
2602.7,288.609926009
2603.24,260.129710769
2603.51,246.41500815
2603.78,233.21888553
2604.05,220.61863291
2604.32,208.660570291
2604.597,197.08265767
2604.874,186.20709495
2605.151,176.02222233
2605.427,166.53896961
2605.704,157.659536889
2605.981,149.385734269
2606.258,141.681681549
2606.534,134.535708929
2606.811,127.859606209
2607.088,121.644876488
2607.365,115.857694868
2607.641,110.484592148
2607.918,105.456730428
2608.194,100.782458808
2608.471,96.4019140876
2608.747,92.3227974674
2609.024,88.4933597472
2609.301,84.908435027
2609.578,81.5492234068
2609.854,78.4094876867
2610.131,75.4507300664
2610.407,72.6799273463
2610.684,70.0637596261
2610.96,67.6090450059
2611.237,65.2868882857
2611.514,63.0962076655
2611.791,61.0276259453
2612.067,59.0794192251
2612.344,57.2295726049
2612.62,55.4842458848
2612.897,53.8241171646
2613.173,52.2550995444
2613.45,50.7601478242
2613.727,49.339894204
2614.28,46.7091087636
2614.833,44.3230824233
2615.386,42.1526440829
2615.94,40.1692817425
2616.493,38.3585554021
2617.046,36.6980219618
2617.599,35.1714936214
2618.153,33.762420281
2618.706,32.4635479406
2619.259,31.2614476003
2619.812,30.1466231599
2620.366,29.1089248195
2620.919,28.1446994791
2621.472,27.2454451388
2622.025,26.4053717984
2622.579,25.617901358
2623.132,24.8812560176
2623.686,24.1885996772
2624.239,23.5387293368
2624.793,22.9259268964
2625.346,22.349399556
2625.899,21.8052722157
2626.452,21.2911094753
2627.006,20.8038038349
2627.559,20.3431025945
2628.112,19.9062479542
2628.665,19.4915654138
2629.772,18.722052833
2630.878,18.0251759523
2631.985,17.3906107715
2633.091,16.8118110908
2634.198,16.28122271
2635.304,15.7942063293
2636.411,15.3450810485
2637.517,14.9305298678
2638.624,14.546216087
2639.73,14.1896903063
2640.837,13.8575868255
2641.944,13.5478435447
2643.051,13.2583498639
2644.157,12.9874713832
2645.264,12.7330749024
2646.37,12.4941530217
2647.477,12.2689652409
2648.583,12.0567550602
2649.69,11.8560970794
2650.796,11.6664097987
2651.903,11.4864975179
2653.009,11.3159402372
2654.116,11.1537372564
2655.222,10.9995373757
2657.435,10.7124151142
2659.649,10.4504971526
2661.862,10.2107230911
2664.075,9.9902008296
2666.288,9.7865924681
2668.501,9.5979104066
2670.714,9.4224593451
2672.927,9.2587791836
2675.14,9.1056149221
2677.354,8.9618115605
2679.567,8.826551799
2681.78,8.6989399375
2683.993,8.578248676
2686.206,8.4638398145
2688.419,8.355149053
2690.632,8.2516775914
2692.845,8.1529815299
2695.059,8.0586263684
2697.272,7.9683463069
2701.698,7.7986567838
2706.124,7.6417390608
2710.55,7.4958805378
2714.977,7.3596769147
2719.403,7.2320913917
2723.829,7.1122183687
2728.255,6.9993826457
2732.682,6.8930546226
2737.108,6.7929312996
2741.534,6.6987808766
2745.96,6.6105378536
2750.387,6.5282648305
2754.813,6.4522260075
2759.239,6.3827969845
2763.665,6.3205570615
2768.092,6.2662870384
2772.518,6.2210554154
2776.944,6.1861990924
2781.37,6.1634376694
2785.797,6.1549491463
2788.01,6.1568948848
2790.223,6.1634950233
2792.436,6.1752100618
2794.649,6.1925572003
2796.862,6.2161200387
2799.075,6.2465576772
2801.289,6.2846318157
2803.502,6.3311513542
2805.715,6.3870866927
2807.928,6.4535217311
2810.141,6.5316901696
2812.354,6.6230005081
2814.567,6.7290593466
2816.78,6.8517113851
2818.994,6.9931430235
2821.207,7.155667262
2823.42,7.3421630005
2825.633,7.555898839
2827.846,7.8006756775
2830.059,8.080930616
2832.272,8.4018597545
2834.485,8.769573093
2836.699,9.1914923314
2838.912,9.6757958699
2840.019,9.9446476891
2841.125,10.2328612084
2842.232,10.5425484276
2843.338,10.8748970469
2844.445,11.2324232661
2845.551,11.6166003854
2846.658,12.0304321046
2847.764,12.4757484239
2848.871,12.9561867431
2849.977,13.4740025624
2851.084,14.0336129816
2852.19,14.6378534009
2853.297,15.2921073201
2854.404,16.0006297393
2855.511,16.7687538585
2856.617,17.6016561778
2857.724,18.507501797
2858.83,19.4921388163
2859.937,20.5657440355
2861.043,21.7358223548
2862.15,23.015191574
2863.256,24.4135698933
2864.363,25.9471541125
2865.469,27.6286794318
2866.576,29.478792751
2867.682,31.5142179703
2868.789,33.7615282895
2869.895,36.2428065088
2871.002,38.992491828
2871.556,40.4791034876
2872.109,42.0427870472
2872.663,43.6942847068
2873.216,45.4330833664
2873.769,47.267902026
2874.322,49.2049836857
2874.876,51.2548072453
2875.429,53.4171369049
2875.982,55.7032425645
2876.535,58.1213022242
2877.089,60.6848587838
2877.642,63.3940424434
2878.195,66.263331103
2878.748,69.3033987627
2879.302,72.5316074222
2879.855,75.9483679819
2880.408,79.5721446415
2880.961,83.4164533012
2881.515,87.5031639607
2882.068,91.8325076204
2882.621,96.42729418
2883.174,101.30377684
2883.728,106.488374499
2884.281,111.979478159
2884.834,117.803481719
2885.387,123.977794378
2885.941,130.531410038
2886.494,137.456929697
2887.047,144.780611357
2887.6,152.515619917
2888.375,164.06714346
2889.15,176.462909903
2889.925,189.700406447
2890.7,203.75085289
2891.475,218.552069434
2892.25,233.999437877
2893.8,266.157579864
2894.575,282.384237408
2895.35,298.286569851
2896.125,313.480482295
2896.9,327.545804838
2897.675,340.050607281
2898.45,350.582319825
2899.225,358.781902268
2900.0,364.377694812
2900.775,367.211037255
2901.55,367.250569799
2902.325,364.591922242
2903.1,359.443914785
2903.875,352.103087229
2904.65,342.923229672
2905.425,332.283832216
2906.2,320.561707659
2907.75,295.240686646
2909.3,269.272900633
2910.075,256.562893176
2910.85,244.22097462
2911.625,232.338629163
2912.4,220.976392607
2913.085,211.396112957
2913.769,202.275703307
2914.454,193.591270757
2915.138,185.363667107
2915.823,177.559398457
2916.507,170.187516807
2917.191,163.220315157
2917.875,156.639846507
2918.56,150.418494957
2919.244,144.555202307
2919.929,139.013536657
2920.613,133.790531007
2921.298,128.852690357
2921.982,124.196468707
2922.666,119.797695158
2923.35,115.640168508
2924.035,111.703160858
2924.719,107.983890208
2925.404,104.457848558
2926.088,101.122746908
2926.773,97.9570633578
2927.457,94.9589877079
2928.141,92.113505058
2928.825,89.411044408
2929.51,86.8390177581
2930.194,84.3966432081
2930.879,82.0690075581
2931.563,79.8557099082
2932.932,75.7324766083
2934.3,71.9812204085
2935.669,68.5545471086
2937.038,65.4188948087
2938.407,62.5425306087
2939.775,59.8996443089
2941.144,57.462198009
2942.513,55.2110128091
2943.882,53.1274788092
2945.25,51.1965550093
2946.619,49.4009570094
2947.988,47.7293526095
2949.357,46.1703792096
2950.725,44.7149691098
2952.094,43.3520120099
2953.463,42.07455721
2954.832,40.87542311
2956.2,39.7489399102
2957.569,38.6876800103
2958.938,37.6872426104
2960.307,36.7429321105
2961.675,35.8510913106
2963.044,35.0065604107
2964.413,34.2064956108
2965.782,33.4477076109
2967.15,32.7277962111
2968.519,32.0430543112
2969.888,31.3915871113
2971.257,30.7711933113
2972.625,30.1802365115
2975.363,29.0771880117
2978.1,28.0700113119
2980.838,27.1467099121
2983.575,26.2983333124
2986.313,25.5160220125
2989.05,24.7931925128
2991.788,24.123145113
2994.525,23.5010024132
2997.262,22.9218107135
2999.999,22.3814468137
3000.001,36.7950356136
3500.0,34.4660429235
4000.0,32.5838342333
5000.0,29.694830353
6000.0,27.550827344
7000.0,25.910085035
7200.0,25.5819326638
8000.0,24.517375979
10000.0,22.423768567
12000.0,20.860459018
14000.0,19.6312002689
16000.0,18.6285432199
18000.0,17.7880567708
20000.0,17.0684708218
22000.0,16.4418705552
24000.0,15.8886915887
24899.99,15.6597744587
25384.4,15.3625277482
30000.0,15.1993054109
45783.5,13.8401687901
50000.0,13.0193275232
54075.3,12.6502057276
54075.35,12.6502052576
57000.0,12.3853060585
61000.0,12.0837763552
70000.0,11.3593145413
81000.0,10.7989291336
100000.0,9.82024986937
113706.0,9.47375959631
145775.0,8.66304998832
150000.0,8.5562407795
156793.0,8.38442258534
180000.0,7.79743564558
200000.0,7.29023248963
298101.0,6.0873644426
300000.0,6.06407999292
349999.9,5.69334907591
350000.1,5.69134709592
366064.0,5.57288169357
372026.0,5.52891411642
372026.3,5.52891124644
380440.0,5.46686349849
380440.2,5.4668620185
400000.0,5.32261577891
450000.0,5.08785629985
455790.0,5.06067091865
465465.0,5.01524429923
465465.2,5.01524355925
500000.0,4.8530954208
515725.0,4.81012976137
520000.0,4.79844960439
548995.0,4.72019267864
550000.0,4.71747987976
620000.0,4.51921848231
623672.0,4.50912459065
675865.0,4.36564725168
680000.0,4.35428011307
700000.0,4.29963425666
711689.0,4.2820964466
715000.0,4.27712885686
720000.0,4.26796029026
775000.0,4.20510725768
777301.0,4.20571948594
784220.0,4.20756185811
803856.0,4.21279064404
805000.0,4.21309545813
810000.0,4.19292689147
810255.0,4.19182701532
825771.0,4.12489621714
835000.0,4.08508465847
850000.0,4.0575792587
901049.0,3.99754103361
930000.0,3.96349148206
931948.0,3.96171204099
936831.0,3.95725145615
940000.0,3.95435632244
941104.0,3.95323746973
950000.0,3.94422017283
1000000.0,3.89054061494
1015890.0,3.88222386661
1058230.0,3.86006357512
1062440.0,3.85785929593
1062442.0,3.85785843523
1067650.0,3.8551318984
1068470.0,3.85470282191
1068475.0,3.85469903141
1086590.0,3.84521774267
1094220.0,3.84122379027
1094226.0,3.84122023047
1100000.0,3.8381986089
1144240.0,3.8119469193
1152730.0,3.80690877443
1166970.0,3.79845899507
1200000.0,3.77885896144
1205250.0,3.77584797441
1205255.0,3.77584466882
1228830.0,3.7623274698
1244230.0,3.75349670305
1254060.0,3.74786101713
1258080.0,3.74555588688
1271760.0,3.73771112627
1299999.0,3.72151912598
1300000.0,3.74151863068
1300001.0,3.74151810448
1375040.0,3.71395947108
1375041.0,3.71395904388
1377030.0,3.7132279915
1377035.0,3.7132245176
1392830.0,3.70742391905
1392835.0,3.70742000405
1400850.0,3.70447666396
1400853.0,3.70447409936
1442810.0,3.68906705667
1442811.0,3.68906683947
1448790.0,3.68687123734
1448793.0,3.68686887154
1449400.0,3.6866455091
1449403.0,3.6866441449
1459880.0,3.68279713946
1459883.0,3.68279486589
1500000.0,3.66806470918
1539670.0,3.65484393012
1549080.0,3.65170802434
1550940.0,3.65108864119
1550941.0,3.65108836859
1575770.0,3.64281330026
1575776.0,3.64281120056
1581810.0,3.64080003907
1633570.0,3.62355012212
1633575.0,3.62354712222
1698970.0,3.60175351532
1698974.0,3.60175113822
1759350.0,3.58163146394
1770800.0,3.57781564401
1770803.0,3.57781401261
1779810.0,3.57481321046
1787790.0,3.57215340848
1787794.0,3.57215122797
1800000.0,3.56808483082
1808950.0,3.5662572728
1808956.0,3.5662552636
1844870.0,3.55892374564
1844871.0,3.55892345864
1859830.0,3.55586897835
1875090.0,3.55275356469
1898280.0,3.54801937667
1898285.0,3.54801800167
1900220.0,3.54762220048
2000000.0,3.5272517846
2250000.0,3.49698697747
2500000.0,3.48537066535
2750000.0,3.48813104542
3000000.0,3.50147471297
4000000.0,3.6027410496
4635320.0,3.6530881274
4812350.0,3.6671165386
5000000.0,3.681987131
6000000.0,3.680629943
6225530.0,3.66450791084
6831910.0,3.61985803471
7000000.0,3.609144892
8000000.0,3.500271347
8721240.0,3.40947451148
9000000.0,3.37438089489
10000000.0,3.24850243525
11000000.0,3.11949079833
12000000.0,2.9904828069
12300000.0,2.9517806603
13000000.0,2.8672237754
14000000.0,2.7559930441
15000000.0,2.65871991246
15925500.0,2.58311700522
16000000.0,2.57703108945
17000000.0,2.51091499801
18000000.0,2.45900514068
19000000.0,2.41906892321
20000000.0,2.38880537551
