Gd152,Gd152
160.9649,5.7380857922
160.9833,5.6625473119
161.0017,5.5930308316
161.0201,5.5287023514
161.0453,5.4477803632
161.0704,5.3741620722
161.0955,5.3064099812
161.1206,5.2436601901
161.1457,5.1852236991
161.1708,5.1305472081
161.1959,5.0791816171
161.221,5.0307547261
161.2462,4.9847779379
161.2713,4.9413531469
161.3215,4.8607269649
161.3717,4.7872286828
161.4219,4.7197303008
161.4621,4.6693946363
161.5023,4.6219562718
161.5425,4.5770953074
161.5826,4.53464154
161.6228,4.4941508756
161.663,4.4555276111
161.7433,4.3832764793
161.8237,4.3165292503
161.904,4.2545284185
161.9844,4.1963829895
162.0647,4.1416439577
162.1652,4.0771046964
162.2656,4.0163429324
162.3661,3.9586457712
162.4665,3.9036588071
162.567,3.8508909459
162.6674,3.8001336818
162.7678,3.7510651177
162.8682,3.7034564537
163.0691,3.6118159284
163.2699,3.5240908003
163.4708,3.439357875
163.6716,3.3570645469
163.8859,3.2713176001
164.1806,3.1560481243
164.4752,3.0430331457
164.7698,2.9315252672
165.0644,2.8209899886
165.359,2.71102291
165.6536,2.6013161314
165.9482,2.4916412528
166.2428,2.3818495742
166.5375,2.2718254985
166.8321,2.1616540199
167.1267,2.0514029413
167.4213,1.9413073627
167.5686,1.8864356234
167.7159,1.8317702841
167.8632,1.7773984448
168.0105,1.7234247055
168.1578,1.6699814662
168.3051,1.6172261269
168.4524,1.5653491876
168.5997,1.5145758483
168.7738,1.456359466
168.9479,1.4006141837
169.122,1.348072301
169.2961,1.299684819
169.4702,1.256624137
169.6443,1.220338655
169.7314,1.205286615
169.8184,1.192677672
169.9055,1.182804333
169.9925,1.17605889
170.0662,1.173094972
170.1398,1.172960151
170.2135,1.175981032
170.2871,1.182515311
170.3608,1.192993693
170.3976,1.199842733
170.4344,1.207851672
170.4713,1.217114644
170.5081,1.227655284
170.5449,1.239571913
170.5817,1.252946663
170.6219,1.269327928
170.6621,1.287676524
170.7023,1.308122769
170.7425,1.330809415
170.7827,1.35588934
170.8229,1.383528186
170.8631,1.413902261
170.9032,1.447118934
170.9401,1.480438536
170.9769,1.516474946
171.0137,1.555500095
171.0505,1.597716185
171.0873,1.643340794
171.1241,1.692606964
171.1609,1.745769213
171.1977,1.803100693
171.2346,1.865072075
171.2714,1.931670114
171.3082,2.003405954
171.345,2.080659093
171.3819,2.164075636
171.4003,2.208038155
171.4187,2.253655675
171.4371,2.300990695
171.4555,2.350107914
171.4739,2.401077034
171.4923,2.453968554
171.5108,2.509163177
171.5292,2.566142396
171.5476,2.625281816
171.566,2.686666036
171.5845,2.750740858
171.6029,2.816907378
171.6213,2.885605798
171.6397,2.956939918
171.6582,3.03143134
171.6766,3.10838966
171.695,3.18833068
171.7134,3.271384399
171.7318,3.357681819
171.7502,3.447367239
171.7686,3.540588158
171.787,3.637501378
171.8055,3.738830601
171.8239,3.843657121
171.8423,3.95270104
171.8607,4.06615756
171.8791,4.18423208
171.8975,4.307142599
171.9159,4.435120119
171.9343,4.568405639
171.9527,4.707263159
171.9711,4.851960678
171.9895,5.002792198
172.0079,5.160065718
172.0263,5.324111238
172.0447,5.495276757
172.0631,5.673932277
172.0815,5.860476797
172.1,6.056413319
172.1184,6.260076839
172.1368,6.472987359
172.1552,6.695657879
172.1737,6.929937401
172.1921,7.173888921
172.2105,7.429380441
172.2289,7.69709996
172.2474,7.979341483
172.2658,8.273847003
172.2842,8.582961522
172.3026,8.907609042
172.321,9.248783562
172.3394,9.607572082
172.3578,9.985147601
172.3762,10.382795121
172.3947,10.804252644
172.4131,11.246489163
172.4315,11.713415683
172.4499,12.206866203
172.4683,12.728869723
172.4867,13.281661242
172.5051,13.867737762
172.5235,14.489877282
172.542,15.154898804
172.5604,15.859123324
172.5788,16.609976844
172.5972,17.411932364
172.6156,18.270078883
172.634,19.190244403
172.6524,20.179109923
172.6708,21.244420443
172.6859,22.182016869
172.701,23.182782296
172.7161,24.253152722
172.7311,25.392583146
172.7462,26.624573572
172.7612,27.942203996
172.7763,29.373844423
172.7913,30.912804846
172.8064,32.593725273
172.8215,34.423015699
172.8366,36.419276126
172.8516,38.588596549
172.8667,40.984066976
172.8817,43.6011874
172.8968,46.506157826
172.9118,49.69573825
172.9211,51.842618513
172.9303,54.106138772
172.9395,56.519549032
172.9487,59.094549292
172.9579,61.843739552
172.9671,64.780599812
172.9763,67.919590072
172.9855,71.276160332
172.9948,74.907250594
173.004,78.752530854
173.0132,82.868551114
173.0224,87.275301374
173.0316,91.993961634
173.0408,97.047031894
173.05,102.458282154
173.0592,108.252792413
173.0684,114.456992673
173.0776,121.098702933
173.0868,128.207063193
173.096,135.812593453
173.1052,143.947153713
173.1144,152.643973973
173.1236,161.937504233
173.1328,171.863434492
173.142,182.458864752
173.1512,193.761735012
173.1604,205.811165272
173.1696,218.647075532
173.1788,232.310405792
173.188,246.842626052
173.1972,262.285606311
173.2064,278.681816571
173.2157,296.268406834
173.2249,314.710007094
173.2341,334.232257354
173.2433,354.876817614
173.2525,376.684417873
173.2617,399.694718133
173.2709,423.946018393
173.2801,449.474718653
173.2893,476.315418913
173.2985,504.500219173
173.3077,534.058419433
173.3169,565.016319693
173.3261,597.396219952
173.3353,631.217320212
173.3445,666.493820472
173.3537,703.235820732
173.3663,755.942121088
173.3789,811.401021444
173.3915,869.5879218
173.404,929.961822153
173.4166,993.418322509
173.4291,1058.85582286
173.4417,1127.20002322
173.4542,1197.21972357
173.4726,1303.93762409
173.491,1414.40682461
173.5278,1643.35162565
173.5647,1877.04032669
173.6015,2104.95482773
173.6283,2261.85282849
173.655,2405.99262924
173.6735,2496.64922977
173.6919,2577.91553029
173.7103,2649.1756308
173.7287,2709.41943132
173.7517,2767.93023197
173.7747,2806.56643262
173.7883,2819.68943301
173.8019,2825.45133339
173.8246,2818.59373403
173.8472,2791.51543467
173.8641,2758.44113515
173.881,2714.86823563
173.8969,2664.79133607
173.9127,2606.87243652
173.9264,2550.55743691
173.94,2489.51903729
173.9673,2353.48213806
173.9989,2178.04043896
174.0305,1989.60283985
174.0938,1598.73004164
174.124,1416.60614249
174.1391,1328.47974292
174.1542,1242.86494334
174.1693,1160.10814377
174.1844,1080.4996442
174.1995,1004.27454462
174.2145,932.083645047
174.2304,859.544245496
174.2462,791.613345942
174.262,727.862246388
174.2778,668.283446835
174.2936,612.826747281
174.3094,561.404647727
174.3252,513.898048173
174.3331,491.568548397
174.341,470.16154862
174.3525,440.604248945
174.364,412.886699269
174.3755,386.935549594
174.387,362.674969919
174.3985,340.027100244
174.41,318.913300569
174.4215,299.254280894
174.433,280.971281218
174.4445,263.986201543
174.456,248.222241868
174.4675,233.604592193
174.479,220.060212518
174.4905,207.518652843
174.502,195.912063167
174.5135,185.175553492
174.525,175.246833817
174.533,168.785044043
174.5409,162.741194266
174.5488,157.014594489
174.5567,151.588484713
174.5646,146.446604936
174.5725,141.573675159
174.5804,136.954695382
174.5883,132.575715605
174.5962,128.423205828
174.6041,124.484446051
174.6199,117.199776498
174.6357,110.631556944
174.6515,104.69883739
174.6673,99.329217837
174.6831,94.458188283
174.6989,90.028528729
174.7147,85.989559176
174.7305,82.296589622
174.7463,78.910260068
174.7621,75.796030514
174.7779,72.923570961
174.7938,70.25013141
174.8096,67.786011856
174.8254,65.493432302
174.8412,63.354622749
174.857,61.354053195
174.8728,59.478123641
174.8886,57.714904088
174.9044,56.053938534
174.9203,54.476367983
174.9361,52.993887429
174.9677,50.255763322
174.9993,47.781243214
175.0309,45.532123107
175.0611,43.56495496
175.0913,41.753655813
175.1215,40.079991666
175.1517,38.528641519
175.1819,37.086595372
175.2121,35.742718225
175.2423,34.487377078
175.2724,33.315966929
175.3026,32.213383782
175.3328,31.177204635
175.363,30.201717488
175.3931,29.284826338
175.4233,28.415946191
175.4535,27.594156044
175.4837,26.815851897
175.5138,26.080129747
175.5455,25.345280643
175.5771,24.650551535
175.6403,23.36356332
175.7036,22.195884108
175.7668,21.135339893
175.8301,20.165263681
175.8933,19.277576467
175.9566,18.459973255
176.0198,17.70694904
176.0745,17.100886585
176.1291,16.534060127
176.1837,16.00188067
176.2383,15.501281212
176.2929,15.029556754
176.3475,14.584276296
176.4021,14.163275839
176.4567,13.764636381
176.5113,13.386602923
176.5659,13.027637465
176.6751,12.36138855
176.7843,11.756142634
176.8935,11.203804719
177.02,10.621253292
177.1465,10.091889865
177.273,9.608483438
177.3995,9.165031011
177.526,8.756531585
177.6525,8.378788158
177.779,8.028214731
177.9054,7.701927301
178.0664,7.316746849
178.2274,6.961225697
178.3884,6.631534544
178.5493,6.324769689
178.7103,6.037922837
178.8713,5.768912685
179.0323,5.515771832
179.1932,5.276964277
179.3197,5.09822115
179.4462,4.926741124
179.5727,4.761994897
179.6991,4.603637267
179.8256,4.45101324
179.9521,4.303899514
180.0786,4.162000087
180.205,4.025172657
180.3315,3.89300643
180.458,3.765463603
180.5845,3.642446676
180.7109,3.524001547
180.8374,3.40994412
180.9639,3.300428693
181.0904,3.195593266
181.2168,3.095742837
181.3433,3.00106641
181.4698,2.912093983
181.5963,2.829384556
181.7228,2.75362813
181.8493,2.685687703
181.9758,2.626653276
182.1023,2.577894849
182.2287,2.541142219
182.3207,2.523108718
182.4127,2.513516617
182.5047,2.513539415
182.5966,2.524554511
182.6886,2.54825281
182.7346,2.565465409
182.7806,2.586626409
182.8266,2.612048008
182.8726,2.642073307
182.9186,2.677078207
182.9645,2.717382703
182.9962,2.748588299
183.0278,2.782618491
183.0594,2.819738584
183.091,2.860133076
183.1227,2.904141772
183.1543,2.951698864
183.1859,3.003164857
183.2175,3.05878265
183.2492,3.119011585
183.2808,3.183753998
183.3124,3.25349798
183.344,3.328571703
183.3756,3.409328745
183.4072,3.496154228
183.4388,3.58946351
183.4704,3.689705753
183.5021,3.797722699
183.5337,3.913367081
183.5653,4.037544674
183.5969,4.170884466
183.6286,4.314544462
183.6444,4.390082408
183.6602,4.468370254
183.676,4.549513901
183.6918,4.633621947
183.7076,4.720810793
183.7234,4.811200639
183.7393,4.905522289
183.7551,5.002722835
183.7709,5.103522881
183.7867,5.208069627
183.8025,5.316517874
183.8183,5.42902632
183.8341,5.545766666
183.8499,5.666915913
183.8658,5.793474062
183.8816,5.924047808
183.8974,6.059626054
183.9132,6.200428901
183.929,6.346688847
183.9448,6.498649093
183.9606,6.656570539
183.9764,6.820724486
183.9894,6.960664753
184.0023,7.104060117
184.0153,7.253309085
184.0282,7.406300249
184.0412,7.565598616
184.0541,7.728955981
184.067,7.897788345
184.0799,8.072317709
184.0929,8.254198076
184.1058,8.440877441
184.1187,8.633990805
184.1316,8.83381117
184.1446,9.042253537
184.1575,9.256416901
184.1704,9.478196266
184.1833,9.70793063
184.1992,10.002567079
184.215,10.308562525
184.2308,10.628485972
184.2466,10.963138418
184.2624,11.313401864
184.2782,11.68021131
184.294,12.064574757
184.3098,12.467605203
184.3257,12.893230652
184.3415,13.337391098
184.3573,13.804125545
184.3731,14.294973991
184.3889,14.811635437
184.4047,15.355978884
184.4205,15.93004233
184.4363,16.536085776
184.4522,17.180806225
184.468,17.858880672
184.4838,18.577361118
184.4996,19.339711564
184.5154,20.14983801
184.5312,21.012093457
184.547,21.931407903
184.5628,22.913332349
184.5787,23.971052798
184.5945,25.098430245
184.6103,26.310004691
184.6261,27.614999137
184.6419,29.023919584
184.6577,30.54873003
184.6735,32.203090476
184.6893,34.002550923
184.7016,35.51514127
184.7138,37.122111615
184.726,38.845511959
184.7382,40.696522304
184.7505,42.704422651
184.7627,44.850272996
184.7749,47.16484334
184.7871,49.664603685
184.7994,52.390724033
184.8116,55.318924377
184.8238,58.492234722
184.836,61.934425066
184.8482,65.671435411
184.8604,69.731425756
184.8726,74.1450061
184.8848,78.945286445
184.8927,82.276666668
184.9006,85.795466891
184.9085,89.512487114
184.9164,93.439067337
184.9243,97.587027561
184.9322,101.968737784
184.9401,106.597078007
184.948,111.48544823
184.9559,116.647788453
184.9638,122.098578676
184.9717,127.852798899
184.9796,133.925969123
184.9875,140.334119346
184.9954,147.093769569
185.0033,154.221909792
185.0112,161.736030015
185.0192,169.756920241
185.0271,178.102580464
185.035,186.889390687
185.0429,196.136440911
185.0508,205.863061134
185.0587,216.088811357
185.0666,226.83375158
185.0745,238.117651803
185.0824,249.960752026
185.0903,262.383252249
185.0982,275.405152473
185.1061,289.046652696
185.114,303.327352919
185.1219,318.266953142
185.1298,333.884753365
185.1377,350.199353588
185.1456,367.229153812
185.1535,384.991454035
185.1614,403.503354258
185.1693,422.780654481
185.1851,463.690454927
185.2009,507.826855374
185.2167,555.27445582
185.2325,606.092556266
185.2483,660.311256712
185.2641,717.927557159
185.2785,773.365057565
185.2929,831.532757972
185.3073,892.341858379
185.3216,955.223858783
185.336,1020.90595919
185.3504,1088.7705596
185.3791,1229.62716041
185.4108,1391.6200613
185.4424,1556.2956622
185.474,1719.91176309
185.5056,1877.73146398
185.5373,2025.19006488
185.5531,2093.04436532
185.5689,2156.32816577
185.589,2229.31936634
185.6091,2292.8711669
185.6291,2345.76326747
185.649,2387.33566803
185.6623,2408.64596841
185.6756,2424.59226878
185.6889,2435.06726916
185.7022,2440.00236953
185.7157,2439.31726991
185.7292,2432.9094703
185.7427,2420.83737068
185.7561,2403.35117106
185.776,2367.56867162
185.7959,2320.60817218
185.8145,2267.28857271
185.833,2205.97397323
185.849,2146.92137368
185.8649,2083.30317413
185.8967,1943.73677503
185.9337,1766.28567607
185.9706,1580.68397711
186.0076,1393.33757816
186.0446,1211.2175792
186.0623,1127.51937971
186.0799,1047.1361802
186.0975,969.962280699
186.1151,896.298581196
186.1328,825.987981696
186.1504,759.986782194
186.168,697.984282691
186.1856,640.019483188
186.2041,583.42808371
186.2134,556.638683973
186.2226,531.213084233
186.2319,506.581984496
186.2411,483.256784755
186.2503,460.946385015
186.2595,439.628585275
186.2688,419.063185538
186.278,399.666885798
186.2873,380.99048606
186.2965,363.40768632
186.3058,346.506986583
186.315,330.622386843
186.3242,315.537887103
186.3334,301.223587363
186.3469,281.550597744
186.3603,263.505938122
186.3738,246.727468504
186.3872,231.373068882
186.4007,217.124649264
186.4141,204.107789642
186.4275,192.131130021
186.4409,181.116600399
186.4544,170.91748078
186.4678,161.614161159
186.4813,153.00063154
186.4947,145.141901919
186.5082,137.8616923
186.5216,131.213562679
186.535,125.091213057
186.5484,119.448353436
186.5577,115.791223698
186.5669,112.367373958
186.5762,109.089954221
186.5854,106.017964481
186.6039,100.310245003
186.6223,95.191435523
186.6408,90.536716046
186.6593,86.314566568
186.6778,82.471997091
186.6962,78.98111761
186.7147,75.764178133
186.7332,72.806388656
186.7517,70.077789178
186.7701,67.565609698
186.7886,65.22022022
186.807,63.04777074
186.8255,61.007901263
186.8439,59.108221782
186.8624,57.315402305
186.8809,55.629032828
186.8994,54.03938335
186.9178,52.54583387
186.9363,51.124684392
186.9548,49.777644915
186.9917,47.289445957
187.0287,45.027967002
187.0656,42.973545045
187.1026,41.08895109
187.1395,39.362848132
187.1748,37.838378129
187.2101,36.424309126
187.2454,35.109204123
187.2806,33.886525118
187.3159,32.740739115
187.3511,31.670865109
187.3864,30.664215106
187.4216,29.7206861
187.4569,28.829772098
187.4922,27.989613095
187.5275,27.196096092
187.5627,26.447631086
187.598,25.736637083
187.6332,25.064188077
187.6685,24.423788074
187.7037,23.816630069
187.7407,23.209845114
187.7776,22.634523156
187.8515,21.563615244
187.9254,20.589287331
187.9993,19.699320418
188.0732,18.883425506
188.1471,18.132924593
188.221,17.440378681
188.2948,16.800261765
188.3587,16.28333157
188.4225,15.798474372
188.4863,15.342103175
188.5501,14.911762977
188.6139,14.505260779
188.6777,14.120636581
188.7415,13.756162383
188.8053,13.410275185
188.8692,13.08106999
188.933,12.768331792
189.0606,12.186162396
189.1882,11.655312001
189.3158,11.169139605
189.3897,10.905770692
189.4636,10.65455478
189.6114,10.185220954
189.7592,9.755143129
189.907,9.359315304
190.0548,8.993540479
190.2026,8.654277654
190.3504,8.338544829
190.4981,8.043996701
190.6325,7.792313097
190.7668,7.55478509
190.9012,7.329662587
191.0355,7.11607458
191.1699,6.912706776
191.3042,6.71902427
191.4386,6.533989766
191.5729,6.35719116
191.8416,6.02528495
192.1103,5.71891104
192.379,5.43446653
192.6476,5.169079417
192.9701,4.872030726
193.2925,4.595353933
193.615,4.336041342
193.9374,4.091948549
194.233,3.879838798
194.5286,3.677697048
194.8242,3.484571198
195.1197,3.299769545
195.4153,3.122609094
195.7108,2.952840541
196.0064,2.790177091
196.3019,2.634779938
196.5572,2.506557149
196.8125,2.38432666
197.0678,2.268689171
197.323,2.16055298
197.4507,2.109602087
197.5783,2.061031591
197.7059,2.015012295
197.8335,1.9717903
197.9612,1.931638207
198.0888,1.894992811
198.2164,1.862265915
198.344,1.83396432
198.465,1.811731938
198.5859,1.794561552
198.7068,1.783080165
198.8277,1.778046671
198.9486,1.780359748
199.0091,1.784604811
199.0695,1.791093838
199.13,1.800017515
199.1904,1.811526215
199.2509,1.825856311
199.3113,1.843174966
199.3715,1.863665946
199.4317,1.887632325
199.4919,1.91535378
199.5521,1.947133396
199.6123,1.983305534
199.6725,2.024239125
199.7327,2.070337661
199.7928,2.121957003
199.8446,2.171308331
199.8964,2.225521344
199.9482,2.284972213
200.0,2.350072985
200.0443,2.410569928
200.0886,2.475839733
200.1329,2.546216136
200.1771,2.621888182
200.2214,2.70359643
200.2657,2.791606996
200.31,2.886393788
200.3542,2.988232751
200.3867,3.068069768
200.4192,3.152373284
200.4517,3.2414
200.4841,3.335128017
200.5166,3.434429333
200.549,3.53900795
200.5815,3.649846566
200.6139,3.766624983
200.6464,3.890454698
200.6789,4.021407014
200.7114,4.15993673
200.7438,4.306070247
200.7763,4.461237662
200.8087,4.62505488
200.825,4.711106137
200.8412,4.799151695
200.8736,4.983125712
200.9061,5.178841528
200.9386,5.386545043
200.9711,5.607099459
201.0035,5.840707976
201.036,6.089841492
201.0684,6.354088009
201.1009,6.636313524
201.1333,6.936131042
201.1658,7.256883557
201.1983,7.599322073
201.2308,7.965268588
201.2632,8.355493105
201.2957,8.774638621
201.3281,9.222599138
201.3606,9.704913654
201.393,10.221700171
201.4255,10.779631686
201.458,11.381103202
201.4905,12.030562718
201.5229,12.730804235
201.5554,13.49190075
201.5878,14.315726267
201.6041,14.757080024
201.6203,15.214955783
201.6365,15.693127542
201.6527,16.1928143
201.669,16.718642057
201.6852,17.265601816
201.7015,17.842035573
201.7177,18.442563331
201.734,19.076505088
201.7502,19.738108847
201.7664,20.433428605
201.7826,21.164892364
201.7989,21.940107121
201.8151,22.75257688
201.8314,23.615702637
201.8476,24.522605395
201.8639,25.488655152
201.8801,26.506634911
201.8963,27.587464669
201.9125,28.736924428
201.9288,29.969354185
201.945,31.276983944
201.9612,32.675433702
201.9774,34.174033461
201.9937,35.793703218
202.0099,37.526562976
202.0261,39.395802735
202.0423,41.416752493
202.0586,43.62088225
202.0748,46.000932009
202.091,48.592131768
202.1072,51.419621526
202.1235,54.531681283
202.1397,57.922231042
202.1559,61.6453308
202.1721,65.741150559
202.1854,69.413780361
202.1987,73.395220162
202.212,77.715349964
202.2253,82.406709766
202.2386,87.504599568
202.2519,93.047249369
202.2652,99.075909171
202.2784,105.583588974
202.2917,112.716238776
202.305,120.477538578
202.3183,128.92177838
202.3315,138.034608183
202.3448,148.014657985
202.3581,158.859897787
202.3714,170.637607588
202.3846,183.317977392
202.3928,191.723657269
202.4009,200.445157149
202.409,209.599687028
202.4171,219.204566907
202.4253,229.404986785
202.4334,239.970116664
202.4415,251.039516544
202.4496,262.631116423
202.4578,274.916416301
202.4659,287.61391618
202.474,300.888216059
202.4821,314.757015938
202.4902,329.237915818
202.4983,344.348215697
202.5145,376.524315455
202.5308,411.638115213
202.547,449.378114971
202.5632,490.05631473
202.5794,533.760914488
202.5957,580.859114245
202.6119,630.817814004
202.6281,683.934613762
202.6443,740.197313521
202.6606,799.936413278
202.6768,862.337013036
202.6931,928.047112794
202.7093,996.098012552
202.7256,1067.12301231
202.7418,1140.00111207
202.7742,1291.38871159
202.8391,1606.33451062
202.8716,1762.33981013
202.904,1910.95580965
202.9365,2048.48520917
202.9527,2111.29320892
202.9689,2169.54820868
202.9847,2221.48940845
203.0004,2267.88960821
203.0161,2308.69480798
203.0318,2343.55420774
203.0477,2372.48350751
203.0635,2394.62180727
203.0794,2410.05140704
203.0952,2418.4431068
203.1,2419.61020673
203.1049,2420.13500666
203.1208,2417.20360642
203.1366,2407.30740618
203.1525,2390.42560595
203.1683,2366.93580571
203.1929,2317.59250534
203.2175,2253.70950498
203.2417,2178.04470462
203.2658,2091.61580426
203.2921,1986.70380387
203.3184,1873.03880347
203.3426,1762.80720311
203.3667,1649.57460275
203.415,1419.32780203
203.4392,1305.53010167
203.4633,1195.10060131
203.4874,1088.71110095
203.5115,987.300100596
203.5291,916.813200333
203.5466,849.961200073
203.5642,786.13829981
203.5817,726.174699549
203.5993,669.442299287
203.6168,616.598699026
203.6344,567.013198764
203.6519,521.188598503
203.664,491.486498323
203.6761,463.363498142
203.6882,436.777897962
203.7002,411.885297783
203.7123,388.221697603
203.7243,366.127197424
203.7364,345.179797244
203.7484,325.670797065
203.7605,307.218396885
203.7725,290.071236706
203.7846,273.886306525
203.7966,258.874886346
203.8087,244.730436166
203.8207,231.631975987
203.8328,219.307105807
203.8448,207.907475628
203.8569,197.191935448
203.869,187.209425267
203.8811,177.912265087
203.8931,169.323844908
203.9052,161.258064728
203.9173,153.747564548
203.9294,146.753214367
203.9414,140.290044188
203.9535,134.215694008
203.9656,128.553193828
203.9777,123.271863647
203.9897,118.382363468
204.0018,113.776613288
204.0138,109.506263109
204.0259,105.477112929
204.0379,101.73470275
204.0495,98.338612577
204.061,95.170672406
204.0725,92.186042234
204.084,89.371182063
204.0955,86.713581892
204.107,84.20169172
204.13,79.573241377
204.1531,75.393101033
204.1761,71.63325069
204.1991,68.220560347
204.2221,65.109360005
204.2452,62.24919966
204.2682,59.632129318
204.2912,57.217598975
204.3142,54.982208632
204.3373,52.897298288
204.3603,50.963787945
204.3833,49.157717602
204.4063,47.466467259
204.4305,45.798966899
204.4546,44.241706539
204.4788,42.772176179
204.5029,41.394205819
204.5271,40.089005459
204.5512,38.8608551
204.5753,37.69852174
204.5994,36.596874381
204.6477,34.553795661
204.6959,32.708627943
204.7442,31.027826223
204.7924,29.496975505
204.8319,28.338924916
204.8714,27.258668327
204.9109,26.248845738
204.9503,25.305294151
204.9898,24.417525562
205.0293,23.582931974
205.0688,22.797012385
205.1082,22.057562798
205.1477,21.357259209
205.1872,20.69477862
205.2267,20.067251032
205.2661,19.473505444
205.3451,18.370688267
205.424,17.372781091
205.4723,16.807039371
205.5206,16.272294651
205.5689,15.766162931
205.6171,15.287449213
205.6654,14.832237493
205.7136,14.400671775
205.7619,13.989401055
205.8101,13.598713336
205.8584,13.225697616
205.9066,12.870770898
205.9549,12.531423178
206.0031,12.20815646
206.0514,11.89882474
206.0996,11.604022021
206.1479,11.321945302
206.1961,11.053310583
206.2488,10.773932798
206.3014,10.509843014
206.3541,10.260196228
206.4067,10.026587444
206.4682,9.775170528
206.4989,9.65971207
206.5296,9.552138613
206.5603,9.453815155
206.591,9.366654697
206.6217,9.29332024
206.6524,9.237485782
206.6678,9.217586553
206.6831,9.204188325
206.6985,9.198031095
206.7138,9.200248867
206.7292,9.212093638
206.7445,9.23481241
206.7599,9.27031918
206.7752,9.319982952
206.7906,9.386561722
206.8059,9.471558494
206.8213,9.578780265
206.8366,9.709845037
206.852,9.869867807
206.8673,10.060529579
206.8827,10.28853135
206.898,10.555522122
206.9057,10.706724007
206.9134,10.870099892
206.9211,11.046367777
206.9287,11.233716664
206.9364,11.437846549
206.9441,11.657193435
206.9518,11.89259632
206.9594,12.141536207
206.9671,12.411455092
206.9748,12.700118977
206.9825,13.008489862
206.9901,13.333142749
206.9978,13.683627634
207.0055,14.05684952
207.0132,14.453874405
207.0208,14.870147291
207.0285,15.317725177
207.0362,15.792418062
207.0439,16.295385947
207.0515,16.820672834
207.0592,17.383253719
207.0669,17.977610604
207.0746,18.60492649
207.0822,19.257560376
207.0899,19.953890262
207.0976,20.686707147
207.1053,21.457194032
207.1129,22.255750919
207.1206,23.104501804
207.1283,23.994322689
207.1436,25.888505461
207.1541,27.288894305
207.1645,28.75931615
207.1749,30.314876995
207.1853,31.95751484
207.1958,33.706042683
207.2062,35.528601528
207.2166,37.442564373
207.227,39.448740218
207.2375,41.568228062
207.2479,43.760731907
207.2583,46.045665752
207.2687,48.422244597
207.2896,53.469927285
207.3104,58.839592975
207.3225,62.112931795
207.3345,65.460692616
207.3586,72.460232257
207.3827,79.769773898
207.4068,87.305051538
207.4277,93.946152227
207.4485,100.577991917
207.4902,113.622211295
207.5143,120.792970936
207.5384,127.525990577
207.5626,133.711830216
207.5669,134.740730152
207.5801,137.752689955
207.5922,140.307039775
207.6042,142.630819596
207.6163,144.749929416
207.6284,146.632409236
207.6404,148.255079057
207.6524,149.625628878
207.6645,150.744428698
207.6775,151.645098504
207.6982,152.421568195
207.7,152.450538168
207.7038,152.491288112
207.7076,152.504508055
207.7189,152.380757887
207.7302,152.013797718
207.751,150.710707408
207.7717,148.6278171
207.7849,146.906546903
207.798,144.909556708
207.8187,141.201706399
207.8393,136.894796092
207.86,132.017415784
207.8806,126.692735477
207.8975,122.030235225
207.9144,117.151444973
207.9482,106.929044469
207.9895,94.037263854
208.0308,81.266553238
208.0609,72.328082789
208.0759,68.047512566
208.0909,63.904062342
208.106,59.884772117
208.121,56.053751894
208.136,52.39240167
208.151,48.907081446
208.1614,46.596271291
208.1717,44.394011138
208.1821,42.258020983
208.1924,40.229410829
208.2028,38.268500674
208.2131,36.412356521
208.2234,34.640746367
208.2337,32.952468214
208.2441,31.330836059
208.2544,29.805322905
208.2648,28.34436775
208.2751,26.973975597
208.2855,25.665240442
208.2958,24.440979288
208.3061,23.285791135
208.3164,22.197128981
208.3254,21.298301847
208.3343,20.455750714
208.3432,19.657486582
208.3521,18.901803449
208.3611,18.179180315
208.37,17.503932182
208.3789,16.86611205
208.3878,16.264044917
208.3968,15.689884783
208.4057,15.15475565
208.4146,14.650501518
208.4235,14.175575385
208.4325,13.723600251
208.4414,13.303141118
208.4503,12.907607986
208.4592,12.535629853
208.4682,12.182081719
208.4771,11.853534586
208.486,11.544722453
208.4949,11.254475321
208.5039,10.978706187
208.5128,10.722470054
208.5217,10.481590921
208.5306,10.255102789
208.5396,10.039768655
208.5485,9.839498522
208.5574,9.651002389
208.5663,9.473506257
208.5752,9.306275124
208.5841,9.148620991
208.593,8.999893859
208.6019,8.859484726
208.616,8.652677516
208.6301,8.463232306
208.6442,8.289265096
208.6583,8.129088885
208.6724,7.981199675
208.6865,7.844248465
208.7006,7.717040255
208.7146,7.599325046
208.7287,7.488486836
208.7428,7.384560626
208.771,7.194591206
208.7992,7.024515785
208.8273,6.871059367
208.8555,6.730196946
208.8837,6.600222526
208.9119,6.479367106
208.94,6.366637687
208.9682,6.260145266
208.9964,6.159439846
209.0527,5.973041007
209.0978,5.835586335
209.1429,5.706986663
209.188,5.586046991
209.233,5.47206732
209.3232,5.260766975
209.4133,5.068761633
209.5035,4.892168288
209.5937,4.728617944
209.6839,4.576126599
209.774,4.433300257
209.8642,4.298593912
209.9544,4.171186568
210.0446,4.050268224
210.1347,3.935297881
210.3151,3.720411192
210.4954,3.523207505
210.6757,3.340835817
210.856,3.17113033
211.0363,3.012451342
211.2166,2.863626755
211.3969,2.723764868
211.5772,2.592125381
211.8177,2.428286496
212.0581,2.276912913
212.2986,2.137024929
212.539,2.008096246
212.7795,1.889606961
212.8997,1.83428647
213.0199,1.781579478
213.1401,1.731499387
213.2603,1.684055295
