W184,W184
708.4387,5.6774142
708.7525,5.60917043
709.0663,5.54398686
709.3801,5.48149194
710.0077,5.36345458
710.6353,5.25300881
711.2629,5.14871329
711.8905,5.04978366
712.5181,4.95553712
713.1457,4.86541464
713.891,4.76312962
714.6363,4.66549587
715.3816,4.57228637
716.1268,4.4823235
716.8721,4.39561092
717.6173,4.3117789
719.1078,4.15218635
720.5984,4.00170635
722.0889,3.85890351
723.5794,3.72261234
725.0699,3.59188642
726.6389,3.45940208
728.2079,3.33135527
729.7769,3.20702963
731.3459,3.08584039
733.0718,2.95554486
734.7977,2.82777989
736.5236,2.70201442
738.2494,2.57779069
739.9753,2.4546533
741.7011,2.33225357
743.427,2.21024325
745.1528,2.0883395
746.8787,1.96627972
748.6046,1.84386485
750.3305,1.72092838
752.0564,1.59736303
753.7823,1.47313784
755.5082,1.34829386
756.3712,1.28568204
757.2341,1.22299275
758.097,1.16026596
758.9599,1.09755434
760.2936,1.00083087
761.6272,0.90467382
762.9609,0.8095415
764.2945,0.7160851
764.9614,0.6702209
765.6282,0.6251373
766.295,0.5808552
766.9618,0.5375871
767.6286,0.4956951
768.2954,0.4553344
768.9622,0.4167438
769.629,0.3801892
770.0605,0.3578036
770.492,0.3365775
770.9235,0.3166248
771.3549,0.2980743
771.7864,0.2810654
772.0022,0.27319056
772.2179,0.26576993
772.4337,0.25882044
772.6494,0.25237401
772.8651,0.24645357
773.0808,0.24108756
773.3946,0.23433242
773.7084,0.22891217
774.0222,0.2249336
774.336,0.22251318
774.4929,0.2219261
774.6498,0.22177629
774.8067,0.222080763
774.9636,0.222857053
775.0421,0.2234283
775.1205,0.224123776
775.199,0.224947658
775.2774,0.225900654
775.3559,0.226987928
775.4343,0.228209633
775.5127,0.229570172
775.5911,0.23107262
775.6451,0.232191754
775.699,0.233378622
775.753,0.23463872
775.8069,0.235968466
775.8609,0.237374032
775.9148,0.238851279
776.0226,0.242032895
776.1305,0.245528437
776.2384,0.249344551
776.3463,0.253490581
776.4541,0.25797213
776.562,0.2628077
776.6699,0.26800382
776.8856,0.27951697
777.1013,0.29261127
777.317,0.30739116
777.5328,0.32397916
777.7485,0.34248559
777.9642,0.36305645
778.1799,0.38584509
778.3957,0.4110345
778.6114,0.438793
778.8271,0.4693474
779.0428,0.5029435
779.1507,0.5209772
779.2586,0.5398812
779.3665,0.5596978
779.4743,0.5804534
779.5822,0.6022363
779.6901,0.6250821
779.798,0.6490504
779.9058,0.6741828
780.0137,0.700598
780.1216,0.7283531
780.2295,0.7575372
780.3373,0.7882205
780.4452,0.8205718
780.553,0.8546573
780.6609,0.890684
780.7687,0.92875
780.9256,0.9882558
781.0825,1.0532759
781.2394,1.1247283
781.3179,1.1632553
781.3963,1.2038238
781.4748,1.2467624
781.5532,1.2922256
781.6317,1.3406519
781.7101,1.3923243
781.7886,1.4478983
781.867,1.5079322
781.9455,1.573555
782.0239,1.6460078
782.073,1.6957985
782.122,1.7496998
782.1711,1.8088636
782.2201,1.8742655
782.2692,1.94777
782.3182,2.0311559
782.3672,2.1272593
782.4162,2.2395516
782.4408,2.3033828
782.4653,2.3727662
782.4898,2.4486921
782.5143,2.531987
782.5388,2.623577
782.5633,2.724487
782.5878,2.835856
782.6123,2.958941
782.6369,3.095708
782.6614,3.246563
782.6859,3.413689
782.7104,3.59888
782.7349,3.804079
782.7594,4.031378
782.7839,4.283018
782.8084,4.561391
782.8219,4.727118
782.8354,4.902172
782.8489,5.087007
782.8624,5.282088
782.8759,5.487894
782.8894,5.704914
782.9029,5.933645
782.9163,6.172764
782.9298,6.426349
782.9433,6.693183
782.9568,6.973794
782.9703,7.268711
782.9838,7.578468
782.9973,7.903599
783.0108,8.244636
783.0242,8.599402
783.0377,8.973715
783.0512,9.365508
783.0647,9.775293
783.0782,10.203569
783.0917,10.650824
783.1052,11.11753
783.1187,11.60414
783.1321,12.107254
783.1456,12.634788
783.1591,13.183444
783.186,14.341038
783.213,15.591054
783.2399,16.926027
783.2694,18.494111
783.2988,20.16551
783.3282,21.944456
783.3576,23.828627
783.3871,25.821145
783.4165,27.903055
783.4459,30.073865
783.4753,32.324744
783.5195,35.835715
783.5636,39.45188
783.6518,46.81106
783.7058,51.2281
783.7597,55.41834
783.8087,58.92848
783.8577,62.05437
783.8847,63.57958
783.9116,64.9421
783.9386,66.13949
783.9655,67.1517
783.9998,68.16566
784.0268,68.73605
784.0537,69.09851
784.0841,69.25631
784.0978,69.23941
784.1,69.23159
784.1069,69.19793
784.1137,69.1512
784.1274,69.01627
784.1488,68.69713
784.1679,68.30202
784.1871,67.80189
784.2062,67.20428
784.241,65.86811
784.2793,64.04982
784.3175,61.90545
784.3558,59.46215
784.3941,56.76773
784.4323,53.87552
784.4705,50.82558
784.5471,44.423352
784.6236,37.947543
784.6758,33.646969
784.7019,31.564828
784.728,29.540241
784.7541,27.580926
784.7802,25.693486
784.8063,23.883431
784.8324,22.155193
784.8516,20.938063
784.8707,19.774006
784.8899,18.651538
784.909,17.582791
784.9282,16.556755
784.9473,15.584071
784.9664,14.658987
784.9855,13.781051
785.0047,12.945364
785.0238,12.159815
785.0429,11.418956
785.062,10.721687
785.0812,10.063472
785.1003,9.449849
785.1194,8.875882
785.1385,8.340108
785.1577,7.838491
785.1768,7.374697
785.196,6.942269
785.2151,6.544111
785.2343,6.174439
785.2534,5.835507
785.2725,5.523741
785.2916,5.237588
785.3108,4.974223
785.3299,4.734903
785.3491,4.51567
785.3682,4.317411
785.3874,4.136701
785.4065,3.974132
785.4256,3.827489
785.4447,3.695605
785.4639,3.576785
785.483,3.47121
785.5022,3.376773
785.5213,3.293519
785.5405,3.219692
785.5596,3.155238
785.5787,3.098983
785.5978,3.050215
785.617,3.008072
785.6361,2.972377
785.6552,2.942328
785.6743,2.917405
785.7126,2.880987
785.7508,2.859933
785.7961,2.850887
785.8413,2.855504
785.8865,2.870748
785.9317,2.8942692
785.977,2.9243223
786.0222,2.9593746
786.0674,2.9984234
786.1126,3.0406654
786.2031,3.1325808
786.2935,3.231724
786.384,3.3365664
786.4744,3.4459424
786.6206,3.6314979
786.7667,3.8269274
786.9128,4.0321611
787.0589,4.2473243
787.205,4.4727331
787.3511,4.7088219
787.4972,4.9561181
787.6433,5.2152158
787.7895,5.4869659
787.9356,5.7717132
788.0817,6.0704169
788.2278,6.3839111
788.3739,6.713093
788.52,7.058929
788.6661,7.422452
788.8122,7.804775
788.9584,8.207379
789.1045,8.630997
789.2506,9.077283
789.3967,9.547728
789.5428,10.04394
789.6889,10.567649
789.835,11.120725
789.9811,11.705182
790.1273,12.323627
790.2734,12.977563
790.4195,13.66994
790.5656,14.403535
790.7117,15.18137
790.8578,16.006812
791.0039,16.883547
791.15,17.815658
791.3031,18.856712
791.4562,19.969094
791.6093,21.158982
791.7623,22.432263
791.9154,23.798058
792.0685,25.26386
792.2216,26.838854
792.3746,28.532191
792.5277,30.357579
792.6808,32.326846
792.8339,34.454472
792.9869,36.755203
793.14,39.250413
793.2931,41.959489
793.4462,44.906059
793.5992,48.114835
793.7523,51.620699
793.9054,55.456839
794.0585,59.663725
794.2115,64.284877
794.3646,69.380398
794.4411,72.122406
794.5176,75.006482
794.5942,78.046191
794.6707,81.243919
794.7472,84.614708
794.8237,88.170681
794.9003,91.930057
794.9768,95.897364
795.0534,100.098656
795.1299,104.540016
795.2065,109.251743
795.283,114.241794
795.3595,119.538562
795.436,125.166461
795.5126,131.160419
795.5891,137.534492
795.6657,144.337792
795.7422,151.588864
795.8188,159.346546
795.8953,167.634723
795.9718,176.51228
796.0483,186.03374
796.1388,198.21253
796.2293,211.49071
796.3198,225.9972
796.4102,241.8605
796.5007,259.28336
796.5911,278.4186
796.6816,299.52758
796.772,322.81365
796.8486,344.47709
796.9251,368.0875
797.0016,393.88906
797.0781,422.12344
797.1547,453.09978
797.2312,487.0309
797.3077,524.27502
797.3842,565.17671
797.4608,610.16408
797.5373,659.50326
797.6139,713.71583
797.6904,773.04856
797.767,838.02589
797.8435,908.80653
797.92,985.73357
797.9965,1068.9732
798.0738,1159.5329
798.151,1256.30979
798.2283,1359.20768
798.3055,1467.36429
798.3828,1580.18261
798.46,1696.19563
798.6145,1932.16278
798.7002,2060.69596
798.7859,2183.70946
798.8716,2297.922
798.9573,2400.0232
799.043,2486.8621
799.1287,2555.6398
799.1716,2582.5494
799.2144,2604.0874
799.2572,2620.1488
799.3,2630.6089
799.3572,2635.7274
799.4072,2631.8846
799.4572,2620.3757
799.5072,2601.3881
799.5572,2575.2002
799.6072,2542.1747
799.6572,2502.7513
799.7072,2457.4305
799.7571,2406.8735
799.8571,2291.94273
799.957,2163.1805
800.057,2025.36737
800.1569,1883.50232
800.2595,1737.80592
800.3621,1595.77441
800.4647,1460.21763
800.5672,1333.19739
800.6185,1273.16885
800.6698,1215.62297
800.7211,1160.60663
800.7724,1108.12938
800.8237,1058.1767
800.875,1010.71213
800.9263,965.67879
800.9775,923.08695
801.03,881.76972
801.0825,842.74205
801.135,805.90086
801.1875,771.1396
801.24,738.35032
801.2925,707.42532
801.345,678.25834
801.3974,650.79695
801.4499,624.83663
801.5024,600.33549
801.5549,577.20214
801.6074,555.34982
801.6599,534.6969
801.7124,515.16609
801.7649,496.6852
801.8173,479.21897
801.8698,462.63756
801.9223,446.91618
801.9748,431.99974
802.0272,417.86347
802.1322,391.61013
802.2371,367.86467
802.3421,346.28623
802.447,326.66087
802.552,308.73034
802.6569,292.337705
802.7238,282.599917
802.7906,273.387467
802.8574,264.65041
802.9242,256.356501
803.0578,240.982697
803.1914,227.056751
803.325,214.400594
803.4586,202.862656
803.5922,192.312693
803.7258,182.639232
803.8308,175.58864
803.9358,168.978781
804.0408,162.773271
804.1457,156.944479
804.2507,151.452003
804.3556,146.279758
804.4606,141.393616
804.5655,136.781241
804.6705,132.413921
804.7755,128.278302
804.8805,124.357726
804.9854,120.640722
805.1953,113.749281
805.4052,107.507569
805.6152,101.831735
805.8251,96.65837
806.0351,91.923899
806.245,87.582638
806.455,83.587338
806.6649,79.90465
806.8748,76.500494
807.0847,73.346923
807.266,70.805772
807.4473,68.418912
807.6286,66.173323
807.8099,64.05719
807.9912,62.059969
808.1725,60.172342
808.3538,58.386146
808.5351,56.694089
808.7164,55.089567
808.8977,53.566537
809.079,52.119404
809.2603,50.743028
809.6229,48.184025
809.9855,45.856114
810.1955,44.6023146
810.4054,43.4122152
810.6154,42.2803347
810.8253,41.2037429
811.2452,39.1999941
811.665,37.3756304
812.0849,35.7080531
812.5048,34.1792212
812.9247,32.773338
813.3445,31.4771356
813.6308,30.649791
813.9171,29.8645519
814.2034,29.1184378
814.4896,28.4090353
814.7759,27.7335333
815.0622,27.0901706
815.6347,25.8918562
816.2073,24.7957901
816.7798,23.7892566
817.3523,22.8632209
817.9248,22.0090243
818.3447,21.4236339
818.7646,20.8699887
819.1845,20.3456324
819.6043,19.8484988
820.0242,19.3763506
820.4441,18.927495
820.864,18.5003016
821.2838,18.0933569
821.7037,17.7051053
822.1236,17.3344013
822.9633,16.6412345
823.803,16.0056748
824.6427,15.4209022
825.5588,14.834044
826.4749,14.2942925
827.391,13.7961832
828.307,13.3350863
829.2231,12.9068989
830.1392,12.5083717
831.0553,12.1379577
831.9713,11.789903
832.8111,11.4894622
833.6508,11.2054722
834.4906,10.9365166
835.3303,10.6817016
836.1701,10.43962262
837.0098,10.20924347
837.8495,9.98987899
838.6892,9.78062188
839.529,9.58055268
840.3687,9.38923507
842.0482,9.03020577
843.7277,8.69917832
845.4071,8.39250716
846.3996,8.2215472
847.392,8.0575269
849.3768,7.74823001
851.3616,7.46120073
853.3464,7.19354613
855.3312,6.9427312
857.316,6.7082358
859.3008,6.48461717
861.2856,6.27273527
863.4231,6.05617824
865.5606,5.84994675
867.6981,5.65261744
869.8356,5.46301519
871.9731,5.2801686
874.1106,5.1032591
876.2481,4.93156338
878.3855,4.76441457
881.5918,4.52077572
883.195,4.40136724
884.7981,4.28359222
886.4013,4.16682823
888.0044,4.05106358
891.2106,3.82176392
892.8138,3.70777939
894.4169,3.59400891
896.0201,3.48023354
897.6232,3.3663422
899.2264,3.25203852
900.8295,3.13730071
902.4326,3.02188554
904.0357,2.9056704
905.7152,2.7827183
907.3946,2.65844217
909.0741,2.53263221
910.7535,2.40511282
912.433,2.27570376
914.1124,2.14424669
915.7919,2.01059573
917.4713,1.87466993
918.8455,1.76170562
920.2196,1.64719811
921.5937,1.53120184
922.9678,1.41384415
923.6549,1.35471882
924.342,1.295338
925.0291,1.2357604
925.7161,1.1760419
926.4032,1.1162437
927.0902,1.0564536
927.7773,0.996764
928.4643,0.9373189
929.2659,0.8684552
930.0675,0.8004019
930.8691,0.7335117
931.6706,0.6682276
932.4722,0.6050695
933.2737,0.5447144
933.6745,0.5158247
934.0753,0.4879362
934.4761,0.4611698
934.8768,0.4356978
935.2967,0.4106016
935.7166,0.3873542
936.1365,0.3661824
936.3464,0.3564583
936.5563,0.3473553
936.7663,0.3389091
936.9762,0.33116951
937.1861,0.32417721
937.396,0.3179795
937.606,0.31262449
937.8159,0.30817107
938.0258,0.30467288
938.2357,0.30218971
938.4075,0.30095655
938.5793,0.30048194
938.7511,0.30080488
938.9228,0.30196656
939.0946,0.304014059
939.1805,0.305385119
939.2663,0.306994283
939.3522,0.308851872
939.4381,0.310963027
939.524,0.313334571
939.6098,0.315970404
939.6623,0.317717854
939.7148,0.319569658
939.7673,0.3215272
939.8198,0.323592487
939.9248,0.328052505
940.0297,0.33295894
940.1347,0.338335571
940.2396,0.34418704
940.3446,0.35054006
940.4495,0.35739871
940.5545,0.36479277
940.6595,0.37273345
940.8694,0.39031864
941.0793,0.41031423
941.2892,0.43288513
941.4992,0.45822155
941.7091,0.48649062
941.9191,0.5179258
942.129,0.5527195
942.339,0.5911453
942.5489,0.6334261
942.6539,0.6561166
942.7589,0.6798832
942.8639,0.7047648
942.9688,0.7307764
943.0738,0.7580096
943.1788,0.7864839
943.2838,0.816245
943.3887,0.8473101
943.4937,0.8797879
943.5986,0.9136682
943.7036,0.9490694
943.8085,0.9859801
943.9135,1.0245295
944.0185,1.0647441
944.1235,1.1066879
944.2284,1.1503853
944.3334,1.1959891
944.4383,1.2434854
944.5433,1.2930407
944.6482,1.3446402
944.7532,1.3984657
944.8582,1.454556
944.9632,1.5130026
945.0681,1.5738419
945.1731,1.63729
945.278,1.7033307
945.383,1.7721997
945.4879,1.8438813
945.5929,1.9186332
945.6979,1.9965149
945.8029,2.0776592
945.9078,2.1621262
946.0128,2.2502211
946.1177,2.3419335
946.2227,2.4375973
946.3276,2.5372039
946.4326,2.6411222
946.5376,2.7494481
946.6426,2.8623818
946.7475,2.9800188
946.8525,3.1028069
946.9575,3.2308677
947.0625,3.3644514
947.1674,3.5036804
947.2724,3.6490975
947.3774,3.8008643
947.4824,3.9592886
947.5873,4.1245345
947.6923,4.297264
947.7972,4.477513
947.9022,4.666012
948.0071,4.862813
948.1121,5.068728
948.2171,5.284037
948.3221,5.509232
948.427,5.744608
948.532,5.991173
948.637,6.2493
948.742,6.519624
948.8469,6.802541
948.9519,7.099313
949.0569,7.410444
949.1619,7.736758
949.2668,8.078801
949.3718,8.438166
949.4767,8.815176
949.5817,9.211633
949.6866,9.62794
949.7916,10.066138
949.8966,10.527186
950.0016,11.012528
950.1065,11.523223
950.2115,12.061922
950.3164,12.629413
950.4214,13.228736
950.5263,13.860873
950.6313,14.529321
950.7363,15.235982
950.8413,15.98357
950.9462,16.774243
951.0512,17.612699
951.1561,18.500829
951.2611,19.44412
951.366,20.444934
951.5187,22.015592
951.6714,23.735419
951.8241,25.62255
951.9768,27.697943
952.0532,28.814426
952.1295,29.985886
952.2059,31.219067
952.2822,32.51467
952.3586,33.880406
952.4349,35.317297
952.5112,36.832124
952.5875,38.430292
952.6925,40.776823
952.7975,43.309472
952.9025,46.047385
953.0074,49.009262
953.1124,52.225223
953.2173,55.716941
953.3223,59.522788
953.4272,63.671745
953.5322,68.213368
953.6372,73.191848
953.7422,78.662667
953.8471,84.684194
953.9521,91.342836
954.0046,94.935874
954.057,98.713459
954.1095,102.703372
954.162,106.913108
954.2145,111.358473
954.2669,116.04746
954.3194,121.01665
954.3719,126.27777
954.4244,131.85309
954.4769,137.76691
954.5294,144.04599
954.5819,150.71922
954.6344,157.8186
954.6868,165.36413
954.7393,173.42266
954.7918,182.0222
954.8443,191.2084
954.8968,201.03139
954.9493,211.5459
955.0018,222.81184
955.0543,234.89437
955.1067,247.83863
955.1735,265.74369
955.2403,285.38333
955.3071,306.94744
955.3739,330.64285
955.4407,356.69221
955.5075,385.3326
955.5743,416.81279
955.641,451.33422
955.6935,480.84399
955.746,512.54649
955.7985,546.55833
955.851,582.98729
955.9035,621.92796
955.956,663.45786
956.0085,707.63208
956.0609,754.38663
956.1134,803.89467
956.1659,856.02598
956.2184,910.69348
956.2708,967.64998
956.3758,1088.16277
956.4807,1215.13049
956.6159,1383.24338
956.7511,1548.0201
956.8187,1625.849
956.8863,1698.7441
956.9539,1765.2818
957.0214,1824.0216
957.0911,1875.2832
957.1607,1915.7818
957.2304,1944.6937
957.3,1961.2814
957.3465,1965.3406
957.3872,1964.2497
957.4279,1958.8522
957.4686,1949.213
957.5093,1935.4364
957.5907,1896.0572
957.672,1842.2707
957.7534,1775.8457
957.8348,1699.042
957.9162,1614.23035
957.9975,1523.93428
958.218,1268.64869
958.3283,1144.07771
958.3834,1084.22661
958.4385,1026.38652
958.4928,971.58472
958.547,919.22859
958.6013,869.23958
958.6555,821.86872
958.7098,776.96605
958.764,734.6863
958.8182,694.90344
958.8724,657.55277
958.9143,630.29234
958.9562,604.39075
958.9981,579.79897
959.04,556.46563
959.0819,534.33719
959.1238,513.35907
959.1657,493.4766
959.2076,474.63497
959.2495,456.78035
959.2914,439.86019
959.3333,423.82318
959.3752,408.61995
959.4171,394.20295
959.459,380.52671
959.5009,367.54787
959.5428,355.22548
959.5971,340.16943
959.6513,326.09632
959.7056,312.88084
959.7598,300.50422
959.8141,288.85862
959.8683,277.9297
959.9225,267.64324
959.9767,257.9512
960.031,248.79338
960.0852,240.16308
960.1394,232.00629
960.1936,224.2891
960.2479,216.96762
960.3021,210.04033
960.4105,197.224693
960.519,185.634658
960.6275,175.126722
960.736,165.56856
960.8444,156.854899
960.9529,148.873269
961.0613,141.555451
961.1698,134.816072
961.2782,128.60567
961.3719,123.61656
961.4656,118.946537
961.5593,114.568167
961.6529,110.461116
961.7466,106.594612
961.8403,102.953528
961.934,99.519997
962.0276,96.281393
962.1213,93.216334
962.215,90.315292
962.3087,87.566403
962.4023,84.961591
962.5896,80.134362
962.7769,75.764835
962.8854,73.419883
962.9939,71.199157
963.1024,69.093734
963.2108,67.097282
963.4277,63.394702
963.6446,60.039416
963.8616,56.986368
964.0785,54.20142
964.2954,51.65169
964.5123,49.310338
964.7687,46.780065
965.0251,44.476602
965.2815,42.372659
965.5378,40.445778
965.7942,38.674399
966.0505,37.042396
966.3069,35.533155
966.5632,34.134681
966.7802,33.028452
966.9971,31.987798
967.214,31.0070253
967.4309,30.0814192
967.6479,29.2063322
967.8648,28.378698
968.0817,27.5945582
968.2986,26.8507294
968.5156,26.1439809
968.7325,25.4723155
968.9494,24.833008
969.1663,24.2238581
969.6001,23.088128
970.0339,22.0509619
970.4678,21.1001829
970.9016,20.2260819
971.3355,19.4195633
971.7693,18.6735231
972.2032,17.9811826
972.637,17.3373111
973.0708,16.7370325
973.5046,16.176434
973.9188,15.6747008
974.3329,15.2021913
974.747,14.7558289
975.1611,14.3335941
975.5753,13.9336668
975.9894,13.5545071
976.4035,13.1943809
976.8176,12.8517843
977.2318,12.5252882
977.6459,12.213846
978.06,11.9162295
978.4741,11.6314477
978.8882,11.3585537
979.3023,11.0966944
980.1305,10.603014
980.9982,10.1237844
981.8659,9.6780294
982.7336,9.2609961
983.6012,8.8685443
984.4689,8.4968257
985.3366,8.1424351
986.2043,7.802093
986.6381,7.636202
987.0719,7.4726075
987.7029,7.23788
988.3339,7.005766
988.8072,6.832505
989.2805,6.6592098
989.7538,6.4851032
990.2271,6.3093023
990.7004,6.1307967
991.1737,5.9484081
991.4104,5.8553136
991.647,5.7607478
991.8836,5.6644551
992.1202,5.5661948
992.3569,5.4656511
992.5935,5.3625967
992.8302,5.2565974
993.0668,5.1473543
993.3035,5.0343487
993.5401,4.9172022
993.7767,4.7953424
994.0133,4.6681846
994.1711,4.5801186
994.3289,4.4892107
994.4867,4.3952534
994.6444,4.2981003
994.8022,4.1974285
994.9599,4.0931947
995.1177,3.9851549
995.1966,3.9297234
995.2754,3.8734407
995.3839,3.7944996
995.4924,3.714035
995.6009,3.6323445
995.7093,3.5499973
995.8178,3.4677174
995.872,3.4271097
995.9262,3.3871853
995.9805,3.3482581
996.0347,3.3109844
996.0889,3.2759872
996.1431,3.2442062
996.1875,3.2214449
996.2319,3.2026023
996.2763,3.1888483
996.3206,3.1816781
996.365,3.1829472
996.4094,3.195066
996.4538,3.22104
996.4981,3.264507
996.5425,3.330328
996.5869,3.424204
996.6091,3.48382
996.6313,3.553222
996.6535,3.633542
996.6756,3.725574
996.6978,3.831509
996.72,3.952451
996.7422,4.090031
996.7643,4.245277
996.7865,4.421523
996.8087,4.620202
996.8309,4.843587
996.853,5.092935
996.8802,5.440634
996.9073,5.836756
996.9209,6.056003
996.9344,6.288144
996.948,6.537404
996.9615,6.80092
996.9751,7.083441
996.9887,7.383957
997.0023,7.703376
997.0158,8.040069
997.0294,8.399989
997.0429,8.778828
997.0565,9.183224
997.07,9.608271
997.0836,10.061348
997.0972,10.540511
997.1108,11.046903
997.1243,11.577652
997.1379,12.141809
997.1514,12.732272
997.165,13.35902
997.1785,14.014071
997.1921,14.7084
997.2056,15.433064
997.2192,16.200097
997.2327,16.999512
997.2463,17.84447
997.2598,18.723852
997.2734,19.652011
997.2869,20.61661
997.3042,21.91781
997.3214,23.28646
997.3387,24.74115
997.3559,26.26765
997.3732,27.88629
997.3904,29.5808
997.4077,31.37329
997.4249,33.24533
997.4422,35.22081
997.4594,37.27891
997.4767,39.44545
997.4939,41.69702
997.5112,44.06133
997.5284,46.51229
997.5457,49.07945
997.5629,51.73393
997.5827,54.91644
997.6024,58.21786
997.6221,61.65369
997.6418,65.22319
997.669,70.36879
997.6961,75.74091
997.7232,81.35034
997.7503,87.187
997.7774,93.23827
997.8045,99.48903
997.8587,112.51551
997.913,126.11931
997.9672,140.03819
998.0214,154.04971
998.0756,167.87803
998.1126,177.06124
998.1496,185.92401
998.2038,198.12476
998.2581,209.14732
998.2852,214.10982
998.3123,218.66975
998.3394,222.79698
998.3665,226.4642
998.3936,229.64702
998.4207,232.32431
998.4474,234.45069
998.474,236.05122
998.5,237.10699
998.5044,237.23545
998.5186,237.5506
998.5327,237.71294
998.5609,237.58773
998.5904,236.81856
998.6199,235.40595
998.6507,233.26096
998.6814,230.46443
998.7122,227.02701
998.7429,223.00539
998.7848,216.6286
998.8267,209.32903
998.8882,197.20302
998.9496,183.79456
999.0111,169.49038
999.0725,154.75874
999.1256,141.95979
999.1787,129.34857
999.2318,117.12444
999.2848,105.47447
999.3156,99.01001
999.3463,92.81568
999.3771,86.86711
999.4078,81.21507
999.4386,75.83134
999.4693,70.75608
999.5,65.97345
999.5307,61.48273
999.5517,58.57744
999.5726,55.81848
999.5936,53.17739
999.6145,50.67681
999.6355,48.29
999.6564,46.03657
999.6774,43.89153
999.6983,41.8717
999.7193,39.95394
999.7402,38.152531
999.7612,36.446179
999.7821,34.846985
999.8031,33.335408
999.824,31.921626
999.845,30.587871
999.8659,29.342652
999.8827,28.398359
999.8995,27.502237
999.9163,26.652232
999.933,25.850962
999.9498,25.086833
999.9665,24.367013
999.9833,23.680999
1000.0,23.035103
1000.015,22.484141
1000.029,21.993679
1000.043,21.525166
1000.057,21.077652
1000.072,20.620411
1000.086,20.213464
1000.114,19.45348
1000.143,18.736325
1000.171,18.105183
1000.199,17.528545
1000.227,17.001218
1000.256,16.501974
1000.284,16.060747
1000.313,15.641746
1000.341,15.270175
1000.37,14.915976
1000.398,14.600555
1000.426,14.308567
1000.454,14.037637
1000.498,13.649417
1000.542,13.300853
1000.586,12.985971
1000.63,12.6997693
1000.674,12.438083
1000.718,12.197477
1000.762,11.9750694
1000.805,11.7730178
1000.849,11.5799981
1000.893,11.3991943
1000.937,11.2292393
1000.98,11.0725023
1001.068,10.7768065
1001.155,10.5126622
1001.212,10.3525646
1001.269,10.2015078
1001.382,9.9254994
1001.496,9.6742066
1001.609,9.4478618
1001.723,9.239122
1001.836,9.049001
1001.949,8.8734344
1002.062,8.7106411
1002.16,8.5786359
1002.258,8.4542739
1002.454,8.2256666
1002.65,8.020015
1002.845,7.8344874
1003.041,7.6642423
1003.237,7.5079135
1003.433,7.3635876
1003.628,7.2303505
1003.917,7.0491882
1004.205,6.8850936
1004.494,6.7342943
1004.782,6.5957417
1005.071,6.4667563
1005.359,6.346824
1005.647,6.2343381
1005.935,6.1283759
1006.224,6.0278437
1006.512,5.9327962
1007.089,5.7556658
1007.666,5.5934222
1008.243,5.44347
1008.82,5.30374951
1009.397,5.17239419
1009.974,5.04812911
1010.55,4.93027521
1011.127,4.81763099
1011.704,4.70972779
1012.281,4.60600106
1012.858,4.50597844
1014.012,4.31559428
1015.166,4.13639702
1016.32,3.96536081
1017.474,3.8016152
1018.628,3.64408182
1019.782,3.4918462
1021.596,3.26151954
1023.409,3.04032662
1025.222,2.82648442
1027.035,2.61875808
1028.849,2.41605706
1030.662,2.21794754
1032.475,2.02384662
1034.288,1.83349103
1035.937,1.66359018
1037.585,1.4970012
1039.234,1.3338305
1040.882,1.174817
1042.531,1.0205718
1044.179,0.8723809
1045.003,0.8009564
1045.827,0.7315541
1046.651,0.6643433
1047.475,0.5999903
1048.052,0.5567494
1048.629,0.5151347
1049.206,0.475273
1049.783,0.437342
1050.36,0.4015913
1050.649,0.3845719
1050.937,0.3682326
1051.226,0.3524879
1051.514,0.3374774
1051.803,0.3231299
1052.091,0.3095798
1052.545,0.2898245
1052.772,0.28072435
1052.998,0.27220591
1053.225,0.264215
1053.452,0.25681271
1053.679,0.25002224
1053.905,0.24389341
1054.132,0.23839704
1054.359,0.23358795
1054.586,0.22949347
1054.812,0.22615523
1055.039,0.22357355
1055.265,0.22180195
1055.492,0.220857225
1055.605,0.22070917
1055.718,0.220781175
1055.883,0.22129051
1055.966,0.221731979
1056.048,0.222292349
1056.131,0.222987015
1056.213,0.223801204
1056.296,0.224756503
1056.378,0.225831945
1056.456,0.226977907
1056.533,0.228228532
1056.61,0.229599235
1056.687,0.231091622
1056.765,0.232729154
1056.842,0.234471423
1056.919,0.236340332
1056.996,0.238337581
1057.151,0.24275405
1057.305,0.24767834
1057.46,0.25319009
1057.614,0.2592347
1057.769,0.26590846
1057.923,0.27314357
1058.232,0.28955321
1058.541,0.308615
1058.85,0.33048247
1059.077,0.34842769
1059.304,0.36804218
1059.531,0.3893981
1059.757,0.4124654
1059.984,0.4375285
1060.21,0.4644499
1060.437,0.4935561
1060.663,0.524683
1060.89,0.5582035
1061.117,0.5940874
1061.344,0.6324429
1061.57,0.6731977
1061.797,0.7168316
1062.024,0.7632963
1062.251,0.8127247
1062.477,0.8650183
1062.704,0.9207867
1062.931,0.9799614
1063.158,1.0427064
1063.384,1.1088937
1063.611,1.1792912
1063.837,1.2534704
1064.064,1.3322914
1064.29,1.4152747
1064.538,1.5117829
1064.785,1.6138803
1065.032,1.7222853
1065.279,1.8373689
1065.527,1.9600311
1065.774,2.0896911
1066.021,2.2272408
1066.268,2.373107
1066.495,2.5148964
1066.722,2.6645029
1066.949,2.8223649
1067.175,2.9881995
1067.402,3.1639737
1067.628,3.3486648
1067.855,3.5444686
1068.081,3.7502527
