Cu63,Cu63
9862.916,24.4121576
9865.245,25.6437457
9867.573,26.9473622
9869.902,28.3286049
9872.23,29.7908695
9874.559,31.3400743
9876.887,32.9795519
9879.216,34.7153087
9881.544,36.5503206
9883.872,38.4894901
9886.2,40.5366274
9888.722,42.8800189
9891.244,45.3572009
9893.766,47.9699594
9896.288,50.7182908
9898.81,53.600079
9901.332,56.6109707
9906.375,62.9931295
9911.419,69.7349704
9916.463,76.6260155
9921.507,83.4394141
9924.029,86.7065862
9926.55,89.8154412
9929.913,93.632598
9933.275,96.9662372
9936.638,99.7135465
9940.0,101.7874028
9943.363,103.130402
9946.725,103.7149633
9949.458,103.6353463
9952.19,103.0784795
9954.922,102.075876
9957.654,100.6689786
9960.386,98.9058775
9963.118,96.8370204
9965.85,94.5102139
9968.582,91.9799954
9974.046,86.5739731
9979.51,80.9338824
9984.974,75.30445
9987.706,72.5560399
9990.438,69.8749333
9994.159,66.3516218
9997.879,62.996886
10001.6,59.8212579
10005.32,56.8296638
10009.04,54.020134
10012.76,51.3882996
10016.48,48.9273608
10020.2,46.6290034
10023.83,44.5342141
10027.46,42.5766175
10031.09,40.7472867
10034.72,39.0374711
10038.35,37.4387368
10041.98,35.9430466
10045.61,34.5429313
10049.24,33.2325181
10052.71,32.0595014
10056.17,30.9572591
10059.64,29.9132528
10063.1,28.9312544
10066.57,28.0019555
10070.03,27.1267686
10073.5,26.2969414
10076.96,25.5140589
10080.43,24.7704491
10083.89,24.0675265
10090.82,22.765301
10097.75,21.5887547
10104.67,20.52353695
10111.93,19.50905382
10119.19,18.58704162
10126.45,17.74622413
10133.7,16.97791626
10140.96,16.27167519
10148.22,15.62145941
10155.48,15.02108859
10162.73,14.4658939
10171.97,13.81527128
10181.21,13.22084184
10190.45,12.67556175
10199.69,12.17350652
10208.93,11.71235956
10218.17,11.28138406
10227.41,10.88021017
10236.65,10.50570023
10250.51,9.98760412
10264.36,9.51194621
10278.22,9.07321002
10285.15,8.86442205
10292.07,8.66100962
10298.34,8.47949449
10304.61,8.29776449
10307.75,8.20523678
10310.88,8.11063414
10314.02,8.0114314
10315.59,7.95924588
10317.15,7.90491062
10318.31,7.86245731
10319.46,7.8184308
10320.04,7.79562978
10320.62,7.77276057
10321.2,7.75045327
10321.77,7.7302267
10322.35,7.71343771
10322.64,7.7074829
10322.93,7.7039086
10323.22,7.7034501
10323.51,7.7069957
10323.8,7.7156035
10324.08,7.7298777
10324.37,7.7522159
10324.66,7.7838215
10324.95,7.8264586
10325.24,7.8820301
10325.53,7.9525343
10325.82,8.0400079
10326.11,8.1464473
10326.39,8.2689654
10326.59,8.3691933
10326.79,8.480532
10326.99,8.603328
10327.18,8.730806
10327.38,8.876475
10327.57,9.025718
10327.77,9.194033
10327.96,9.364224
10328.36,9.752791
10328.75,10.165163
10329.53,11.047331
10329.84,11.400154
10330.15,11.742316
10330.46,12.065358
10330.62,12.221838
10330.77,12.360878
10330.94,12.508349
10331.1,12.636291
10331.32,12.793263
10331.54,12.926329
10331.71,13.011602
10331.88,13.080808
10332.0,13.119691
10332.15,13.156449
10332.31,13.180966
10332.46,13.190094
10332.63,13.184262
10332.8,13.161435
10332.98,13.119138
10333.15,13.062614
10333.32,12.990658
10333.49,12.90407
10333.69,12.784717
10333.89,12.648062
10334.09,12.495947
10334.29,12.330336
10334.69,11.96687
10335.08,11.584393
10335.54,11.1182
10335.77,10.8856
10336.0,10.656637
10336.23,10.433436
10336.46,10.217813
10336.69,10.011263
10336.91,9.823276
10337.14,9.637608
10337.37,9.4636289
10337.6,9.3016655
10337.82,9.1580691
10338.05,9.019672
10338.28,8.8929695
10338.51,8.7775243
10338.73,8.6771211
10338.99,8.5703203
10339.25,8.4754069
10339.51,8.391325
10339.76,8.319694
10340.02,8.253767
10340.27,8.1976856
10340.53,8.1460439
10340.78,8.102006
10341.04,8.0612718
10341.3,8.0249901
10341.81,7.96438029
10342.32,7.91455481
10342.83,7.87255919
10343.35,7.83559186
10343.86,7.80354113
10344.88,7.74803917
10345.91,7.69972547
10346.93,7.65694319
10349.21,7.57312382
10351.49,7.4997941
10353.77,7.43313637
10356.05,7.37110929
10360.61,7.25648224
10365.17,7.1503074
10372.01,7.00132295
10378.85,6.86063572
10392.52,6.59674245
10406.2,6.34859379
10419.87,6.11283188
10434.46,5.87211949
10449.05,5.64054277
10463.64,5.4164656
10478.22,5.19908434
10498.28,4.90924102
10518.34,4.62783047
10528.37,4.49025475
10538.4,4.35441129
10543.42,4.28694331
10548.43,4.2198013
10553.44,4.15265219
10554.7,4.13592907
10555.95,4.120056
10556.58,4.1127974
10557.2,4.10664302
10557.83,4.10203201
10558.14,4.1006369
10558.45,4.0999903
10558.86,4.10053758
10559.27,4.10302514
10559.68,4.10784592
10560.08,4.11516467
10560.49,4.12568116
10560.89,4.1391271
10561.3,4.1562972
10561.7,4.1763049
10562.52,4.2260662
10563.33,4.2821716
10564.14,4.336626
10564.55,4.3602297
10564.95,4.3789625
10565.32,4.3915409
10565.69,4.3988351
10566.0,4.4005258
10566.26,4.3987173
10566.59,4.3921674
10566.92,4.380988
10567.5,4.3511021
10568.08,4.3105013
10568.66,4.262666
10569.23,4.2122667
10569.81,4.1610155
10570.39,4.1126384
10570.97,4.069088
10571.54,4.03197355
10571.96,4.00836376
10572.37,3.98824766
10572.78,3.97078761
10573.19,3.95568193
10573.61,3.94230263
10574.02,3.93094636
10574.43,3.92096188
10574.84,3.91206895
10575.26,3.90384345
10575.67,3.89647732
10576.49,3.88311282
10578.14,3.8591909
10581.44,3.81548404
10584.74,3.77379867
10590.68,3.7014271
10596.62,3.63145588
10608.5,3.4984892
10620.38,3.37635488
10626.32,3.32025061
10632.26,3.26848886
10636.22,3.23698145
10638.2,3.22249061
10640.18,3.20984864
10641.17,3.20540866
10641.67,3.20421667
10642.16,3.20414043
10642.66,3.20563164
10643.15,3.20919386
10643.65,3.21567884
10644.14,3.22561537
10644.64,3.24026827
10645.13,3.259857
10645.63,3.2858479
10646.12,3.3175561
10646.62,3.3561805
10647.11,3.3994984
10648.1,3.4973876
10648.66,3.5531101
10649.22,3.6036376
10649.78,3.6443752
10650.33,3.6709129
10650.6,3.6781468
10650.87,3.6812609
10651.0,3.6812554
10651.07,3.6808448
10651.28,3.6779046
10651.49,3.6724279
10651.92,3.6536139
10652.35,3.6254835
10652.5,3.6137458
10652.81,3.5868017
10653.12,3.5568492
10653.74,3.4910404
10654.67,3.3889518
10655.14,3.3406357
10655.6,3.2975403
10656.22,3.2474775
10656.69,3.2160742
10657.16,3.1901667
10657.63,3.16929795
10658.09,3.15313857
10658.56,3.14028907
10659.02,3.13061908
10659.49,3.12307023
10659.95,3.11742881
10660.42,3.11299668
10660.89,3.1095497
10661.82,3.10463827
10663.68,3.09869002
10666.16,3.09435336
10671.13,3.09371013
10676.1,3.10399928
10681.07,3.12619132
10686.03,3.16168866
10691.0,3.21314252
10695.97,3.28316144
10700.94,3.37430111
10703.42,3.42895849
10705.9,3.4908118
10709.32,3.58889471
10712.73,3.70285726
10716.15,3.83537005
10719.56,3.98800058
10722.98,4.16434574
10726.39,4.36647825
10729.81,4.59918682
10733.22,4.86526169
10734.93,5.01296942
10736.64,5.17110432
10738.35,5.34039918
10740.05,5.52055046
10741.76,5.71453258
10743.47,5.92224961
10745.18,6.14470824
10746.88,6.38156093
10748.59,6.6367753
10750.3,6.910292
10752.01,7.2035092
10753.71,7.5160444
10755.42,7.8532269
10757.13,8.215081
10758.84,8.6035464
10760.54,9.0181567
10762.56,9.5506159
10764.58,10.1301727
10766.6,10.7618145
10768.62,11.4513993
10770.64,12.2050834
10772.66,13.0292886
10774.68,13.9311107
10776.69,14.9135347
10778.4,15.8228151
10780.11,16.8061143
10781.82,17.8701435
10783.52,19.0152672
10785.23,20.2629888
10786.93,21.6074556
10788.64,23.0740944
10790.34,24.6561425
10792.05,26.3836029
10793.76,28.2599691
10795.47,30.2986407
10797.17,32.5005282
10798.88,34.9067724
10800.59,37.5211627
10802.3,40.3606129
10804.0,43.4238913
10805.09,45.5222804
10806.18,47.7310863
10807.27,50.0548217
10808.35,52.4747109
10809.44,55.0392936
10810.52,57.7046237
10811.61,60.5225835
10812.69,63.4433024
10814.87,69.732709
10817.04,76.5126202
10819.21,83.785875
10821.38,91.4970908
10823.71,100.1577013
10826.04,109.0455934
10828.37,117.9308283
10830.69,126.4927692
10831.86,130.6021411
10833.02,134.4821025
10834.19,138.1570977
10835.35,141.5232831
10836.52,144.599876
10837.68,147.2996764
10838.84,149.6207686
10840.0,151.5391914
10841.4,153.294198
10842.8,154.4207118
10844.2,154.916988
10845.59,154.7989793
10847.11,154.0044732
10848.62,152.5746235
10850.14,150.551658
10851.65,148.031348
10853.17,145.0557777
10854.68,141.7424547
10857.7,134.3581633
10860.73,126.3822167
10863.75,118.2742423
10866.78,110.2858893
10868.29,106.4289136
10869.8,102.6796391
10872.01,97.4122843
10874.22,92.4274497
10876.43,87.7358941
10878.63,83.3574016
10880.84,79.2458376
10883.05,75.4108823
10885.26,71.838764
10887.46,68.5285981
10889.67,65.4342481
10891.88,62.5551825
10894.09,59.8755986
10896.29,57.3912836
10898.5,55.0654222
10900.7,52.9057981
10902.91,50.8804144
10905.11,48.9963164
10908.73,46.1570483
10912.34,43.6146815
10915.95,41.3200814
10919.56,39.2409967
10923.17,37.3537929
10926.78,35.6363294
10930.39,34.06888334
10934.0,32.63436994
10938.42,31.03753386
10942.83,29.59780363
10947.25,28.28902584
10951.66,27.100581
10956.08,26.01291593
10960.49,25.018884
10964.9,24.1055874
10969.31,23.26410773
10974.53,22.35040127
10979.74,21.51712105
10984.96,20.75174609
10990.17,20.04925665
10995.39,19.4006904
11000.6,18.80420381
11005.82,18.24786338
11011.03,17.7310124
11019.86,16.93384448
11028.69,16.22224312
11037.52,15.58343865
11046.34,15.00763541
11055.17,14.48482016
11063.99,14.00917555
11072.82,13.57360242
11081.64,13.17411227
11092.08,12.7414988
11102.51,12.34730162
11112.94,11.9862399
11123.37,11.6542174
11133.81,11.34749988
11144.24,11.06588452
11165.1,10.55541303
11182.76,10.17562947
11200.41,9.833966259
11218.06,9.525032528
11235.71,9.244626724
11253.36,8.987455982
11271.01,8.751469163
11306.31,8.331069495
11331.99,8.061249342
11357.67,7.816153891
11383.35,7.592158806
11409.02,7.386035222
11460.37,7.017091965
11511.72,6.694395274
11547.03,6.494048442
11582.33,6.307027788
11652.94,5.966895605
11723.55,5.660449723
11794.16,5.378111727
11871.2,5.088670525
11941.81,4.833420992
12012.42,4.581536678
12083.03,4.326833641
12118.34,4.19606298
12153.64,4.061788139
12188.95,3.922085453
12224.25,3.775202611
12259.56,3.618533659
12294.86,3.448533445
12312.52,3.356863688
12330.17,3.259606993
12347.82,3.155646637
12365.47,3.043609415
12375.91,2.972906811
12386.34,2.89859717
12396.77,2.82015112
12407.2,2.73741635
12418.44,2.64353881
12424.06,2.59498829
12429.67,2.54584612
12435.29,2.49644931
12440.9,2.44771104
12446.52,2.40075359
12452.13,2.35808307
12455.74,2.33438236
12459.35,2.31533624
12462.96,2.30308011
12466.57,2.30057046
12470.39,2.3133612
12472.3,2.32794121
12474.2,2.34948807
12476.11,2.3798351
12478.01,2.42068045
12479.92,2.47507354
12481.82,2.54581022
12482.93,2.59648572
12484.03,2.65475438
12485.13,2.7222326
12486.23,2.8003215
12487.34,2.8915596
12488.44,2.9962846
12489.54,3.1176065
12490.64,3.2583307
12491.75,3.4234394
12492.3,3.5151053
12492.85,3.6140722
12493.41,3.7230121
12493.96,3.8387628
12494.51,3.9639937
12495.06,4.0995895
12495.62,4.2493153
12496.17,4.4089357
12496.72,4.5822419
12497.27,4.770598
12497.82,4.9755325
12498.37,5.198757
12498.92,5.4421911
12499.47,5.7079877
12500.03,6.0040971
12500.58,6.3227101
12501.13,6.6719478
12501.68,7.0552618
12502.24,7.4845728
12502.79,7.9489881
12503.34,8.4607325
12503.89,9.0253215
12504.45,9.6608482
12505.0,10.3516053
12505.55,11.1160237
12506.1,11.9625161
12506.65,12.9002607
12506.93,13.4158785
12507.2,13.9391968
12507.48,14.5103607
12507.75,15.0898915
12508.03,15.7221584
12508.3,16.3633823
12508.58,17.0624954
12508.85,17.7709464
12509.13,18.5426284
12509.4,19.3237366
12509.68,20.1734616
12509.95,21.0322941
12510.5,22.9059462
12511.05,24.952032
12511.6,27.175044
12512.15,29.575618
12512.7,32.149533
12513.35,35.400603
12513.99,38.795663
12514.64,42.397298
12515.28,46.036967
12515.93,49.754582
12516.57,53.350656
12517.21,56.789086
12517.85,59.971926
12518.5,62.843209
12518.83,64.131276
12519.15,65.257085
12519.48,66.281391
12519.8,67.134158
12520.12,67.842098
12520.44,68.400285
12520.87,68.90882
12521.3,69.137387
12521.63,69.123722
12521.95,68.956416
12522.28,68.629359
12522.6,68.168023
12523.25,66.823282
12523.89,65.02379
12524.54,62.795491
12525.18,60.294249
12525.83,57.531948
12526.47,54.677752
12527.52,49.900406
12528.04,47.561509
12528.56,45.275618
12529.09,43.020628
12529.61,40.896628
12530.13,38.8706085
12530.65,36.9490198
12531.17,35.1350514
12531.69,33.4292916
12532.21,31.8301961
12532.72,30.3624714
12533.24,28.9644283
12533.75,27.6850712
12534.27,26.4688902
12534.78,25.3572484
12535.49,23.9333876
12536.19,22.6581359
12536.89,21.49772
12537.59,20.4403072
12538.29,19.4751125
12538.99,18.5924367
12539.69,17.7836018
12540.39,17.0408873
12541.42,16.0540567
12542.45,15.176968
12543.48,14.3939689
12544.51,13.6920069
12545.54,13.0601117
12546.57,12.4891012
12547.6,11.9711805
12548.63,11.4997627
12549.66,11.0692627
12550.69,10.6748709
12551.72,10.3124988
12552.75,9.9786068
12553.78,9.6701496
12554.81,9.3844772
12556.86,8.87484081
12558.74,8.466005
12560.61,8.10545389
12562.48,7.78362423
12564.35,7.49473441
12566.23,7.23278815
12568.1,6.99670943
12569.97,6.78181746
12571.84,6.58541072
12573.9,6.38773096
12575.96,6.20716499
12578.02,6.04156406
12580.08,5.88911587
12584.2,5.61774666
12588.32,5.38326184
12591.88,5.20480209
12595.44,5.04476279
12599.0,4.90000234
12602.55,4.76863658
12606.11,4.64813731
12609.66,4.53764879
12616.77,4.34046056
12621.27,4.22938901
12625.76,4.12730003
12634.75,3.94436203
12643.74,3.78409884
12652.72,3.64149391
12660.21,3.53261827
12667.7,3.43135969
12682.68,3.24665768
12697.66,3.0795754
12712.63,2.92498543
12725.37,2.8004388
12738.1,2.68088783
12750.83,2.56448476
12763.56,2.45053633
12776.29,2.33822285
12789.02,2.22703679
12801.75,2.11629846
12814.48,2.00559803
12830.21,1.8682622
12838.08,1.79905112
12845.94,1.72941613
12853.81,1.65900187
12861.67,1.58773629
12869.54,1.51515756
12873.47,1.47834234
12877.4,1.44111993
12880.12,1.41517506
12882.83,1.38929319
12885.55,1.36351965
12888.26,1.33857145
12890.98,1.31551621
12892.34,1.30557837
12893.69,1.29767745
12895.05,1.29311888
12896.4,1.29493567
12897.08,1.3001944
12897.76,1.3104416
12898.44,1.3285272
12899.11,1.3585484
12899.68,1.3988883
12900.24,1.4584044
12900.52,1.4981957
12900.8,1.5464505
12901.08,1.6047666
12901.36,1.6749748
12901.69,1.7758278
12902.02,1.8999426
12902.35,2.0516468
12902.67,2.2296105
12903.0,2.4499741
12903.33,2.7131065
12903.5,2.8671652
12903.66,3.024551
12903.82,3.1945853
12903.98,3.37787
12904.15,3.587774
12904.31,3.800178
12904.48,4.042202
12904.64,4.285847
12904.81,4.562011
12904.97,4.838535
12905.13,5.131398
12905.29,5.440746
12905.46,5.787535
12905.62,6.130897
12905.79,6.513535
12905.95,6.890099
12906.12,7.307139
12906.28,7.714963
12906.6,8.571982
12906.84,9.247052
12907.07,9.915762
12907.54,11.329591
12908.01,12.769087
12908.48,14.181262
12908.74,14.929429
12909.0,15.641078
12909.26,16.306036
12909.51,16.892212
12909.79,17.476496
12910.07,17.974319
12910.31,18.325259
12910.55,18.601208
12910.8,18.804921
12911.05,18.920358
12911.09,18.930517
12911.22,18.94763
12911.34,18.941806
12911.58,18.868275
12911.77,18.752347
12911.96,18.586699
12912.29,18.186043
12912.62,17.652321
12912.83,17.250094
12913.04,16.804343
12913.25,16.319823
12913.46,15.801494
12913.79,14.931167
12914.12,14.0105
12914.77,12.126812
12915.1,11.170995
12915.43,10.236913
12915.76,9.337911
12916.08,8.509892
12916.41,7.709166
12916.74,6.968126
12916.91,6.610877
12917.07,6.290187
12917.23,5.984659
12917.39,5.694282
12917.56,5.402232
12917.72,5.142665
12917.89,4.882825
12918.05,4.652929
12918.22,4.4237849
12918.38,4.2218851
12918.55,4.0214408
12918.71,3.8454895
12919.04,3.5191354
12919.37,3.2379234
12919.7,2.9968775
12920.02,2.7968908
12920.35,2.6209463
12920.68,2.4714985
12921.01,2.3446329
12921.33,2.2398741
12921.66,2.1476788
12921.99,2.0689312
12922.32,2.0013555
12922.64,1.9446789
12923.27,1.853071
12923.9,1.7811134
12924.53,1.7229325
12925.15,1.6752923
12925.78,1.63404426
12926.4,1.59877396
12927.65,1.53929773
12928.9,1.49084907
12930.15,1.45012191
12931.4,1.41509075
12932.65,1.3844057
12934.8,1.33918569
12936.94,1.30109231
12939.09,1.26781234
12941.23,1.23839646
12945.52,1.18729471
12949.8,1.14291656
12954.09,1.10135625
12956.24,1.08039046
12958.38,1.05849268
12959.46,1.04687057
12960.53,1.03522475
12961.6,1.02454224
12962.14,1.02037285
12962.67,1.01793026
12963.21,1.01817265
12963.75,1.02265925
12964.29,1.0333941
12964.82,1.0524744
12965.36,1.0836556
12965.89,1.1291384
12966.43,1.1942504
12966.96,1.2799148
12967.47,1.3851774
12967.98,1.5141745
12968.49,1.6667467
12968.99,1.8372664
12969.5,2.0284869
12970.0,2.226886
12970.51,2.432308
12971.01,2.627432
12971.31,2.737429
12971.61,2.839529
12971.91,2.931718
12972.2,3.00967
12972.26,3.024287
12972.4,3.05625
12972.53,3.083148
12972.8,3.130031
12973.0,3.156607
12973.16,3.172711
12973.42,3.188922
12973.68,3.192725
12973.95,3.183668
12974.22,3.161735
12974.49,3.127549
12974.76,3.081948
12975.2,2.985911
12975.63,2.870516
12976.06,2.739399
12976.49,2.5982865
12976.93,2.4493257
12977.36,2.304414
12977.79,2.1644685
12978.22,2.0328653
12978.58,1.9308917
12978.94,1.8373991
12979.3,1.7528862
12979.65,1.6794544
12980.01,1.612738
12980.37,1.5545513
12980.73,1.5043065
12981.08,1.462405
12981.44,1.4257094
12981.8,1.3947366
12982.16,1.3687257
12982.51,1.347517
12982.87,1.3292565
12983.23,1.31402329
12983.94,1.29094148
12984.66,1.27442107
12985.37,1.26274012
12986.8,1.24780621
12988.23,1.23970182
12989.65,1.23582153
12991.28,1.23503629
12993.22,1.23811503
12995.16,1.24483075
12997.1,1.25472533
12999.03,1.26743796
13000.97,1.28294954
13002.91,1.30115593
13004.85,1.32207022
13006.78,1.34561134
13008.72,1.37209349
13010.66,1.40148989
13012.6,1.43391057
13014.53,1.46929486
13016.47,1.50815346
13018.4,1.55024816
13020.34,1.59619819
13022.27,1.64572218
13025.13,1.72654935
13027.98,1.81655444
13030.84,1.91712065
13033.69,2.02855541
13036.55,2.15291777
13039.4,2.29057444
13042.26,2.44375344
13045.11,2.61285133
13047.36,2.75905831
13049.6,2.91676492
13051.84,3.08762802
13054.08,3.27281317
13056.33,3.47458918
13058.57,3.6927308
13060.81,3.9300042
13063.05,4.1889382
13064.38,4.354495
13065.7,4.5292871
13067.03,4.7189583
13067.69,4.8197765
13068.35,4.9263986
13069.02,5.0420012
13069.68,5.1648038
13070.34,5.2982565
13071.0,5.4440184
13071.67,5.6057515
13072.33,5.7787593
13072.99,5.9639459
13073.65,6.1579951
13074.44,6.3942991
13075.23,6.6232465
13075.63,6.7319417
13076.02,6.8310201
13076.42,6.9240684
13076.81,7.0052904
13077.22,7.0797434
13077.62,7.1412517
13077.76,7.1602046
13078.0,7.1896801
13078.27,7.2184781
13078.6,7.2479176
13078.92,7.2711145
13079.22,7.2888805
13079.51,7.303182
13080.09,7.3265735
13080.68,7.3489284
13081.26,7.3758197
13082.22,7.4445139
13082.7,7.4941749
13083.18,7.5552999
13083.66,7.6279867
13084.14,7.7118009
13084.62,7.8059181
13085.09,7.9070408
13085.57,8.0183324
13086.05,8.1365869
13086.53,8.2607451
13087.01,8.3898875
13087.97,8.6602727
13088.93,8.9436086
13089.89,9.2378508
13090.85,9.5423265
13092.77,10.1825895
13094.69,10.8679486
13096.61,11.6031494
13098.53,12.393078
13100.44,13.2382025
13102.79,14.3669899
13105.13,15.5983402
13107.47,16.9482158
13109.81,18.4290246
13112.15,20.0543545
13113.32,20.9258113
13114.49,21.839041
13115.66,22.796105
13116.83,23.7991253
13118.0,24.8502938
13119.17,25.9518725
13120.46,27.2276697
13121.75,28.5707875
13123.04,29.9845115
13124.33,31.4721868
13125.62,33.0372177
13126.91,34.6830575
13128.2,36.4131383
13129.48,38.2164091
13130.77,40.1242047
13132.06,42.1256217
13133.35,44.2230587
13134.63,46.4011112
13135.92,48.6953714
13137.21,51.0903891
13139.78,56.1640596
13141.38,59.5243212
13142.98,63.0345131
13146.18,70.47129
13149.38,78.3698204
13152.57,86.5315495
13155.77,94.7611921
13157.37,98.7954135
13158.96,102.6930041
13160.56,106.4563428
13162.16,110.0126395
13163.76,113.3147049
13165.35,116.3001337
13167.68,120.0592035
13170.0,122.9848465
13171.75,124.6083153
13173.49,125.7070281
13175.24,126.2907733
13176.98,126.362429
13178.73,125.9440549
13180.47,125.071331
13182.22,123.7729362
13183.96,122.1083636
13185.71,120.1064593
13187.45,117.8393461
13190.93,112.6697824
13194.42,106.9337023
13197.91,100.9576505
13201.4,94.9747614
13204.88,89.1631222
13207.6,84.8002261
13210.32,80.6324944
13213.04,76.6793365
13215.76,72.9492608
13218.48,69.4432298
13221.2,66.1571285
13223.92,63.083334
13226.64,60.2119615
13229.32,57.5698844
13231.99,55.1110623
13234.67,52.8056893
13237.34,50.6598226
13240.02,48.6465539
13242.69,46.7706713
13245.36,45.0147816
13248.03,43.3698713
13252.16,41.0251458
13256.29,38.9003233
13260.42,36.9698067
13264.55,35.206981
13268.68,33.5943735
13272.81,32.1169539
13276.94,30.7602197
13281.07,29.5113732
13286.42,28.03585267
13291.76,26.70399414
13297.11,25.49293274
13302.45,24.39213508
13307.8,23.3845003
13313.14,22.46275151
13318.49,21.61391793
13323.83,20.83294035
13329.18,20.10978861
13334.52,19.4409955
13339.87,18.81861546
13345.21,18.2402893
13355.9,17.1951702
13366.59,16.27820239
13376.8,15.50412959
13387.0,14.80935946
13397.21,14.18346567
13407.41,13.61746759
13417.62,13.10211906
13427.82,12.63167954
13438.03,12.199308
13448.23,11.80106543
13465.73,11.18496078
13483.22,10.63997515
13500.71,10.15299125
13518.2,9.71444798
13533.75,9.35954334
13549.3,9.03424776
13564.85,8.7369807
13572.63,8.59952798
13580.4,8.47033156
13591.1,8.30758097
13601.79,8.16675484
13612.48,8.05558987
13617.83,8.01507791
13623.17,7.98783505
13627.05,7.97804984
13632.4,7.98216492
13637.75,8.01237329
13643.1,8.07663881
13648.44,8.18615507
13651.12,8.26308589
13653.79,8.35773965
13656.46,8.47361029
13659.13,8.61464511
13661.81,8.7863927
13664.48,8.99357478
13667.15,9.24420713
13669.82,9.54752596
13671.53,9.7746617
13673.23,10.030114
13674.93,10.3193959
13676.63,10.6476244
13678.33,11.0208362
13680.03,11.4461071
13681.73,11.9316799
13683.43,12.4872386
13684.77,12.9819417
13686.11,13.5338395
13687.45,14.150497
13688.78,14.8351587
13690.12,15.6080129
13691.45,16.4687598
13692.79,17.4432487
13694.12,18.5314714
13695.46,19.7663724
13696.13,20.4416839
13696.79,21.1478525
13697.46,21.9088873
13698.13,22.7171487
13698.8,23.5754507
13699.46,24.4727106
13700.13,25.4390525
13700.8,26.4642432
13701.47,27.5512425
13702.13,28.6852595
13702.8,29.9033478
13703.47,31.1913502
13704.14,32.5514666
13704.8,33.9635256
13705.52,35.5871131
13706.23,37.2737604
13706.94,39.0449542
13707.65,40.8989668
13709.08,44.8693761
13710.5,49.0803596
13713.35,57.9625465
13714.78,62.3497536
13715.49,64.4319905
13716.2,66.4169548
13717.39,69.45583
13718.58,72.034841
13719.18,73.128073
13719.77,74.053289
13720.36,74.821405
13720.95,75.425871
13721.9,76.044812
13722.85,76.222036
13723.57,76.066573
13724.28,75.677787
13724.99,75.0676985
13725.7,74.252143
13726.42,73.2342737
13727.13,72.0631218
13728.55,69.3099571
13729.98,66.133419
13731.4,62.7458591
13732.83,59.2456103
13734.25,55.7965105
13735.3,53.3136341
13736.34,50.9381236
13737.38,48.6623326
13738.42,46.4967551
13739.47,44.4279951
13740.51,42.4974332
13741.55,40.6839125
13742.59,38.9844538
13744.02,36.8256206
13745.44,34.8727833
13746.87,33.0827253
13748.29,31.4646153
13749.72,29.9802648
13751.14,28.6362093
13752.57,27.4004081
13753.99,26.2783283
13755.84,24.9561144
13757.69,23.7728655
13759.54,22.7105951
13761.38,21.7587309
13763.23,20.8936928
13765.07,20.1135832
13766.92,19.4001557
13768.76,18.7528282
13770.61,18.15732414
13772.45,17.61389792
13774.3,17.11122602
13776.14,16.65009324
13779.83,15.82627053
13783.51,15.11762205
13786.87,14.55166423
13790.22,14.05099028
13793.58,13.60239678
13796.93,13.20090092
13800.29,12.83771814
13803.64,12.50960071
13806.99,12.21091202
13810.34,11.93787591
13814.03,11.66305791
13817.72,11.41197368
13825.1,10.96951153
13832.48,10.59172148
13839.86,10.26494906
13846.24,10.01597621
13852.61,9.793115
13865.35,9.40715155
13878.1,9.08393549
13890.84,8.80823941
13905.6,8.53364055
13920.35,8.296031376
13935.11,8.086670042
13949.86,7.899698403
13964.62,7.730194953
13979.38,7.574549621
13994.14,7.429491125
14008.9,7.291699706
14014.26,7.242666374
14024.66,7.147644591
14035.06,7.050037288
14040.26,6.998533115
14045.46,6.943393961
14050.66,6.882167052
14053.26,6.847961386
14055.85,6.81028926
14057.45,6.78457552
14059.04,6.7565751
14060.64,6.7252207
14062.23,6.68990348
14063.03,6.67013567
14063.83,6.64874004
14064.63,6.62548671
14065.42,6.60052201
14066.22,6.57322253
14066.62,6.55892721
14067.01,6.54472413
14067.41,6.53009004
14067.81,6.51569531
14068.21,6.50198396
14068.6,6.48985668
14068.96,6.48039996
14069.32,6.4733831
14069.68,6.4697353
14070.03,6.4704822
14070.39,6.4769549
14070.74,6.4902204
14071.1,6.5126982
14071.45,6.5448926
14071.81,6.5905719
14072.17,6.6510041
14072.53,6.7281896
14072.88,6.8210702
14073.24,6.9365416
14073.59,7.0693719
14073.95,7.227892
14074.3,7.403421
14074.64,7.593627
14074.97,7.795678
14075.64,8.250906
14075.98,8.499231
14076.31,8.746661
14076.65,9.003817
14076.98,9.250972
14077.28,9.46956
14077.57,9.671833
14077.86,9.86198
14078.15,10.03693
14078.45,10.198905
14078.66,10.299302
14078.86,10.384098
14079.0,10.43684
14079.22,10.508236
14079.47,10.571745
14079.72,10.616008
14079.91,10.636628
14080.1,10.646016
14080.48,10.631667
14080.72,10.600632
14080.95,10.555794
14081.19,10.494228
14081.42,10.422136
14081.89,10.239999
14082.36,10.020339
14082.84,9.769433
14083.31,9.509471
14083.78,9.246061
14084.25,8.9883074
14084.72,8.7434617
14085.19,8.5167816
14085.66,8.3115788
14086.13,8.12942
14086.44,8.0219882
14086.75,7.9244037
14087.06,7.8362541
14087.36,7.7594236
14087.67,7.6881834
14087.97,7.6265005
14088.28,7.569585
14088.58,7.5204566
14088.89,7.47518278
14089.19,7.43608467
14089.5,7.39997107
14089.8,7.36865853
14090.11,7.33957518
14090.41,7.31418357
14090.72,7.29040894
14091.02,7.26946462
