Cd115_m1,Cd115_m1
463.703,17.002792
463.7442,17.379995
463.7853,17.711033
463.8264,17.988832
463.8712,18.222689
463.9124,18.367932
463.939,18.423956
463.9655,18.449286
464.0,18.435819
464.0044,18.430302
464.0184,18.406997
464.0324,18.374994
464.0604,18.285075
464.0845,18.180406
464.1085,18.051724
464.1327,17.898057
464.1568,17.722118
464.1831,17.505377
464.2094,17.264446
464.2577,16.765276
464.306,16.203732
464.363,15.479984
464.42,14.71291
464.5165,13.381051
464.5648,12.725718
464.613,12.093839
464.6547,11.571711
464.6964,11.07704
464.7173,10.840523
464.7381,10.613141
464.7589,10.39399
464.7797,10.183254
464.8006,9.980108
464.8214,9.786565
464.8422,9.601651
464.863,9.425335
464.8839,9.256756
464.9047,9.097413
464.9255,8.946327
464.9463,8.803313
464.965,8.681457
464.9836,8.566389
465.0023,8.456688
465.0209,8.353335
465.0396,8.255016
465.0582,8.162574
465.0769,8.074799
465.0955,7.992413
465.1142,7.914309
465.1328,7.841101
465.1515,7.771783
465.1701,7.7068789
465.1888,7.6454747
465.2074,7.5880175
465.226,7.5339655
465.2446,7.4831199
465.2633,7.4350388
465.2819,7.3900499
465.3192,7.3076391
465.3565,7.2345399
465.3937,7.1696893
465.431,7.1116422
465.4683,7.0596045
465.5056,7.0127164
465.5428,6.9703344
465.5757,6.9359788
465.6086,6.9041538
465.6415,6.8745243
465.6744,6.8467989
465.7402,6.7961001
465.806,6.7504583
465.8718,6.7087104
465.9376,6.6700178
466.0034,6.633777
466.0692,6.5995515
466.135,6.5670247
466.2008,6.5359618
466.3324,6.4775552
466.464,6.423327
466.5955,6.3726586
466.692,6.3374358
466.7885,6.3037077
466.9815,6.2402645
467.1745,6.1815414
467.3675,6.1269356
467.5605,6.0759624
467.7535,6.0282265
467.9465,5.9833963
468.1394,5.9412143
468.2886,5.9102345
468.4377,5.8806029
468.7359,5.8249727
469.0342,5.77365507
469.3324,5.72615597
469.6307,5.68200734
469.9289,5.64088343
470.2272,5.60245351
470.5254,5.5664782
470.9114,5.52315924
471.2974,5.48310453
471.6834,5.44594378
472.0694,5.41136299
472.4554,5.37908937
472.8414,5.34888893
473.2274,5.32055877
473.6133,5.29392727
474.1748,5.25788442
474.7362,5.22470075
475.2976,5.19405195
475.859,5.16560246
476.4205,5.1390631
476.9819,5.11426106
477.5433,5.09102216
478.1047,5.06918823
478.8767,5.04120857
479.6486,5.01532364
480.4206,4.99127078
481.1925,4.96883784
481.9645,4.94783654
482.7364,4.92811282
483.5083,4.90953005
484.2802,4.89196807
485.5435,4.86516993
486.8067,4.84052849
488.0699,4.81761972
489.3331,4.79622079
490.5963,4.77614774
491.8595,4.75722447
493.1227,4.739305612
494.3859,4.722266938
495.7895,4.704234183
497.193,4.68702852
498.5965,4.670540087
500.0,4.654682023
502.3989,4.628796926
504.7978,4.604160322
507.1967,4.580504709
509.5956,4.557617642
511.6518,4.53849035
512.6799,4.529074777
513.708,4.51976012
514.7361,4.510560481
515.7642,4.501506828
516.7923,4.492725778
517.3064,4.488502871
517.8204,4.48446664
518.1631,4.48193767
518.5058,4.47961414
518.8485,4.47759876
519.1912,4.47607386
519.5339,4.4754201
519.7053,4.47567293
519.8766,4.47662864
520.048,4.47887176
520.1337,4.48084816
520.2193,4.48375918
520.305,4.48806504
520.3907,4.49443564
520.4764,4.50383368
520.5192,4.51006017
520.562,4.51757425
520.6102,4.52787009
520.6584,4.54047694
520.7066,4.5558234
520.7548,4.5743796
520.803,4.5966546
520.8512,4.6231827
520.8994,4.6545117
520.9476,4.6911781
520.9958,4.7336889
521.044,4.7824875
521.0922,4.8379264
521.1404,4.900228
521.1886,4.969453
521.2368,5.0454672
521.285,5.1279062
521.3331,5.2159705
521.3733,5.2933872
521.4135,5.3735898
521.4938,5.538898
521.5741,5.704502
521.6143,5.784741
521.6544,5.86142
521.6919,5.929015
521.7294,5.991636
521.7669,6.048344
521.8043,6.098139
521.8445,6.143234
521.8846,6.178702
521.9129,6.19764
521.9412,6.211324
521.9685,6.219423
521.9958,6.222434
522.0,6.222444
522.0169,6.221258
522.0337,6.218138
522.0421,6.215856
522.0741,6.202791
522.106,6.183005
522.1415,6.15334
522.177,6.116042
522.2109,6.073796
522.2447,6.025779
522.2786,5.972318
522.3124,5.914385
522.3528,5.84005
522.3931,5.76153
522.4737,5.596298
522.5543,5.427936
522.5946,5.3452308
522.6349,5.2647206
522.6898,5.1599156
522.7446,5.0622647
522.772,5.0163984
522.7994,4.9726382
522.8268,4.9310483
522.8542,4.8916742
522.8816,4.8545334
522.909,4.8196261
522.9364,4.7869325
522.9638,4.7564152
522.9912,4.7280242
523.0186,4.7016938
523.0734,4.654912
523.1283,4.6153168
523.1831,4.5822839
523.2379,4.5549362
523.2927,4.532487
523.3475,4.51418876
523.4023,4.49935458
523.4571,4.48737261
523.5119,4.4777093
523.5958,4.46638727
523.6796,4.45815403
523.7635,4.45203487
523.8473,4.44737022
523.9312,4.44368261
524.015,4.44067161
524.1826,4.4359052
524.3503,4.4321243
524.5179,4.42891538
524.8532,4.42347902
525.1886,4.4188028
525.5239,4.41456532
525.8592,4.41060523
526.1945,4.40682715
526.8136,4.400137202
527.4327,4.393649839
528.0518,4.387271008
528.6708,4.380946822
529.9089,4.368320344
531.147,4.355601458
532.282,4.34378326
533.417,4.331765899
535.6869,4.306977813
537.9568,4.28095194
540.2267,4.253385919
542.4967,4.22392592
543.6317,4.2083553
544.7666,4.19214174
545.9016,4.17521155
547.0365,4.15748473
548.1715,4.13886281
549.3064,4.11924095
550.235,4.10235196
551.1636,4.08462904
552.0922,4.06597956
553.0208,4.04630125
553.9494,4.025473
554.878,4.00337855
555.8066,3.97986077
556.7352,3.95466566
557.3027,3.93836562
557.8702,3.92131259
558.4377,3.90344419
559.0051,3.88469009
559.5726,3.86496508
560.1401,3.84418211
560.7076,3.8222418
561.275,3.79903525
561.7393,3.77901431
562.2036,3.75798326
562.6679,3.73585598
563.1322,3.71254374
563.5965,3.68794877
564.0608,3.66196804
564.5251,3.63447106
564.9894,3.60531114
565.2732,3.58660738
565.5569,3.56720603
565.8407,3.54705991
566.1244,3.52614942
566.4082,3.50442863
566.6919,3.4818782
566.9757,3.4584564
567.2594,3.4341551
567.5432,3.4089431
567.8269,3.3828358
568.1107,3.3558316
568.2526,3.342009
568.3944,3.3279932
568.5363,3.3137759
568.6782,3.2993833
568.8201,3.2848341
568.9619,3.270163
569.1038,3.2553803
569.2456,3.2405455
569.3875,3.2256845
569.5293,3.2108761
569.6841,3.1948432
569.8389,3.1790623
569.9937,3.1636798
570.1484,3.1488877
570.3032,3.1348944
570.4579,3.1220085
570.6127,3.1105777
570.6901,3.1055519
570.7674,3.1010792
570.9093,3.0945627
570.9803,3.0922716
571.0512,3.09074
571.1222,3.0900606
571.1931,3.0903446
571.264,3.0917145
571.3349,3.094311
571.4059,3.0982988
571.4768,3.1038506
571.5478,3.1111908
571.6187,3.1205373
571.6897,3.1321938
571.7606,3.1464474
571.8315,3.1636836
571.9024,3.1843346
571.9927,3.216394
572.083,3.2561015
572.1733,3.3050586
572.2184,3.3335866
572.2635,3.365222
572.3087,3.400398
572.3538,3.439359
572.399,3.482745
572.4441,3.530908
572.4893,3.584703
572.5344,3.644644
572.5795,3.711741
572.6246,3.787069
572.6762,3.885031
572.7117,3.960895
572.7472,4.044728
572.7827,4.13763
572.8181,4.240589
572.8536,4.355703
572.889,4.484101
572.9245,4.628608
572.9599,4.790873
572.9954,4.974715
573.0309,5.18312
573.0664,5.420096
573.1018,5.68951
573.1373,5.998336
573.155,6.16871
573.1727,6.351143
573.1905,6.547723
573.2082,6.757259
573.2259,6.981903
573.2436,7.222821
573.2727,7.657611
573.3017,8.144072
573.3162,8.409264
573.3307,8.690282
573.3452,8.988072
573.3597,9.303627
573.3743,9.640364
573.3888,9.99477
573.4033,10.370232
573.4178,10.767949
573.4323,11.189174
573.4468,11.635212
573.4613,12.107432
573.4758,12.607251
573.4904,13.139899
573.5049,13.699623
573.5194,14.291564
573.5339,14.917371
573.5484,15.578751
573.5629,16.277472
573.5774,17.015351
573.5919,17.794265
573.6064,18.616141
573.6209,19.482969
573.6354,20.396775
573.6499,21.359634
573.6644,22.37367
573.6789,23.44106
573.6934,24.56401
573.7079,25.74474
573.7257,27.27654
573.7434,28.89372
573.7612,30.61878
573.7789,32.43664
573.7967,34.37215
573.8144,36.40782
573.8321,38.55846
573.8498,40.82824
573.8676,43.23514
573.8853,45.75614
573.9031,48.42367
573.9208,51.21149
573.9386,54.15471
573.9563,57.22361
573.974,60.43745
573.9917,63.79906
574.0208,69.65354
574.0498,75.90119
574.0788,82.56782
574.1078,89.65667
574.1368,97.16744
574.1658,105.09594
574.1948,113.43377
574.2238,122.16799
574.2593,133.37324
574.2948,145.10306
574.3303,157.30332
574.3657,169.87217
574.4366,195.93664
574.5075,222.55211
574.5785,248.86303
574.6494,273.7999
574.6849,285.4591
574.7204,296.3944
574.7559,306.4814
574.7913,315.5782
574.8268,323.6279
574.8623,330.5064
574.8982,336.1862
574.934,340.5018
574.967,343.2416
575.0,344.7649
575.0066,344.9221
575.0281,345.0926
575.0495,344.7431
575.0924,342.4964
575.1203,339.9485
575.1482,336.5699
575.1835,331.1508
575.2188,324.5223
575.2707,312.7655
575.3225,298.9342
575.3744,283.3369
575.4262,266.42051
575.5017,240.16714
575.5771,213.1206
575.629,194.59209
575.6808,176.52843
575.7327,159.12017
575.7845,142.64467
575.8105,134.7658
575.8364,127.19826
575.8623,119.92344
575.8882,112.95065
575.9142,106.26137
575.9401,99.91105
575.966,93.87493
575.9919,88.15238
576.0167,82.96431
576.0414,78.07665
576.0662,73.44457
576.0909,69.09906
576.1157,64.99746
576.1404,61.16459
576.1652,57.56035
576.1899,54.20424
576.2147,51.05905
576.2394,48.13981
576.2642,45.41232
576.2889,42.88795
576.3137,40.53561
576.3384,38.36375
576.3631,36.352191
576.3878,34.490856
576.4138,32.683054
576.4397,31.025894
576.4656,29.501635
576.4915,28.100255
576.5175,26.807473
576.5434,25.62418
576.5693,24.53674
576.5952,23.53717
576.6212,22.61465
576.6471,21.769338
576.673,20.991122
576.6989,20.27406
576.7248,19.612697
576.7507,19.002
576.7766,18.437372
576.8025,17.914601
576.8379,17.26086
576.8732,16.671001
576.9086,16.134
576.9439,15.646237
576.9793,15.199104
577.0146,14.790091
577.05,14.412486
577.0853,14.064635
577.1207,13.741288
577.156,13.441438
577.1914,13.160923
577.2267,12.899223
577.2621,12.653002
577.2974,12.422052
577.3328,12.203698
577.3681,11.997943
577.42,11.715008
577.4718,11.453346
577.5237,11.209583
577.5755,10.982678
577.6274,10.770089
577.6792,10.571224
577.7311,10.384105
577.7829,10.2084226
577.8348,10.042609
577.8866,9.8865473
577.9385,9.7389924
577.9903,9.599973
578.0422,9.4685139
578.094,9.3447819
578.1459,9.2280572
578.1977,9.1186569
578.2402,9.0341745
578.2826,8.954678
578.325,8.8800677
578.3674,8.8105117
578.4099,8.7460964
578.4523,8.6874294
578.4947,8.634727
578.5371,8.5884412
578.5796,8.5490134
578.622,8.5172293
578.6644,8.4936581
578.7068,8.4790299
578.7492,8.4741282
578.7916,8.4797728
578.834,8.496798
578.8552,8.50984
578.8764,8.526036
578.9071,8.555278
578.9377,8.591491
578.9684,8.635164
578.999,8.686233
579.0297,8.745212
579.0603,8.811847
579.0909,8.886388
579.1215,8.968844
579.1522,9.059457
579.1828,9.157489
579.2135,9.263348
579.2441,9.376019
579.2748,9.495809
579.3054,9.621415
579.3666,9.88861
579.4279,10.172234
579.4892,10.464077
579.5505,10.755021
579.6117,11.034524
579.6682,11.273687
579.7201,11.470064
579.7719,11.637477
579.8096,11.738148
579.8473,11.818828
579.8733,11.861962
579.8992,11.894258
579.9242,11.914982
579.9491,11.925158
579.9746,11.924556
580.0,11.912747
580.0043,11.909636
580.0181,11.897479
580.0319,11.882011
580.0595,11.8412
580.0998,11.758329
580.121,11.703923
580.1316,11.674003
580.167,11.561382
580.2023,11.430552
580.2517,11.2191
580.2906,11.031934
580.3294,10.829736
580.3682,10.614609
580.407,10.389208
580.4706,10.00455
580.5342,9.611051
580.5978,9.219454
580.6614,8.839182
580.695,8.645568
580.7285,8.458796
580.7621,8.278537
580.7956,8.1065
580.8292,7.942153
580.8627,7.786827
580.8963,7.63982
580.9298,7.502108
580.9634,7.372863
580.9969,7.252748
581.0305,7.140855
581.064,7.0375863
581.0976,6.9420014
581.1311,6.8542982
581.1647,6.7735436
581.1982,6.6997865
581.2336,6.6286808
581.2689,6.5642485
581.3042,6.5057477
581.3395,6.4526605
581.3749,6.4043558
581.4102,6.3606234
581.4455,6.3208692
581.4808,6.2846689
581.5162,6.2515412
581.5515,6.2213122
581.5868,6.193555
581.6221,6.1679745
581.6927,6.1223077
581.7633,6.0825195
581.834,6.0471682
581.9046,6.0152946
581.9752,5.9860549
582.0458,5.958866
582.1165,5.9332654
582.1871,5.9090187
582.3283,5.8636365
582.4414,5.8296734
582.5544,5.7974706
582.6674,5.7667614
582.7804,5.7373792
583.0064,5.6821011
583.2324,5.6308652
583.4585,5.5830994
583.6845,5.5384205
583.9105,5.49647204
584.1365,5.4569752
584.4473,5.40624168
584.7581,5.359199
585.0689,5.3154207
585.3797,5.27454911
585.6905,5.23628025
586.0013,5.20035137
586.3121,5.16653841
586.6229,5.13464747
587.1598,5.08360582
587.6966,5.03703377
588.2334,4.99425097
588.7702,4.95476882
589.307,4.91818908
589.8438,4.8841623
590.3806,4.85239085
590.9174,4.82261728
591.539,4.79035096
592.1606,4.76018319
592.7822,4.73186651
593.4038,4.70519115
594.0254,4.67997783
594.647,4.65606889
595.2686,4.63333073
595.8901,4.61166144
597.0768,4.57288495
598.2634,4.53687964
599.4501,4.50323869
600.6367,4.47158584
601.8234,4.44159715
603.01,4.41301116
604.1967,4.38560483
605.3833,4.35919395
607.1916,4.32050788
608.9998,4.28330236
610.808,4.24721184
612.6162,4.2118995
614.4245,4.17708199
616.2327,4.14255904
618.041,4.10812532
619.8492,4.07361075
621.6575,4.03886143
623.4657,4.00373319
625.2739,3.96808903
627.0821,3.93184477
627.9863,3.91348307
628.8904,3.89497098
629.7945,3.87632866
630.6986,3.85760591
631.6028,3.83889464
632.0549,3.82960189
632.5069,3.82041
632.959,3.81138343
633.411,3.80263175
633.8631,3.79432151
634.3151,3.78676189
634.5129,3.78382368
634.7107,3.78121246
634.9085,3.77903937
635.1062,3.77746813
635.304,3.77675332
635.5018,3.77735391
635.6007,3.77840726
635.6996,3.78021171
635.7985,3.78308632
635.8973,3.78752916
635.9609,3.79157373
636.0245,3.79689057
636.0881,3.80387632
636.1516,3.81303453
636.2152,3.825064
636.2788,3.840804
636.3424,3.8613244
636.4059,3.8878883
636.4377,3.9039553
636.4695,3.9221598
636.5013,3.9427421
636.5331,3.9659616
636.5649,3.9920952
636.5967,4.0214354
636.6285,4.0542867
636.6602,4.0908484
636.692,4.1316762
636.7238,4.1769989
636.7556,4.2271543
636.7873,4.282296
636.8191,4.3431022
636.8509,4.4097251
636.8827,4.4824666
636.9144,4.5613414
636.9445,4.642337
636.9745,4.729153
637.0045,4.822185
637.0345,4.921527
637.0646,5.027584
637.0946,5.139642
637.1246,5.257975
637.1546,5.382445
637.1847,5.513296
637.2147,5.649378
637.2447,5.790765
637.2747,5.937027
637.3348,6.24257
637.3948,6.559963
637.5149,7.206423
637.5749,7.519623
637.6349,7.815078
637.6685,7.969544
637.702,8.113812
637.7356,8.247308
637.7691,8.367885
637.808,8.490557
637.8468,8.592699
637.8963,8.691387
637.9358,8.743247
637.9637,8.764984
637.9915,8.774175
638.0,8.774487
638.0043,8.774199
638.0183,8.771183
638.0322,8.765051
638.06,8.743456
638.0968,8.695996
638.1235,8.64842
638.1501,8.59039
638.1846,8.49997
638.219,8.393717
638.2316,8.351004
638.2629,8.236658
638.2942,8.111385
638.3381,7.919386
638.3819,7.71177
638.4258,7.490937
638.4696,7.261277
638.6451,6.312594
638.689,6.082705
638.7329,5.860617
638.7768,5.648161
638.8206,5.447249
638.8441,5.344406
638.8676,5.245195
638.8911,5.14972
638.9146,5.058054
638.9381,4.970249
638.9616,4.88633
638.9851,4.806305
639.0086,4.730155
639.0321,4.6578454
639.0556,4.5893256
639.0791,4.5245272
639.1026,4.4633676
639.1261,4.4057555
639.1496,4.3515862
639.1731,4.3007463
639.1966,4.2531156
639.2201,4.2085689
639.2436,4.1669758
639.2906,4.092113
639.3376,4.0274447
639.3846,3.9718894
639.4316,3.9243981
639.4786,3.8839702
639.5256,3.8496747
639.5726,3.8206558
639.6102,3.8007187
639.6478,3.7833057
639.6854,3.7680954
639.723,3.7547971
639.7982,3.7329387
639.8734,3.71600857
639.9674,3.69980889
640.0614,3.68742284
640.1554,3.67759101
640.2494,3.66948031
640.3434,3.6625482
640.4374,3.65644411
640.6254,3.6458827
640.8134,3.6367387
641.0014,3.62850269
641.1894,3.62089629
641.3774,3.61374442
641.7534,3.60037281
642.1294,3.58780134
642.5054,3.5757156
642.8814,3.56393023
643.2825,3.55155808
643.6835,3.53930153
644.4856,3.51488671
645.0371,3.49805185
645.5886,3.48110926
646.6915,3.4467483
647.7945,3.41157353
648.8974,3.37545054
650.0004,3.33826956
651.1033,3.29995884
652.2063,3.260439
653.3092,3.21965677
654.4122,3.17754924
655.5151,3.13407864
656.618,3.08920156
657.7209,3.0428945
658.8239,2.99514521
659.9268,2.94597661
661.0297,2.89543419
661.5812,2.86967173
662.1326,2.843609
663.0852,2.79793
664.0377,2.75156287
664.514,2.72817866
664.9903,2.70470654
665.4666,2.68118458
665.9428,2.6576654
666.4191,2.63419198
666.8954,2.61083283
667.3717,2.58766133
667.8479,2.56476026
668.3242,2.5422093
668.8004,2.5201366
669.2767,2.4986892
669.7529,2.4780421
670.3044,2.4553588
670.8559,2.4343191
671.4074,2.4153323
671.9588,2.3988958
672.5103,2.3856014
673.0617,2.3761782
673.6132,2.3715021
674.1646,2.3726498
674.5657,2.3778836
675.1172,2.3923645
675.393,2.4032908
675.6687,2.4170278
675.9445,2.4338973
676.2202,2.4542315
676.4959,2.4784253
676.7716,2.5069151
677.0474,2.5402021
677.3231,2.5788151
677.5988,2.6233851
677.8745,2.6746031
678.1503,2.7332652
678.426,2.8001991
678.7017,2.8764336
678.9774,2.9631666
679.2532,3.0618518
679.5289,3.1740459
679.8047,3.3016602
680.0804,3.4466764
680.3562,3.6115912
680.6319,3.7990842
680.9076,4.0124991
681.0455,4.1301569
681.1833,4.2557105
681.3149,4.3836106
681.4465,4.5198918
681.5781,4.6651639
681.7097,4.8200908
681.8413,4.9853947
681.9729,5.161858
682.1045,5.3503363
682.2361,5.5517636
682.3677,5.7671593
682.4993,5.9976431
682.6309,6.2444451
682.7625,6.5089227
682.8941,6.7925768
683.0257,7.097069
683.1573,7.424242
683.2889,7.776141
683.4268,8.173892
683.5647,8.604193
683.7026,9.070296
683.8404,9.57546
683.9783,10.124508
684.1161,10.721255
684.254,11.371784
684.3918,12.081074
684.5297,12.856895
684.6676,13.706488
684.8055,14.638701
684.9433,15.662936
685.0812,16.792475
685.219,18.039304
685.3569,19.421146
685.4258,20.167516
685.4947,20.954607
685.5637,21.786476
685.6326,22.663819
685.7016,23.592556
685.7705,24.573671
685.8395,25.614018
685.9084,26.714988
685.9773,27.882846
686.0462,29.122864
686.1152,30.442811
686.1841,31.845272
686.253,33.339139
686.3219,34.932252
686.3909,36.635783
686.4598,38.454448
686.5287,40.401337
686.5976,42.488411
686.6917,45.589801
686.7857,49.013117
686.8797,52.807302
686.9267,54.859986
686.9737,57.026412
687.0207,59.314898
687.0677,61.734556
687.1147,64.295336
687.1617,67.008095
687.2087,69.884742
687.2557,72.938324
687.3027,76.183125
687.3497,79.634828
687.4187,85.113512
687.4876,91.12759
687.5565,97.754458
687.6254,105.074137
687.6944,113.190583
687.7289,117.57597
687.7633,122.18471
687.7978,127.05882
687.8322,132.18645
687.8667,137.61458
687.9011,143.33005
687.9356,149.38552
687.9701,155.78535
688.0046,162.55122
688.039,169.68458
688.0735,177.25051
688.108,185.25388
688.1425,193.72043
688.1769,202.65045
688.2114,212.12331
688.2459,222.14222
688.2804,232.73617
688.3148,243.90134
688.3493,255.73219
688.3837,268.18981
688.4182,281.37591
688.4526,295.24308
688.4855,309.20307
688.5184,323.86893
688.5513,339.26258
688.5842,355.40461
688.6171,372.31323
688.65,390.00459
688.7158,427.78517
688.7816,468.81089
688.8474,513.08145
688.9132,560.51748
688.979,610.9482
689.048,666.74759
689.1169,725.00366
689.2547,846.63912
689.3388,922.02216
689.4229,996.15357
689.507,1067.05143
689.591,1132.55855
689.6422,1168.99951
689.6933,1202.18869
689.7444,1231.78154
689.7955,1257.39676
689.8467,1278.73953
689.8978,1295.44749
689.9489,1307.35099
690.0,1314.30261
690.0372,1316.2034
690.0977,1313.59853
690.1581,1304.05638
690.2186,1287.78123
690.279,1265.19423
690.3395,1236.70103
690.3999,1202.97728
690.4603,1164.63732
690.5207,1122.39213
690.6331,1035.93225
690.7455,943.31672
690.8579,849.00104
690.9702,756.85222
691.0276,711.53455
691.0849,667.90661
691.1422,626.11928
691.1995,586.34424
691.2569,548.63446
691.3142,513.18837
691.3715,479.96152
691.4288,448.93982
691.4862,420.02984
691.5435,393.26227
691.6008,368.49621
691.6581,345.62902
691.7155,324.51392
691.7728,305.10758
691.8301,287.25348
691.8874,270.83406
691.9317,259.05081
691.976,248.00582
692.0203,237.65022
692.0646,227.9372
692.1089,218.82254
692.1532,210.2644
692.1975,202.22345
692.2417,194.67936
692.286,187.56381
692.3303,180.862414
692.3746,174.545419
692.4189,168.585348
692.4632,162.956766
692.5075,157.636274
692.5518,152.602105
692.596,147.84475
692.6534,142.032739
692.7107,136.610037
692.768,131.533523
692.8253,126.774046
692.8827,122.297504
692.94,118.095863
692.9973,114.139733
693.0546,110.40975
693.112,106.882526
693.1693,103.554532
693.2266,100.405213
693.2839,97.42156
693.3413,94.58697
693.3986,91.900572
693.5132,86.918833
693.6279,82.398973
693.7425,78.291551
693.8572,74.541415
693.9718,71.11532
694.0292,69.509313
694.0865,67.974649
694.1438,66.505445
694.2011,65.099121
694.2584,63.753472
694.3157,62.466738
694.373,61.237574
694.4303,60.065044
694.472,59.247006
694.5137,58.458585
694.5554,57.699798
694.5971,56.970743
694.6388,56.271609
694.6805,55.602631
694.7222,54.964107
694.7638,54.357758
694.8055,53.78096
694.8472,53.235474
694.8889,52.721498
694.9306,52.239125
694.9723,51.788306
695.014,51.368833
695.0557,50.98027
695.0973,50.622773
695.1442,50.254605
695.1911,49.921663
695.238,49.621591
695.2849,49.351496
695.3787,48.886904
695.4725,48.494019
695.5663,48.132072
695.6132,47.948733
695.6601,47.756204
695.7174,47.500392
695.7747,47.212979
695.8007,47.069788
695.8581,46.720927
695.9153,46.323392
695.9448,46.097326
695.9742,45.857199
696.0,45.634065
696.0562,45.107495
696.0974,44.686519
696.1364,44.261612
696.1735,43.834647
696.2105,43.388098
696.2529,42.85301
696.2952,42.297082
696.3341,41.769081
696.3729,41.229195
696.4506,40.119627
696.719,36.281754
696.7861,35.385835
696.8197,34.953303
696.8532,34.533751
696.8868,34.125249
696.9203,33.730638
696.9539,33.347869
696.9874,32.979374
697.021,32.622979
697.0545,32.280751
697.0881,31.950456
697.1216,31.633826
697.1552,31.328633
697.1887,31.036293
697.2223,30.754623
697.2558,30.48483
697.2965,30.171113
697.3371,29.87267
697.3777,29.587726
697.4183,29.315333
697.4589,29.054541
697.4995,28.804424
697.5401,28.564117
697.5807,28.332769
697.6214,28.109093
697.662,27.893452
697.7026,27.684638
697.7432,27.482038
697.7838,27.2851341
697.8244,27.0934215
697.865,26.9064845
697.9056,26.7239238
697.9869,26.3702005
698.0681,26.0308643
698.1493,25.7037382
698.2305,25.387502
698.3118,25.0807546
698.393,24.7834468
698.5554,24.2136342
698.7108,23.6965446
698.8662,23.204521
699.0216,22.7356075
699.177,22.2881567
699.3324,21.8607222
699.4878,21.4520204
699.6432,21.0608727
699.7986,20.6862152
700.1094,19.9824885
700.4202,19.3338475
700.731,18.734294
701.0417,18.1788562
701.2395,17.8460423
701.4373,17.5281887
701.8328,16.9338049
702.2284,16.3888448
702.6239,15.8880071
703.0195,15.4260545
703.415,14.9986557
703.8105,14.6019615
704.206,14.2329409
704.5168,13.9606999
704.8276,13.7028077
705.1384,13.4582203
705.4492,13.2259689
705.76,13.0051695
706.0708,12.7950328
706.3816,12.5948229
706.6923,12.4039398
707.0031,12.2216499
707.3139,12.0474589
707.9355,11.7213792
708.5571,11.4220715
709.1786,11.1464958
709.8002,10.8919301
710.4217,10.6561861
711.0433,10.4372454
711.6648,10.2334665
712.2864,10.04330506
712.9079,9.86551804
713.5295,9.69891033
714.151,9.54256529
714.7161,9.40868189
715.2812,9.28207012
715.8463,9.16183739
716.4113,9.04745917
716.9764,8.93862011
717.5414,8.8350209
718.1065,8.73626493
718.6715,8.64205459
719.8017,8.46600672
720.9318,8.3047799
722.0619,8.15656728
723.192,8.01985038
724.4352,7.8811901
725.6783,7.75341947
726.9214,7.63527912
728.1645,7.5256978
729.4077,7.42375172
730.6508,7.32866036
731.8939,7.23972669
733.137,7.15634638
734.3802,7.0779862
735.6233,7.00419426
736.8664,6.93455547
738.1095,6.86870836
739.3527,6.80633069
740.5958,6.74715432
741.8389,6.6909308
743.082,6.6374578
743.9861,6.60017335
745.2293,6.55109587
745.8509,6.52751956
746.4724,6.50459239
747.094,6.48234314
747.7156,6.46084114
748.3372,6.44020752
748.9587,6.42066225
749.2978,6.4105903
749.6368,6.40106553
749.9759,6.39224439
750.3149,6.38439322
750.654,6.3779508
750.8235,6.37548655
750.993,6.37372364
751.1625,6.37291216
751.332,6.37347247
751.5015,6.37619004
751.5863,6.37880337
751.671,6.38264817
751.7381,6.38687408
751.8052,6.39248528
751.8723,6.39990698
751.9394,6.4096937
752.0065,6.4225673
752.0736,6.4394518
752.1407,6.4615134
752.2078,6.4902017
752.2414,6.5075971
752.2749,6.5272837
752.3085,6.5496567
752.342,6.5748793
752.3756,6.6034264
752.4091,6.63547
752.4427,6.6715708
752.4762,6.7118981
752.5098,6.7570999
752.5433,6.8073279
752.5769,6.8633168
752.6104,6.9251784
752.644,6.9937305
752.6775,7.0690108
752.7111,7.1519124
752.7446,7.242367
752.7782,7.34132
752.8117,7.448561
752.8453,7.565066
752.8788,7.690432
752.9124,7.82564
752.9459,7.970051
752.9795,8.124617
753.013,8.28842
753.0466,8.462346
753.0801,8.645162
753.1137,8.837652
753.1472,9.038245
753.1808,9.247586
753.2143,9.463756
753.2814,9.915769
753.3521,10.411909
753.4227,10.916277
753.4933,11.415975
753.5639,11.895938
753.6028,12.146218
753.6416,12.382447
753.6805,12.603241
753.7193,12.804968
753.7582,12.986316
753.797,13.144198
753.8323,13.266265
753.8676,13.366487
753.9065,13.450396
753.9484,13.508487
754.0,13.532812
754.0044,13.532451
754.0184,13.528757
754.0324,13.52119
754.0603,13.494614
754.0969,13.436804
754.1434,13.326779
754.1775,13.221108
754.2116,13.095397
754.2302,13.018793
754.2426,12.964707
754.2736,12.819417
754.3046,12.660619
754.3387,12.471738
754.3728,12.269582
754.441,11.832391
754.5093,11.362569
754.5775,10.875742
754.7139,9.901884
754.7822,9.436904
754.8163,9.214453
754.8504,8.999645
754.8845,8.793196
754.9186,8.595686
754.9527,8.407565
754.9868,8.229157
755.0209,8.060667
755.055,7.902189
755.0891,7.753718
755.1232,7.615154
755.1573,7.486322
755.1914,7.366968
755.2255,7.256789
755.2596,7.1554222
755.3031,7.0382715
755.3465,6.9341441
755.3899,6.8418167
755.4333,6.7603268
755.4767,6.6887069
755.5201,6.6260099
755.5635,6.5713175
755.6069,6.5237586
755.6504,6.4824223
